Year,Month,Day,Hr1,Hr2,Hr3,Hr4,Hr5,Hr6,Hr7,Hr8,Hr9,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25
2010,8,8,17837,16951,16367,15964,15716,15692,15701,16383,17606,18988,20328,21521,22414,23034,23377,23555,23702,23685,23339,23052,23619,23461,22349,20919,
2010,8,9,19669,18789,18162,17801,17865,18566,19797,21743,23681,25441,26929,28112,28846,29523,29932,29942,29746,29297,28266,27451,27363,26462,24789,22773,
2010,8,10,21081,19998,19247,18838,18871,19590,20902,22634,24250,25597,26703,27731,28576,29242,29686,29866,29917,29626,28731,27882,27765,27118,25272,23228,
2010,8,11,21477,20302,19547,19041,18964,19592,20828,22600,24344,25752,27156,28297,29050,29606,29996,30132,30144,29659,28415,27318,27259,26354,24580,22532,
2010,8,12,20806,19669,18891,18380,18348,19020,20333,21897,23195,24102,24718,25034,25065,25092,24965,24747,24565,24284,23620,23186,23248,22614,21147,19461,
2010,8,13,18064,17096,16476,16141,16144,16787,18021,19571,21027,22180,23164,23811,24182,24466,24633,24692,24644,24209,23286,22383,22223,21528,20207,18644,
2010,8,14,17299,16322,15663,15242,15038,15104,15275,16246,17671,18945,19986,20686,21047,21251,21482,21593,21683,21612,21098,20552,20837,20474,19449,18234,
2010,8,15,17142,16272,15671,15321,15178,15200,15270,15886,17117,18320,19291,19880,20192,20335,20334,20388,20580,20784,20726,20751,21083,20782,19858,18684,
2010,8,16,17621,16759,16294,16145,16383,17282,18724,20476,22231,23533,24600,25309,25794,26196,26483,26630,26754,26630,25772,25111,25287,24494,22853,20969,
2010,8,17,19414,18396,17718,17312,17268,17853,19014,20812,22611,24199,25503,26330,26696,27032,27278,27465,27503,27292,26286,25410,25519,24604,22882,20884,
2010,8,18,19234,18107,17364,16903,16837,17449,18646,20205,21593,22501,23206,23673,24071,24498,24905,25117,24992,24579,23868,23541,23709,22974,21424,19677,
2010,8,19,18216,17240,16573,16188,16160,16810,18032,19791,21568,23091,24304,25247,25969,26609,27004,27330,27408,26950,25871,24954,25028,24142,22463,20717,
2010,8,20,19165,18144,17434,16956,16879,17498,18609,20272,22047,23514,24647,25479,25958,26303,26448,26495,26354,25849,24818,23816,23682,22640,21045,19273,
2010,8,21,17800,16709,15951,15400,15112,15234,15470,16297,17757,19063,20157,20896,21270,21412,21454,21469,21578,21471,21275,21294,21760,21427,20484,19377,
2010,8,22,18384,17545,17017,16712,16546,16623,16871,17369,18458,19644,20656,21253,21662,21808,21603,21388,21356,21292,21085,20890,21110,20715,19798,18486,
2010,8,23,17334,16636,15986,15689,15830,16620,18021,19530,20795,21642,22178,22354,22302,22153,21957,21730,21501,21205,20672,20493,20468,19544,18135,16626,
2010,8,24,15434,14627,14221,13981,14115,14857,16172,17614,18932,19864,20560,20878,21011,21112,21029,20896,20834,20661,20185,20040,20182,19384,18067,16573,
2010,8,25,15403,14647,14191,13995,14094,14848,16238,17743,19128,20102,20822,21200,21392,21557,21636,21633,21625,21403,20916,20796,21090,20271,18867,17342,
2010,8,26,16072,15215,14682,14416,14498,15202,16472,18102,19709,20954,21900,22565,22983,23147,23226,23182,23021,22565,21670,21081,21187,20196,18630,17006,
2010,8,27,15711,14834,14256,13934,13962,14596,15701,17179,18650,19768,20549,20993,21249,21475,21586,21678,21679,21375,20624,20098,20192,19344,18088,16679,
2010,8,28,15476,14644,14078,13738,13614,13769,14033,14859,16172,17401,18329,18897,19222,19497,19748,19980,20234,20387,20148,19909,20269,19586,18511,17286,
2010,8,29,16179,15296,14671,14275,14038,14078,14080,14684,16059,17489,18797,19963,20898,21699,22394,23041,23595,23825,23479,23060,23435,22591,21055,19475,
2010,8,30,18078,17037,16370,15997,16008,16669,17828,19481,21332,22842,24095,25175,26139,27005,27613,28073,28418,28287,27504,26827,26862,25631,23658,21588,
2010,8,31,19863,18707,17927,17470,17448,18174,19445,21158,23069,24907,26542,27993,29112,29980,30625,31010,31256,30841,29793,29090,29052,27609,25544,23361,
2010,9,1,21492,20247,19371,18790,18661,19345,20640,22329,24200,25970,27730,29116,29979,30701,31086,31342,31372,30770,29575,28838,28770,27531,25571,23395,
2010,9,2,21574,20344,19486,18943,18876,19551,20904,22518,24389,26184,27852,29204,30196,30903,31299,31475,31423,30896,29671,28984,28737,27273,25178,23010,
2010,9,3,21217,19997,19156,18641,18581,19219,20558,21993,23786,25376,26457,27364,27924,28328,28304,27987,27461,27000,26253,25901,25688,24617,23009,21220,
2010,9,4,19650,18582,17903,17385,16933,16759,16756,17229,18558,19619,20208,20475,20562,20454,20231,20045,19891,19672,19238,19239,19393,18662,17585,16374,
2010,9,5,15303,14479,13942,13623,13447,13488,13583,14048,15134,16182,16930,17383,17584,17681,17714,17715,17805,17870,17664,17784,18151,17594,16732,15673,
2010,9,6,14725,14048,13589,13302,13267,13472,13707,14262,15480,16740,17697,18207,18467,18546,18636,18781,18921,19061,19033,19540,19853,19204,17990,16624,
2010,9,7,15607,14945,14595,14400,14579,15523,17339,18951,20537,21902,22965,0,24485,25187,25672,26085,26356,26217,25360,25392,25259,24105,22215,20274,
2010,9,8,18691,17671,17027,16652,16689,17572,19476,20909,21967,23078,24013,24545,24789,24928,25099,25083,24991,24417,23303,22857,22310,20920,19155,17385,
2010,9,9,16116,15242,14718,14409,14475,15175,16692,18039,19212,20042,20480,20626,20563,20577,20518,20401,20349,20235,19849,20083,19930,18940,17569,16089,
2010,9,10,14955,14268,13796,13600,13719,14481,16054,17515,18701,19544,20059,20313,20403,20426,20297,20117,19982,19661,19160,19371,19237,18421,17238,15897,
2010,9,11,14754,14023,13525,13252,13184,13417,13857,14604,15902,17026,17739,18139,18328,18315,18334,18425,18481,18459,18247,18693,18705,18065,17112,15971,
2010,9,12,14942,14264,13728,13429,13276,13361,13644,14148,15212,16179,16990,17366,17567,17548,17464,17433,17604,17809,17951,18422,18403,17482,16341,15141,
2010,9,13,14200,13624,13274,13148,13318,14307,16216,17745,18765,19529,20066,20339,20447,20665,20708,20766,20728,20575,20298,20537,20303,19171,17626,16031,
2010,9,14,14759,14039,13599,13404,13509,14405,16287,17768,18897,19757,20354,20624,20715,20862,20825,20804,20788,20527,19927,20201,20132,18963,17365,15662,
2010,9,15,14444,13782,13364,13161,13248,14078,15888,17266,18169,18815,19264,19468,19522,19596,19635,19665,19786,19699,19231,19718,19528,18424,16913,15320,
2010,9,16,14141,13471,13119,12945,13066,13936,15816,17219,18179,18919,19480,19705,19791,19908,19972,20114,20476,20668,20366,20583,20129,19084,17614,16124,
2010,9,17,14935,14228,13805,13585,13726,14609,16670,18200,19201,20002,20423,20517,20410,20277,20042,19887,19884,19598,18980,19286,18956,18017,16786,15437,
2010,9,18,14295,13547,13105,12876,12841,13070,13656,14390,15552,16509,17109,17328,17403,17364,17287,17211,17245,17234,17202,17963,17926,17262,16298,15236,
2010,9,19,14234,13540,13050,12779,12651,12760,13082,13611,14726,15788,16571,17117,17495,17771,17949,18101,18316,18370,18433,19188,19130,18233,17024,15716,
2010,9,20,14711,14049,13618,13424,13508,14390,16257,17562,18532,19167,19615,19879,19914,20046,20040,20026,20061,19900,19477,20009,19667,18521,16981,15370,
2010,9,21,14161,13478,13063,12896,13032,13904,15824,17180,18099,18791,19270,19499,19614,19726,19786,19892,20057,19790,19530,20264,19953,18975,17315,15743,
2010,9,22,14572,13916,13489,13342,13489,14400,16423,18034,19143,19967,20609,21159,21598,22029,22352,22705,22938,22786,22539,22850,22182,20807,19155,17415,
2010,9,23,16040,15186,14636,14354,14428,15315,17314,18805,19761,20529,21228,21715,22011,22277,22381,22431,22309,21852,21323,21797,21370,20223,18653,17082,
2010,9,24,15832,15100,14687,14517,14664,15591,17706,19286,20421,21315,22011,22601,23056,23647,24106,24479,24515,23976,23276,23606,23089,22083,20707,19170,
2010,9,25,17760,16779,16088,15664,15441,15540,16042,16756,18090,19312,20091,20690,21059,21257,21273,21334,21294,21006,20638,21076,20523,19624,18384,17002,
2010,9,26,15702,14749,14119,13732,13550,13565,13847,14217,15157,16092,16760,17200,17373,17398,17374,17352,17522,17749,18127,18956,18683,17841,16605,15269,
2010,9,27,14268,13622,13272,13151,13359,14353,16479,18133,19101,19703,20137,20363,20429,20517,20471,20504,20759,20968,21121,21468,20844,19734,18281,16756,
2010,9,28,15491,14872,14412,14233,14401,15346,17596,19404,20398,21139,21671,21892,21959,21965,21924,21983,22094,22034,21994,22485,21791,20640,19020,17239,
2010,9,29,15870,15030,14477,14167,14178,14976,16940,18346,19188,19945,20549,20900,21102,21200,21252,21377,21355,21155,21045,21512,20958,19838,18267,16724,
2010,9,30,15480,14740,14309,14147,14300,15282,17490,19419,20525,21368,21955,22208,22333,22423,22329,22376,22540,22637,22780,23040,22326,21166,19584,17870,
2010,10,1,16542,15762,15261,15040,15117,15788,17566,19098,19903,20398,20631,20567,20364,20188,19814,19551,19412,19194,19115,19455,18871,17901,16599,15259,
2010,10,2,14085,13324,12835,12588,12508,12745,13325,13950,15041,15905,16436,16567,16550,16440,16339,16295,16367,16502,16887,17541,17195,16558,15618,14541,
2010,10,3,13568,12887,12437,12170,12084,12237,12591,13081,14056,14937,15488,15786,15910,15929,15876,15860,16025,16357,17019,17780,17441,16559,15401,14185,
2010,10,4,13202,12626,12338,12232,12425,13341,15410,17001,17803,18359,18706,18861,18858,18858,18757,18712,18954,19299,19610,19745,19068,17934,16450,14899,
2010,10,5,13735,13063,12688,12539,12691,13567,15597,17178,17976,18481,18791,18919,18871,18864,18822,18827,19013,19257,19609,19861,19199,18083,16549,15010,
2010,10,6,13847,13168,12806,12625,12759,13613,15669,17213,17860,18363,18683,18807,18796,18816,18695,18627,18686,18888,19260,19618,19025,17966,16505,14957,
2010,10,7,13808,13118,12730,12518,12703,13586,15596,17017,17790,18264,18560,18725,18774,18862,18837,18784,18768,18733,19011,19614,18970,17947,16451,14902,
2010,10,8,13723,13021,12644,12475,12607,13430,15413,16782,17585,18162,18512,18711,18820,18856,18837,18713,18672,18506,18616,18994,18379,17493,16248,14930,
2010,10,9,13823,13129,12675,12407,12365,12619,13255,13931,14981,15924,16487,16626,16588,16419,16378,16272,16280,16340,16847,17461,17065,16388,15470,14424,
2010,10,10,13480,12801,12375,12104,12067,12250,12711,13186,14117,14885,15330,15537,15617,15563,15517,15527,15713,15971,16691,17429,17055,16317,15347,14264,
2010,10,11,13373,12771,12423,12276,12406,13113,14429,15623,16827,17751,18338,18592,18682,18749,18739,18735,18856,19014,19527,19761,19082,17963,16572,15074,
2010,10,12,13998,13288,12888,12725,12855,13747,15831,17459,18175,18723,19121,19261,19215,19212,19108,18986,18992,19060,19412,19786,19048,17906,16399,14875,
2010,10,13,13720,13087,12717,12576,12719,13614,15691,17117,17761,18126,18343,18417,18406,18438,18367,18303,18392,18487,19039,19451,18801,17703,16274,14747,
2010,10,14,13654,13009,12642,12519,12699,13634,15718,17168,17811,18285,18581,18692,18658,18673,18579,18660,18982,19366,19810,19650,19040,17934,16456,14917,
2010,10,15,13779,13125,12749,12599,12734,13585,15583,17188,17858,18292,18547,18627,18572,18487,18361,18295,18377,18518,19073,19047,18386,17508,16326,15031,
2010,10,16,13954,13209,12741,12520,12506,12810,13495,14254,15271,16122,16533,16621,16497,16270,16029,15875,15929,16200,17106,17517,17168,16546,15631,14557,
2010,10,17,13631,12965,12529,12309,12276,12470,12937,13440,14311,15103,15586,15795,15865,15794,15736,15761,15948,16328,17350,17842,17448,16603,15402,14136,
2010,10,18,13178,12645,12332,12218,12433,13403,15519,17046,17718,18153,18413,18468,18393,18397,18248,18160,18265,18506,19361,19552,19009,17938,16482,14905,
2010,10,19,13793,13167,12809,12641,12822,13742,15858,17509,18152,18522,18715,18699,18594,18545,18435,18348,18427,18643,19456,19592,19019,17995,16584,15065,
2010,10,20,13896,13241,12884,12755,12936,13838,15952,17431,17992,18344,18514,18532,18453,18376,18274,18198,18267,18556,19277,19476,18898,17877,16421,14867,
2010,10,21,13742,13150,12793,12625,12823,13766,15866,17503,18154,18523,18803,18834,18754,18692,18514,18402,18519,18797,19598,19677,19095,18084,16637,15111,
2010,10,22,13928,13312,12952,12822,12997,13912,15988,17622,18223,18553,18760,18834,18711,18637,18451,18305,18324,18422,19169,19144,18587,17850,16699,15404,
2010,10,23,14244,13499,13074,12846,12847,13161,13822,14609,15563,16320,16662,16664,16540,16280,16076,15989,16121,16558,17609,17638,17212,16549,15691,14615,
2010,10,24,13660,12991,12568,12328,12266,12424,12883,13375,14224,15094,15641,15970,16124,16088,15991,15999,16205,16768,17840,17922,17467,16635,15472,14249,
2010,10,25,13344,12809,12500,12382,12566,13564,15655,17323,17957,18427,18781,18890,18971,19059,18997,18968,19191,19535,20204,20036,19280,18123,16642,15113,
2010,10,26,13923,13222,12840,12697,12858,13750,15861,17489,18091,18646,19035,19269,19375,19422,19376,19339,19466,19893,20539,20275,19467,18347,16860,15305,
2010,10,27,14161,13483,13114,12949,13084,14037,16219,18081,18827,19472,19833,19968,20017,20096,20016,19975,20058,20235,20747,20539,19828,18652,17049,15421,
2010,10,28,14223,13527,13124,12947,13103,14064,16205,17864,18480,19125,19556,19623,19497,19484,19384,19261,19286,19398,20085,19845,19182,18119,16599,15006,
2010,10,29,13821,13111,12720,12550,12697,13549,15576,17284,17943,18380,18608,18633,18541,18438,18244,18140,18136,18328,19121,18891,18297,17509,16368,15069,
2010,10,30,13984,13290,12875,12647,12627,12923,13650,14461,15352,16103,16543,16625,16511,16279,16075,15953,16087,16693,17770,17680,17243,16562,15632,14556,
2010,10,31,13630,12986,12581,12345,12270,12430,12899,13502,14285,15052,15591,15908,16026,16050,15991,15988,16143,16590,17579,17630,17418,16754,15730,14525,
2010,11,1,13636,13111,12818,12768,12997,13991,16185,17846,18381,18779,19080,19049,18907,18806,18590,18486,18652,19178,20279,20132,19528,18488,17078,15543,
2010,11,2,14399,13772,13392,13280,13510,14463,16409,17941,18451,18744,18927,18923,18765,18618,18374,18245,18325,18805,19929,19851,19309,18351,16966,15474,
2010,11,3,14334,13739,13409,13303,13519,14504,16654,18331,18713,18859,18908,18829,18665,18523,18278,18177,18281,18794,19940,19810,19187,18148,16704,15199,
2010,11,4,14078,13456,13067,12931,13085,14029,16159,17951,18551,18948,19271,19363,19338,19310,19177,19152,19398,19940,20413,20027,19288,18223,16776,15277,
2010,11,5,14136,13480,13095,12943,13108,13995,16030,17778,18437,18816,19062,19054,18937,18866,18690,18593,18699,19077,19749,19318,18698,17928,16770,15408,
2010,11,6,14301,13609,13195,12987,12967,13296,14058,14994,15927,16646,17094,17131,16990,16759,16535,16406,16580,17249,18374,18193,17761,17198,16317,15265,
2010,11,7,14279,13614,13192,12973,12866,12963,13325,13850,14602,15572,16158,16479,16555,16514,16403,16346,16470,17258,18839,18917,18592,18054,17067,15856,14672
2010,11,8,13875,13442,13209,13181,13482,14627,16773,18201,18847,19273,19562,19566,19537,19476,19341,19494,20212,21465,21251,20646,19838,18652,17064,15545,
2010,11,9,14476,13858,13527,13415,13683,14698,16719,18039,18596,18922,19072,19044,18953,18925,18839,18922,19665,20949,20728,20154,19342,18241,16772,15265,
2010,11,10,14190,13591,13256,13153,13369,14426,16432,17746,18380,18689,18773,18739,18601,18512,18378,18361,18997,20469,20285,19765,19033,18151,16829,15391,
2010,11,11,14395,13784,13459,13365,13569,14426,15864,17033,18016,18497,18670,18621,18423,18340,18223,18192,18803,20322,20217,19778,19073,18080,16706,15367,
2010,11,12,14314,13779,13469,13389,13657,14664,16596,17895,18541,18852,18900,18839,18661,18521,18332,18245,18746,20056,19769,19178,18536,17671,16526,15233,
2010,11,13,14210,13610,13232,13058,13106,13535,14229,14978,15961,16541,16783,16756,16584,16360,16177,16171,16870,18339,18311,17936,17394,16721,15799,14740,
2010,11,14,13723,13305,12925,12735,12724,12983,13442,13987,14873,15559,15910,16071,16101,16080,16076,16263,17120,18617,18609,18241,17721,16742,15537,14319,
2010,11,15,13445,12916,12650,12595,12837,13891,15973,17395,18087,18487,18701,18724,18621,18589,18515,18569,19436,20723,20448,19931,19191,18105,16606,15069,
2010,11,16,13942,13286,12939,12802,13035,14045,16174,17554,18205,18530,18745,18781,18727,18785,18806,19045,19974,20920,20594,19973,19214,18130,16660,15086,
