"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20230101_20231231.csv"
"C","Report for: 01/01/2023 - 12/31/2023"
"C","Report generated: 08/15/2024 14:23:01 EDT"
"H","Date","Hour Ending","Total Load"
"D","03/04/2023","04",12028.72
"D","03/04/2023","05",12054.19
"D","03/04/2023","06",12108.34
"D","03/04/2023","07",12663.11
"D","03/04/2023","08",13340.26
"D","03/04/2023","09",13988.39
"D","03/04/2023","10",14181.26
"D","03/04/2023","11",14353.07
"D","03/04/2023","12",14163.19
"D","03/04/2023","13",13926.01
"D","03/04/2023","14",13734.06
"D","03/04/2023","15",13640.54
"D","03/04/2023","16",13819.24
"D","03/04/2023","17",14332.65
"D","03/04/2023","18",15040.4
"D","03/04/2023","19",15287.72
"D","03/04/2023","20",14831.89
"D","03/04/2023","21",14251.22
"D","03/04/2023","22",13611.36
"D","03/04/2023","23",12849.86
"D","03/04/2023","24",12147.84
"D","03/05/2023","01",11973.24
"D","03/05/2023","02",11824.94
"D","03/05/2023","03",11782.98
"D","03/05/2023","04",11782.03
"D","03/05/2023","05",11657.11
"D","03/05/2023","06",11897.07
"D","03/05/2023","07",12290.96
"D","03/05/2023","08",12373.24
"D","03/05/2023","09",12205.86
"D","03/05/2023","10",11983.58
"D","03/05/2023","11",11472.2
"D","03/05/2023","12",11293.69
"D","03/05/2023","13",11240.13
"D","03/05/2023","14",11444.57
"D","03/05/2023","15",11997.44
"D","03/05/2023","16",12163.96
"D","03/05/2023","17",13098.86
"D","03/05/2023","18",14286.58
"D","03/05/2023","19",14943.52
"D","03/05/2023","20",14667.84
"D","03/05/2023","21",14138.9
"D","03/05/2023","22",13352.84
"D","03/05/2023","23",12630.5
"D","03/05/2023","24",11886.64
"D","03/06/2023","01",11353.72
"D","03/06/2023","02",11079.17
"D","03/06/2023","03",10983.43
"D","03/06/2023","04",11080.02
"D","03/06/2023","05",11470.26
"D","03/06/2023","06",12219.74
"D","03/06/2023","07",13479.32
"D","03/06/2023","08",13433.98
"D","03/06/2023","09",12267.46
"D","03/06/2023","10",11212.48
"D","03/06/2023","11",10649.18
"D","03/06/2023","12",10603.26
"D","03/06/2023","13",10566.99
"D","03/06/2023","14",11106.65
"D","03/06/2023","15",11450.18
"D","03/06/2023","16",12069.01
"D","03/06/2023","17",13234.21
"D","03/06/2023","18",14758.38
"D","03/06/2023","19",15440.26
"D","03/06/2023","20",15127.69
"D","03/06/2023","21",14557.14
"D","03/06/2023","22",13760.12
"D","03/06/2023","23",12741.47
"D","03/06/2023","24",12105.92
"D","03/07/2023","01",11807.8
"D","03/07/2023","02",11779.4
"D","03/07/2023","03",11692.17
"D","03/07/2023","04",11755.5
"D","03/07/2023","05",11811.88
"D","03/07/2023","06",12404.74
"D","03/07/2023","07",13653.27
"D","03/07/2023","08",13993.91
"D","03/07/2023","09",13032.83
"D","03/07/2023","10",11866.94
"D","03/07/2023","11",11351.86
"D","03/07/2023","12",11335.37
"D","03/07/2023","13",11340.02
"D","03/07/2023","14",11842.0
"D","03/07/2023","15",12514.33
"D","03/07/2023","16",13401.07
"D","03/07/2023","17",14354.42
"D","03/07/2023","18",15467.33
"D","03/07/2023","19",16007.28
"D","03/07/2023","20",15777.11
"D","03/07/2023","21",15314.67
"D","03/07/2023","22",14474.11
"D","03/07/2023","23",13439.38
"D","03/07/2023","24",12585.91
"D","03/08/2023","01",12317.63
"D","03/08/2023","02",12000.18
"D","03/08/2023","03",11694.28
"D","03/08/2023","04",11835.08
"D","03/08/2023","05",11938.38
"D","03/08/2023","06",12868.61
"D","03/08/2023","07",14204.59
"D","03/08/2023","08",14573.38
"D","03/08/2023","09",13923.35
"D","03/08/2023","10",13007.98
"D","03/08/2023","11",13019.46
"D","03/08/2023","12",12814.31
"D","03/08/2023","13",12476.86
"D","03/08/2023","14",12066.37
"D","03/08/2023","15",11579.57
"D","03/08/2023","16",12003.65
"D","03/08/2023","17",13347.16
"D","03/08/2023","18",14757.8
"D","03/08/2023","19",15404.64
"D","03/08/2023","20",15159.03
"D","03/08/2023","21",14613.33
"D","03/08/2023","22",13799.91
"D","03/08/2023","23",12787.62
"D","03/08/2023","24",11939.22
"D","03/09/2023","01",12092.08
"D","03/09/2023","02",12414.58
"D","03/09/2023","03",12390.44
"D","03/09/2023","04",12422.67
"D","03/09/2023","05",12223.36
"D","03/09/2023","06",12539.47
"D","03/09/2023","07",13612.27
"D","03/09/2023","08",13846.87
"D","03/09/2023","09",12904.11
"D","03/09/2023","10",11699.26
"D","03/09/2023","11",11053.42
"D","03/09/2023","12",10619.62
"D","03/09/2023","13",10570.85
"D","03/09/2023","14",10577.66
"D","03/09/2023","15",10932.64
"D","03/09/2023","16",11793.85
"D","03/09/2023","17",13070.82
"D","03/09/2023","18",14364.23
"D","03/09/2023","19",15019.24
"D","03/09/2023","20",14766.44
"D","03/09/2023","21",14271.57
"D","03/09/2023","22",13514.56
"D","03/09/2023","23",12570.87
"D","03/09/2023","24",11752.58
"D","03/10/2023","01",11269.47
"D","03/10/2023","02",11533.53
"D","03/10/2023","03",11838.86
"D","03/10/2023","04",11773.36
"D","03/10/2023","05",12081.78
"D","03/10/2023","06",12394.38
"D","03/10/2023","07",13594.01
"D","03/10/2023","08",13340.5
"D","03/10/2023","09",12155.36
"D","03/10/2023","10",11128.61
"D","03/10/2023","11",10739.27
"D","03/10/2023","12",10507.98
"D","03/10/2023","13",10268.24
"D","03/10/2023","14",10206.19
"D","03/10/2023","15",10694.19
"D","03/10/2023","16",11571.72
"D","03/10/2023","17",12939.2
"D","03/10/2023","18",14053.75
"D","03/10/2023","19",14499.49
"D","03/10/2023","20",14162.64
"D","03/10/2023","21",13678.14
"D","03/10/2023","22",13049.12
"D","03/10/2023","23",12284.86
"D","03/10/2023","24",11749.73
"D","03/11/2023","01",10949.18
"D","03/11/2023","02",10830.77
"D","03/11/2023","03",10807.59
"D","03/11/2023","04",10769.32
"D","03/11/2023","05",11153.52
"D","03/11/2023","06",11503.75
"D","03/11/2023","07",11999.85
"D","03/11/2023","08",12131.98
"D","03/11/2023","09",12585.21
"D","03/11/2023","10",12805.62
"D","03/11/2023","11",12810.95
"D","03/11/2023","12",12748.08
"D","03/11/2023","13",12688.54
"D","03/11/2023","14",12532.48
"D","03/11/2023","15",12536.27
"D","03/11/2023","16",12806.35
"D","03/11/2023","17",13365.17
"D","03/11/2023","18",14068.21
"D","03/11/2023","19",14473.58
"D","03/11/2023","20",14159.86
"D","03/11/2023","21",13719.65
"D","03/11/2023","22",13133.19
"D","03/11/2023","23",12417.77
"D","03/11/2023","24",11778.37
"D","03/12/2023","01",11732.73
"D","03/12/2023","02",11603.75
"D","03/12/2023","04",11485.02
"D","03/12/2023","05",11501.63
"D","03/12/2023","06",11504.11
"D","03/12/2023","07",11720.62
"D","03/12/2023","08",11900.22
"D","03/12/2023","09",11595.14
"D","03/12/2023","10",10898.29
"D","03/12/2023","11",10386.87
"D","03/12/2023","12",10200.97
"D","03/12/2023","13",10207.36
"D","03/12/2023","14",10077.36
"D","03/12/2023","15",10081.71
"D","03/12/2023","16",10148.9
"D","03/12/2023","17",10918.88
"D","03/12/2023","18",12435.11
"D","03/12/2023","19",13621.19
"D","03/12/2023","20",14278.5
"D","03/12/2023","21",13940.15
"D","03/12/2023","22",13259.2
"D","03/12/2023","23",12343.84
"D","03/12/2023","24",11572.13
"D","03/13/2023","01",11498.34
"D","03/13/2023","02",11578.22
"D","03/13/2023","03",11813.06
"D","03/13/2023","04",11833.96
"D","03/13/2023","05",11826.3
"D","03/13/2023","06",12174.81
"D","03/13/2023","07",13233.99
"D","03/13/2023","08",14117.57
"D","03/13/2023","09",14235.15
"D","03/13/2023","10",14101.75
"D","03/13/2023","11",14026.08
"D","03/13/2023","12",13765.73
"D","03/13/2023","13",13516.42
"D","03/13/2023","14",13601.49
"D","03/13/2023","15",13601.41
"D","03/13/2023","16",13670.6
"D","03/13/2023","17",14182.59
"D","03/13/2023","18",14847.02
"D","03/13/2023","19",15221.91
"D","03/13/2023","20",15193.98
"D","03/13/2023","21",14623.51
"D","03/13/2023","22",13818.33
"D","03/13/2023","23",12819.72
"D","03/13/2023","24",11893.81
"D","03/14/2023","01",11606.73
"D","03/14/2023","02",11541.73
"D","03/14/2023","03",11405.58
"D","03/14/2023","04",11380.92
"D","03/14/2023","05",11552.29
"D","03/14/2023","06",11990.22
"D","03/14/2023","07",12909.37
"D","03/14/2023","08",13917.76
"D","03/14/2023","09",14469.4
"D","03/14/2023","10",14725.34
"D","03/14/2023","11",14863.12
"D","03/14/2023","12",14834.92
"D","03/14/2023","13",14797.75
"D","03/14/2023","14",14632.01
"D","03/14/2023","15",14525.53
"D","03/14/2023","16",14611.51
"D","03/14/2023","17",14931.99
"D","03/14/2023","18",15416.73
"D","03/14/2023","19",15522.93
"D","03/14/2023","20",15425.08
"D","03/14/2023","21",14909.35
"D","03/14/2023","22",14073.57
"D","03/14/2023","23",13075.36
"D","03/14/2023","24",12242.71
"D","03/15/2023","01",11918.8
"D","03/15/2023","02",11544.64
"D","03/15/2023","03",11362.52
"D","03/15/2023","04",11360.34
"D","03/15/2023","05",11645.77
"D","03/15/2023","06",12437.58
"D","03/15/2023","07",13494.13
"D","03/15/2023","08",14452.15
"D","03/15/2023","09",14644.65
"D","03/15/2023","10",14324.15
"D","03/15/2023","11",13722.38
"D","03/15/2023","12",13175.3
"D","03/15/2023","13",12971.88
"D","03/15/2023","14",13065.03
"D","03/15/2023","15",12992.02
"D","03/15/2023","16",13046.61
"D","03/15/2023","17",13469.82
"D","03/15/2023","18",14256.75
"D","03/15/2023","19",14933.75
"D","03/15/2023","20",15369.51
"D","03/15/2023","21",15008.49
"D","03/15/2023","22",14241.84
"D","03/15/2023","23",13228.99
"D","03/15/2023","24",12545.69
"D","03/16/2023","01",12025.0
"D","03/16/2023","02",11689.84
"D","03/16/2023","03",11782.46
"D","03/16/2023","04",11798.15
"D","03/16/2023","05",12126.39
"D","03/16/2023","06",12411.27
"D","03/16/2023","07",13889.92
"D","03/16/2023","08",14622.94
"D","03/16/2023","09",14029.18
"D","03/16/2023","10",13130.15
"D","03/16/2023","11",12348.82
"D","03/16/2023","12",11941.24
"D","03/16/2023","13",11786.36
"D","03/16/2023","14",11229.79
"D","03/16/2023","15",11432.76
"D","03/16/2023","16",12197.04
"D","03/16/2023","17",12847.37
"D","03/16/2023","18",13403.56
"D","03/16/2023","19",14023.5
"D","03/16/2023","20",14518.98
"D","03/16/2023","21",14171.74
"D","03/16/2023","22",13485.14
"D","03/16/2023","23",12520.59
"D","03/16/2023","24",11883.1
"D","03/17/2023","01",11666.74
"D","03/17/2023","02",11894.3
"D","03/17/2023","03",11739.67
"D","03/17/2023","04",11744.35
"D","03/17/2023","05",11720.17
"D","03/17/2023","06",11986.76
"D","03/17/2023","07",13078.93
"D","03/17/2023","08",13925.2
"D","03/17/2023","09",13758.16
"D","03/17/2023","10",13230.9
"D","03/17/2023","11",12799.03
"D","03/17/2023","12",12506.28
"D","03/17/2023","13",12504.39
"D","03/17/2023","14",12361.83
"D","03/17/2023","15",11993.99
"D","03/17/2023","16",12434.38
"D","03/17/2023","17",12898.89
"D","03/17/2023","18",13439.6
"D","03/17/2023","19",13672.19
"D","03/17/2023","20",13781.1
"D","03/17/2023","21",13407.67
"D","03/17/2023","22",12780.62
"D","03/17/2023","23",12003.14
"D","03/17/2023","24",11193.32
"D","03/18/2023","01",10756.61
"D","03/18/2023","02",10729.08
"D","03/18/2023","03",10481.32
"D","03/18/2023","04",10604.34
"D","03/18/2023","05",10749.43
"D","03/18/2023","06",10863.73
"D","03/18/2023","07",11126.36
"D","03/18/2023","08",11599.06
"D","03/18/2023","09",11866.6
"D","03/18/2023","10",11976.2
"D","03/18/2023","11",11115.86
"D","03/18/2023","12",10748.35
"D","03/18/2023","13",10086.53
"D","03/18/2023","14",9960.03
"D","03/18/2023","15",9784.66
"D","03/18/2023","16",9560.56
"D","03/18/2023","17",10212.87
"D","03/18/2023","18",11381.78
"D","03/18/2023","19",12327.62
"D","03/18/2023","20",12959.62
"D","03/18/2023","21",12851.9
"D","03/18/2023","22",12447.41
"D","03/18/2023","23",11845.27
"D","03/18/2023","24",11200.7
"D","03/19/2023","01",10690.64
"D","03/19/2023","02",10395.01
"D","03/19/2023","03",10743.35
"D","03/19/2023","04",10782.61
"D","03/19/2023","05",10866.49
"D","03/19/2023","06",10991.02
"D","03/19/2023","07",11339.7
"D","03/19/2023","08",11793.66
"D","03/19/2023","09",11434.79
"D","03/19/2023","10",10665.42
"D","03/19/2023","11",10095.3
"D","03/19/2023","12",9918.73
"D","03/19/2023","13",9899.72
"D","03/19/2023","14",10117.31
"D","03/19/2023","15",10109.78
"D","03/19/2023","16",10606.04
"D","03/19/2023","17",11415.18
"D","03/19/2023","18",12828.66
"D","03/19/2023","19",14126.62
"D","03/19/2023","20",14881.93
"D","03/19/2023","21",14663.83
"D","03/19/2023","22",13965.35
"D","03/19/2023","23",12966.99
"D","03/19/2023","24",12352.1
"D","03/20/2023","01",12143.72
"D","03/20/2023","02",11962.52
"D","03/20/2023","03",11886.62
"D","03/20/2023","04",11953.69
"D","03/20/2023","05",12109.24
"D","03/20/2023","06",12589.66
"D","03/20/2023","07",14102.53
"D","03/20/2023","08",14813.79
"D","03/20/2023","09",13772.02
"D","03/20/2023","10",12346.45
"D","03/20/2023","11",11398.64
"D","03/20/2023","12",10653.08
"D","03/20/2023","13",10206.06
"D","03/20/2023","14",9913.78
"D","03/20/2023","15",9743.2
"D","03/20/2023","16",10044.54
"D","03/20/2023","17",10867.93
"D","03/20/2023","18",12524.45
"D","03/20/2023","19",13855.58
"D","03/20/2023","20",14513.65
"D","03/20/2023","21",14213.04
"D","03/20/2023","22",13470.41
"D","03/20/2023","23",12496.21
"D","03/20/2023","24",11917.78
"D","03/21/2023","01",11443.22
"D","03/21/2023","02",11405.0
"D","03/21/2023","03",11316.94
"D","03/21/2023","04",11404.79
"D","03/21/2023","05",11770.39
"D","03/21/2023","06",12338.11
"D","03/21/2023","07",13661.04
"D","03/21/2023","08",14294.4
"D","03/21/2023","09",13319.8
"D","03/21/2023","10",12252.05
"D","03/21/2023","11",11424.29
"D","03/21/2023","12",10233.47
"D","03/21/2023","13",10036.01
"D","03/21/2023","14",10173.63
"D","03/21/2023","15",10137.29
"D","03/21/2023","16",10326.35
"D","03/21/2023","17",10915.29
"D","03/21/2023","18",12172.69
"D","03/21/2023","19",13363.15
"D","03/21/2023","20",13988.13
"D","03/21/2023","21",13658.4
"D","03/21/2023","22",12889.46
"D","03/21/2023","23",12026.03
"D","03/21/2023","24",11236.11
"D","03/22/2023","01",10695.29
"D","03/22/2023","02",10684.44
"D","03/22/2023","03",10639.74
"D","03/22/2023","04",10594.78
"D","03/22/2023","05",10748.83
"D","03/22/2023","06",11454.58
"D","03/22/2023","07",12983.32
"D","03/22/2023","08",13642.48
"D","03/22/2023","09",12885.22
"D","03/22/2023","10",11628.09
"D","03/22/2023","11",10924.96
"D","03/22/2023","12",10526.5
"D","03/22/2023","13",10239.05
"D","03/22/2023","14",10097.49
"D","03/22/2023","15",9838.76
"D","03/22/2023","16",10030.88
"D","03/22/2023","17",10782.52
"D","03/22/2023","18",12239.62
"D","03/22/2023","19",13303.97
"D","03/22/2023","20",13864.38
"D","03/22/2023","21",13527.78
"D","03/22/2023","22",12733.15
"D","03/22/2023","23",11700.36
"D","03/22/2023","24",10964.96
"D","03/23/2023","01",10431.58
"D","03/23/2023","02",10481.16
"D","03/23/2023","03",10816.5
"D","03/23/2023","04",10796.24
"D","03/23/2023","05",10753.58
"D","03/23/2023","06",11385.58
"D","03/23/2023","07",12410.73
"D","03/23/2023","08",13127.16
"D","03/23/2023","09",13297.19
"D","03/23/2023","10",12994.24
"D","03/23/2023","11",12524.84
"D","03/23/2023","12",12337.09
"D","03/23/2023","13",12338.19
"D","03/23/2023","14",12713.1
"D","03/23/2023","15",12927.08
"D","03/23/2023","16",12915.03
"D","03/23/2023","17",12927.86
"D","03/23/2023","18",13455.67
"D","03/23/2023","19",13752.38
"D","03/23/2023","20",13881.29
"D","03/23/2023","21",13472.34
"D","03/23/2023","22",12674.92
"D","03/23/2023","23",11677.52
"D","03/23/2023","24",10741.86
"D","03/24/2023","01",10690.84
"D","03/24/2023","02",10433.11
"D","03/24/2023","03",10277.69
"D","03/24/2023","04",10284.43
"D","03/24/2023","05",10567.14
"D","03/24/2023","06",10803.59
"D","03/24/2023","07",12261.3
"D","03/24/2023","08",13092.02
"D","03/24/2023","09",13030.07
"D","03/24/2023","10",12655.59
"D","03/24/2023","11",12301.02
"D","03/24/2023","12",11477.97
"D","03/24/2023","13",10304.85
"D","03/24/2023","14",9938.28
"D","03/24/2023","15",9879.77
"D","03/24/2023","16",10178.14
"D","03/24/2023","17",10678.55
"D","03/24/2023","18",11716.95
"D","03/24/2023","19",12768.63
"D","03/24/2023","20",13343.51
"D","03/24/2023","21",13144.56
"D","03/24/2023","22",12593.77
"D","03/24/2023","23",11851.2
"D","03/24/2023","24",11110.83
"D","03/25/2023","01",10934.28
"D","03/25/2023","02",10950.6
"D","03/25/2023","03",10957.91
"D","03/25/2023","04",10947.79
"D","03/25/2023","05",10949.14
"D","03/25/2023","06",11025.27
"D","03/25/2023","07",11563.0
"D","03/25/2023","08",11880.35
"D","03/25/2023","09",12304.2
"D","03/25/2023","10",12706.07
"D","03/25/2023","11",12940.36
"D","03/25/2023","12",13063.46
"D","03/25/2023","13",13077.6
"D","03/25/2023","14",13183.45
"D","03/25/2023","15",13328.85
"D","03/25/2023","16",13469.68
"D","03/25/2023","17",13774.4
"D","03/25/2023","18",14053.59
"D","03/25/2023","19",14099.14
"D","03/25/2023","20",14019.75
"D","03/25/2023","21",13596.86
"D","03/25/2023","22",12948.58
"D","03/25/2023","23",12141.41
"D","03/25/2023","24",11347.98
"D","03/26/2023","01",10754.94
"D","03/26/2023","02",10325.25
"D","03/26/2023","03",10410.12
"D","03/26/2023","04",10462.77
"D","03/26/2023","05",10215.86
"D","03/26/2023","06",10459.14
"D","03/26/2023","07",10651.36
"D","03/26/2023","08",10981.83
"D","03/26/2023","09",10732.63
"D","03/26/2023","10",10105.23
"D","03/26/2023","11",9895.46
"D","03/26/2023","12",9973.01
"D","03/26/2023","13",9781.61
"D","03/26/2023","14",9416.95
"D","03/26/2023","15",9391.64
"D","03/26/2023","16",9335.38
"D","03/26/2023","17",10133.15
"D","03/26/2023","18",11454.93
"D","03/26/2023","19",12443.52
"D","03/26/2023","20",13050.69
"D","03/26/2023","21",12879.82
"D","03/26/2023","22",12180.94
"D","03/26/2023","23",11277.99
"D","03/26/2023","24",10724.67
"D","03/27/2023","01",10393.67
"D","03/27/2023","02",10630.42
"D","03/27/2023","03",10627.1
"D","03/27/2023","04",10715.14
"D","03/27/2023","05",10776.35
"D","03/27/2023","06",11220.81
"D","03/27/2023","07",12785.44
"D","03/27/2023","08",13277.46
"D","03/27/2023","09",12194.94
"D","03/27/2023","10",11109.78
"D","03/27/2023","11",10139.03
"D","03/27/2023","12",9744.56
"D","03/27/2023","13",9818.77
"D","03/27/2023","14",9681.11
"D","03/27/2023","15",10183.27
"D","03/27/2023","16",10899.23
"D","03/27/2023","17",12009.99
"D","03/27/2023","18",13116.22
"D","03/27/2023","19",13726.88
"D","03/27/2023","20",13889.07
"D","03/27/2023","21",13427.63
"D","03/27/2023","22",12612.0
"D","03/27/2023","23",11612.06
"D","03/27/2023","24",11012.55
"D","03/28/2023","01",10750.78
"D","03/28/2023","02",10534.77
"D","03/28/2023","03",10664.32
"D","03/28/2023","04",10679.69
"D","03/28/2023","05",10748.57
"D","03/28/2023","06",11063.6
"D","03/28/2023","07",12516.86
"D","03/28/2023","08",13474.09
"D","03/28/2023","09",13661.19
"D","03/28/2023","10",13575.32
"D","03/28/2023","11",13520.46
"D","03/28/2023","12",13058.04
"D","03/28/2023","13",12358.68
"D","03/28/2023","14",12117.76
"D","03/28/2023","15",11857.52
"D","03/28/2023","16",11701.96
"D","03/28/2023","17",12045.86
"D","03/28/2023","18",12907.88
"D","03/28/2023","19",13739.5
"D","03/28/2023","20",14273.88
"D","03/28/2023","21",14037.66
"D","03/28/2023","22",13259.21
"D","03/28/2023","23",12260.27
"D","03/28/2023","24",11691.5
"D","03/29/2023","01",11527.25
"D","03/29/2023","02",11236.25
"D","03/29/2023","03",11126.25
"D","03/29/2023","04",11197.64
"D","03/29/2023","05",11324.79
"D","03/29/2023","06",11892.76
"D","03/29/2023","07",13441.99
"D","03/29/2023","08",13873.34
"D","03/29/2023","09",12611.24
"D","03/29/2023","10",11030.9
"D","03/29/2023","11",9754.89
"D","03/29/2023","12",9593.38
"D","03/29/2023","13",9258.88
"D","03/29/2023","14",9364.54
"D","03/29/2023","15",9301.93
"D","03/29/2023","16",9436.36
"D","03/29/2023","17",10526.28
"D","03/29/2023","18",11898.15
"D","03/29/2023","19",13139.58
"D","03/29/2023","20",13882.78
"D","03/29/2023","21",13670.25
"D","03/29/2023","22",12957.1
"D","03/29/2023","23",11952.53
"D","03/29/2023","24",11350.97
"D","03/30/2023","01",11071.68
"D","03/30/2023","02",11040.57
"D","03/30/2023","03",11038.85
"D","03/30/2023","04",11145.69
"D","03/30/2023","05",11190.13
"D","03/30/2023","06",11782.1
"D","03/30/2023","07",13304.28
"D","03/30/2023","08",13870.24
"D","03/30/2023","09",12991.8
"D","03/30/2023","10",11632.06
"D","03/30/2023","11",10656.32
"D","03/30/2023","12",10333.74
"D","03/30/2023","13",10074.9
"D","03/30/2023","14",10035.37
"D","03/30/2023","15",9903.42
"D","03/30/2023","16",10113.11
"D","03/30/2023","17",11000.62
"D","03/30/2023","18",12420.46
"D","03/30/2023","19",13893.93
"D","03/30/2023","20",14667.03
"D","03/30/2023","21",14524.35
"D","03/30/2023","22",13807.53
"D","03/30/2023","23",12790.81
"D","03/30/2023","24",12118.05
"D","03/31/2023","01",12045.31
"D","03/31/2023","02",11756.03
"D","03/31/2023","03",11624.96
"D","03/31/2023","04",11681.54
"D","03/31/2023","05",12002.53
"D","03/31/2023","06",12323.92
"D","03/31/2023","07",13695.7
"D","03/31/2023","08",14033.38
"D","03/31/2023","09",12980.59
"D","03/31/2023","10",11662.03
"D","03/31/2023","11",10853.95
"D","03/31/2023","12",10417.19
"D","03/31/2023","13",10574.3
"D","03/31/2023","14",10854.25
"D","03/31/2023","15",11434.72
"D","03/31/2023","16",12316.15
"D","03/31/2023","17",13233.81
"D","03/31/2023","18",13800.46
"D","03/31/2023","19",13971.55
"D","03/31/2023","20",14026.86
"D","03/31/2023","21",13625.93
"D","03/31/2023","22",12959.29
"D","03/31/2023","23",12132.21
"D","03/31/2023","24",11296.82
"D","04/01/2023","01",10988.26
"D","04/01/2023","02",10602.68
"D","04/01/2023","03",10353.95
"D","04/01/2023","04",10234.48
"D","04/01/2023","05",10313.52
"D","04/01/2023","06",10625.94
"D","04/01/2023","07",10920.4
"D","04/01/2023","08",11668.2
"D","04/01/2023","09",12480.77
"D","04/01/2023","10",13013.64
"D","04/01/2023","11",13326.75
"D","04/01/2023","12",13398.64
"D","04/01/2023","13",12798.53
"D","04/01/2023","14",12350.55
"D","04/01/2023","15",12215.28
"D","04/01/2023","16",11519.76
"D","04/01/2023","17",11440.59
"D","04/01/2023","18",11838.08
"D","04/01/2023","19",12310.74
"D","04/01/2023","20",12691.58
"D","04/01/2023","21",12434.02
"D","04/01/2023","22",11885.34
"D","04/01/2023","23",11172.78
"D","04/01/2023","24",10447.11
"D","04/02/2023","01",9859.09
"D","04/02/2023","02",9712.96
"D","04/02/2023","03",9621.05
"D","04/02/2023","04",9745.41
"D","04/02/2023","05",10150.23
"D","04/02/2023","06",10236.01
"D","04/02/2023","07",10465.02
"D","04/02/2023","08",10618.63
"D","04/02/2023","09",10677.57
"D","04/02/2023","10",9421.35
"D","04/02/2023","11",8627.8
"D","04/02/2023","12",8793.9
"D","04/02/2023","13",8437.5
"D","04/02/2023","14",8511.33
"D","04/02/2023","15",8534.88
"D","04/02/2023","16",8909.02
"D","04/02/2023","17",9443.44
"D","04/02/2023","18",11041.77
"D","04/02/2023","19",12576.07
"D","04/02/2023","20",13404.07
"D","04/02/2023","21",13394.12
"D","04/02/2023","22",12796.98
"D","04/02/2023","23",11915.92
"D","04/02/2023","24",11123.25
"D","04/03/2023","01",10965.88
"D","04/03/2023","02",11057.68
"D","04/03/2023","03",11008.21
"D","04/03/2023","04",11101.89
"D","04/03/2023","05",11187.83
"D","04/03/2023","06",11884.08
"D","04/03/2023","07",13371.02
"D","04/03/2023","08",13609.08
"D","04/03/2023","09",12534.18
"D","04/03/2023","10",11145.26
"D","04/03/2023","11",10113.71
"D","04/03/2023","12",9539.24
"D","04/03/2023","13",9416.9
"D","04/03/2023","14",9421.78
"D","04/03/2023","15",9422.42
"D","04/03/2023","16",9781.25
"D","04/03/2023","17",10481.12
"D","04/03/2023","18",12005.99
"D","04/03/2023","19",13171.48
"D","04/03/2023","20",13716.6
"D","04/03/2023","21",13526.5
"D","04/03/2023","22",12799.62
"D","04/03/2023","23",11733.86
"D","04/03/2023","24",10826.28
"D","04/04/2023","01",10192.43
"D","04/04/2023","02",9816.43
"D","04/04/2023","03",9692.08
"D","04/04/2023","04",9688.95
"D","04/04/2023","05",9982.58
"D","04/04/2023","06",10855.56
"D","04/04/2023","07",12257.05
"D","04/04/2023","08",12836.34
"D","04/04/2023","09",12358.23
"D","04/04/2023","10",11575.38
"D","04/04/2023","11",10622.63
"D","04/04/2023","12",9937.16
"D","04/04/2023","13",9784.04
"D","04/04/2023","14",9643.75
"D","04/04/2023","15",9954.83
"D","04/04/2023","16",10261.82
"D","04/04/2023","17",11085.48
"D","04/04/2023","18",12147.8
"D","04/04/2023","19",12959.47
"D","04/04/2023","20",13377.68
"D","04/04/2023","21",13077.76
"D","04/04/2023","22",12340.48
"D","04/04/2023","23",11257.74
"D","04/04/2023","24",10334.46
"D","04/05/2023","01",9721.27
"D","04/05/2023","02",9590.93
"D","04/05/2023","03",9435.19
"D","04/05/2023","04",9436.57
"D","04/05/2023","05",9731.45
"D","04/05/2023","06",10326.45
"D","04/05/2023","07",11761.54
"D","04/05/2023","08",12632.86
"D","04/05/2023","09",12821.17
"D","04/05/2023","10",12717.12
"D","04/05/2023","11",12727.34
"D","04/05/2023","12",12668.09
"D","04/05/2023","13",12597.72
"D","04/05/2023","14",12758.74
"D","04/05/2023","15",12956.84
"D","04/05/2023","16",13146.37
"D","04/05/2023","17",13567.51
"D","04/05/2023","18",14044.14
"D","04/05/2023","19",14206.45
"D","04/05/2023","20",14269.64
"D","04/05/2023","21",13892.52
"D","04/05/2023","22",13113.02
"D","04/05/2023","23",12079.5
"D","04/05/2023","24",11160.93
"D","04/06/2023","01",10981.84
"D","04/06/2023","02",10703.52
"D","04/06/2023","03",10515.04
"D","04/06/2023","04",10494.16
"D","04/06/2023","05",10684.26
"D","04/06/2023","06",11147.61
"D","04/06/2023","07",12514.21
"D","04/06/2023","08",13390.02
"D","04/06/2023","09",13398.25
"D","04/06/2023","10",12912.76
"D","04/06/2023","11",12245.8
"D","04/06/2023","12",11468.71
"D","04/06/2023","13",11094.15
"D","04/06/2023","14",11198.31
"D","04/06/2023","15",11487.11
"D","04/06/2023","16",11471.35
"D","04/06/2023","17",11891.44
"D","04/06/2023","18",12524.47
"D","04/06/2023","19",13105.93
"D","04/06/2023","20",13411.25
"D","04/06/2023","21",13097.59
"D","04/06/2023","22",12342.05
"D","04/06/2023","23",11338.93
"D","04/06/2023","24",10437.84
"D","04/07/2023","01",10235.94
"D","04/07/2023","02",9911.26
"D","04/07/2023","03",9734.61
"D","04/07/2023","04",9719.04
