"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180101_20181231.csv"
"C","Report for: 01/01/2018 - 12/31/2018"
"C","Report generated: 08/15/2024 14:19:44 EDT"
"H","Date","Hour Ending","Total Load"
"D","03/12/2018","24",12550.95
"D","03/13/2018","01",11887.99
"D","03/13/2018","02",11670.76
"D","03/13/2018","03",11528.42
"D","03/13/2018","04",11320.16
"D","03/13/2018","05",11505.26
"D","03/13/2018","06",11907.6
"D","03/13/2018","07",12892.18
"D","03/13/2018","08",13741.81
"D","03/13/2018","09",14455.42
"D","03/13/2018","10",15019.94
"D","03/13/2018","11",15328.58
"D","03/13/2018","12",15576.85
"D","03/13/2018","13",15633.58
"D","03/13/2018","14",15445.14
"D","03/13/2018","15",15169.45
"D","03/13/2018","16",14959.01
"D","03/13/2018","17",15018.24
"D","03/13/2018","18",15330.86
"D","03/13/2018","19",15495.94
"D","03/13/2018","20",15734.75
"D","03/13/2018","21",15229.73
"D","03/13/2018","22",14362.0
"D","03/13/2018","23",13284.87
"D","03/13/2018","24",12285.66
"D","03/14/2018","01",11849.66
"D","03/14/2018","02",11828.58
"D","03/14/2018","03",11861.97
"D","03/14/2018","04",11674.41
"D","03/14/2018","05",11882.26
"D","03/14/2018","06",12278.68
"D","03/14/2018","07",13702.52
"D","03/14/2018","08",14715.83
"D","03/14/2018","09",15094.98
"D","03/14/2018","10",15149.4
"D","03/14/2018","11",15065.65
"D","03/14/2018","12",14898.87
"D","03/14/2018","13",14599.04
"D","03/14/2018","14",14455.41
"D","03/14/2018","15",14266.1
"D","03/14/2018","16",14154.17
"D","03/14/2018","17",14319.63
"D","03/14/2018","18",14783.76
"D","03/14/2018","19",15595.51
"D","03/14/2018","20",15844.03
"D","03/14/2018","21",15507.11
"D","03/14/2018","22",14640.68
"D","03/14/2018","23",13461.24
"D","03/14/2018","24",12395.94
"D","03/15/2018","01",12020.52
"D","03/15/2018","02",12196.2
"D","03/15/2018","03",11988.58
"D","03/15/2018","04",11962.08
"D","03/15/2018","05",12287.51
"D","03/15/2018","06",13223.39
"D","03/15/2018","07",14223.94
"D","03/15/2018","08",15185.32
"D","03/15/2018","09",15230.55
"D","03/15/2018","10",14936.17
"D","03/15/2018","11",14614.94
"D","03/15/2018","12",14910.18
"D","03/15/2018","13",14389.42
"D","03/15/2018","14",14197.38
"D","03/15/2018","15",14227.63
"D","03/15/2018","16",14252.36
"D","03/15/2018","17",14359.48
"D","03/15/2018","18",14500.96
"D","03/15/2018","19",15001.56
"D","03/15/2018","20",15636.32
"D","03/15/2018","21",15361.6
"D","03/15/2018","22",14557.59
"D","03/15/2018","23",13692.04
"D","03/15/2018","24",12807.8
"D","03/16/2018","01",12211.54
"D","03/16/2018","02",12076.72
"D","03/16/2018","03",11908.59
"D","03/16/2018","04",11918.9
"D","03/16/2018","05",12256.47
"D","03/16/2018","06",12768.47
"D","03/16/2018","07",14169.25
"D","03/16/2018","08",15134.8
"D","03/16/2018","09",14991.73
"D","03/16/2018","10",14669.98
"D","03/16/2018","11",14573.56
"D","03/16/2018","12",14341.21
"D","03/16/2018","13",14075.6
"D","03/16/2018","14",14000.06
"D","03/16/2018","15",13870.46
"D","03/16/2018","16",13841.48
"D","03/16/2018","17",14084.82
"D","03/16/2018","18",14532.6
"D","03/16/2018","19",15072.92
"D","03/16/2018","20",15707.52
"D","03/16/2018","21",15499.71
"D","03/16/2018","22",14899.74
"D","03/16/2018","23",14004.18
"D","03/16/2018","24",13063.44
"D","03/17/2018","01",12353.13
"D","03/17/2018","02",12175.75
"D","03/17/2018","03",12245.67
"D","03/17/2018","04",12160.94
"D","03/17/2018","05",12121.76
"D","03/17/2018","06",12139.9
"D","03/17/2018","07",12861.92
"D","03/17/2018","08",13548.09
"D","03/17/2018","09",13920.1
"D","03/17/2018","10",13800.24
"D","03/17/2018","11",13560.86
"D","03/17/2018","12",13291.38
"D","03/17/2018","13",12935.43
"D","03/17/2018","14",12804.92
"D","03/17/2018","15",12884.1
"D","03/17/2018","16",12936.6
"D","03/17/2018","17",13284.57
"D","03/17/2018","18",13457.69
"D","03/17/2018","19",14014.88
"D","03/17/2018","20",14732.27
"D","03/17/2018","21",14685.28
"D","03/17/2018","22",14245.08
"D","03/17/2018","23",13534.78
"D","03/17/2018","24",12776.45
"D","03/18/2018","01",12254.89
"D","03/18/2018","02",12245.85
"D","03/18/2018","03",12237.58
"D","03/18/2018","04",12222.24
"D","03/18/2018","05",12080.29
"D","03/18/2018","06",12379.41
"D","03/18/2018","07",12722.96
"D","03/18/2018","08",13263.64
"D","03/18/2018","09",13563.21
"D","03/18/2018","10",13520.78
"D","03/18/2018","11",13334.59
"D","03/18/2018","12",13181.74
"D","03/18/2018","13",12988.85
"D","03/18/2018","14",13020.53
"D","03/18/2018","15",13092.0
"D","03/18/2018","16",12914.85
"D","03/18/2018","17",13304.6
"D","03/18/2018","18",14138.38
"D","03/18/2018","19",14744.0
"D","03/18/2018","20",15547.05
"D","03/18/2018","21",15358.6
"D","03/18/2018","22",14607.07
"D","03/18/2018","23",13561.54
"D","03/18/2018","24",12603.67
"D","03/19/2018","01",12289.33
"D","03/19/2018","02",12255.13
"D","03/19/2018","03",12180.18
"D","03/19/2018","04",11864.02
"D","03/19/2018","05",12129.32
"D","03/19/2018","06",13177.5
"D","03/19/2018","07",15036.82
"D","03/19/2018","08",15976.71
"D","03/19/2018","09",15618.68
"D","03/19/2018","10",14985.69
"D","03/19/2018","11",14541.65
"D","03/19/2018","12",14188.51
"D","03/19/2018","13",13849.42
"D","03/19/2018","14",13641.19
"D","03/19/2018","15",13624.5
"D","03/19/2018","16",13593.3
"D","03/19/2018","17",14041.04
"D","03/19/2018","18",14606.11
"D","03/19/2018","19",15400.26
"D","03/19/2018","20",16137.14
"D","03/19/2018","21",15905.53
"D","03/19/2018","22",15024.81
"D","03/19/2018","23",13820.08
"D","03/19/2018","24",12936.81
"D","03/20/2018","01",12537.14
"D","03/20/2018","02",12430.15
"D","03/20/2018","03",12321.74
"D","03/20/2018","04",12320.43
"D","03/20/2018","05",12292.6
"D","03/20/2018","06",13235.46
"D","03/20/2018","07",15059.24
"D","03/20/2018","08",15926.22
"D","03/20/2018","09",15498.13
"D","03/20/2018","10",14844.79
"D","03/20/2018","11",14323.17
"D","03/20/2018","12",13964.76
"D","03/20/2018","13",14071.23
"D","03/20/2018","14",13919.3
"D","03/20/2018","15",13801.61
"D","03/20/2018","16",13849.74
"D","03/20/2018","17",14141.38
"D","03/20/2018","18",14796.44
"D","03/20/2018","19",15367.76
"D","03/20/2018","20",15854.68
"D","03/20/2018","21",15517.15
"D","03/20/2018","22",14624.07
"D","03/20/2018","23",13416.31
"D","03/20/2018","24",12356.37
"D","03/21/2018","01",11912.45
"D","03/21/2018","02",11846.47
"D","03/21/2018","03",11702.48
"D","03/21/2018","04",11725.66
"D","03/21/2018","05",11899.26
"D","03/21/2018","06",12496.09
"D","03/21/2018","07",14219.04
"D","03/21/2018","08",15219.78
"D","03/21/2018","09",15476.21
"D","03/21/2018","10",15571.09
"D","03/21/2018","11",15650.57
"D","03/21/2018","12",15550.0
"D","03/21/2018","13",15302.72
"D","03/21/2018","14",15084.68
"D","03/21/2018","15",15006.45
"D","03/21/2018","16",15040.44
"D","03/21/2018","17",15374.55
"D","03/21/2018","18",15861.36
"D","03/21/2018","19",16102.74
"D","03/21/2018","20",16253.81
"D","03/21/2018","21",15728.24
"D","03/21/2018","22",14725.23
"D","03/21/2018","23",13468.8
"D","03/21/2018","24",12533.27
"D","03/22/2018","01",12192.52
"D","03/22/2018","02",11892.25
"D","03/22/2018","03",11734.85
"D","03/22/2018","04",11756.28
"D","03/22/2018","05",11787.58
"D","03/22/2018","06",12538.26
"D","03/22/2018","07",14211.64
"D","03/22/2018","08",15276.49
"D","03/22/2018","09",15579.43
"D","03/22/2018","10",15528.32
"D","03/22/2018","11",15204.2
"D","03/22/2018","12",14817.9
"D","03/22/2018","13",14651.64
"D","03/22/2018","14",14463.08
"D","03/22/2018","15",14221.27
"D","03/22/2018","16",14125.94
"D","03/22/2018","17",14381.98
"D","03/22/2018","18",14516.63
"D","03/22/2018","19",14935.35
"D","03/22/2018","20",15450.01
"D","03/22/2018","21",15188.88
"D","03/22/2018","22",14329.49
"D","03/22/2018","23",13169.79
"D","03/22/2018","24",12628.22
"D","03/23/2018","01",12101.57
"D","03/23/2018","02",12083.36
"D","03/23/2018","03",12240.93
"D","03/23/2018","04",12305.61
"D","03/23/2018","05",12419.79
"D","03/23/2018","06",13003.62
"D","03/23/2018","07",14180.0
"D","03/23/2018","08",14862.79
"D","03/23/2018","09",14680.73
"D","03/23/2018","10",14187.17
"D","03/23/2018","11",13634.79
"D","03/23/2018","12",13336.71
"D","03/23/2018","13",13076.95
"D","03/23/2018","14",12740.21
"D","03/23/2018","15",12956.92
"D","03/23/2018","16",13126.71
"D","03/23/2018","17",13239.6
"D","03/23/2018","18",13700.3
"D","03/23/2018","19",14094.14
"D","03/23/2018","20",14587.77
"D","03/23/2018","21",14369.46
"D","03/23/2018","22",13755.28
"D","03/23/2018","23",12871.41
"D","03/23/2018","24",12186.33
"D","03/24/2018","01",11485.89
"D","03/24/2018","02",11075.53
"D","03/24/2018","03",10877.73
"D","03/24/2018","04",10828.04
"D","03/24/2018","05",10951.73
"D","03/24/2018","06",11162.15
"D","03/24/2018","07",11860.33
"D","03/24/2018","08",12570.87
"D","03/24/2018","09",13046.78
"D","03/24/2018","10",12917.18
"D","03/24/2018","11",12480.45
"D","03/24/2018","12",12111.6
"D","03/24/2018","13",12008.88
"D","03/24/2018","14",12131.94
"D","03/24/2018","15",12110.44
"D","03/24/2018","16",11984.33
"D","03/24/2018","17",12376.58
"D","03/24/2018","18",12874.83
"D","03/24/2018","19",13339.68
"D","03/24/2018","20",13854.01
"D","03/24/2018","21",13696.22
"D","03/24/2018","22",13187.77
"D","03/24/2018","23",12453.76
"D","03/24/2018","24",11648.41
"D","03/25/2018","01",11114.37
"D","03/25/2018","02",10910.19
"D","03/25/2018","03",10951.73
"D","03/25/2018","04",10883.15
"D","03/25/2018","05",10954.5
"D","03/25/2018","06",11020.95
"D","03/25/2018","07",11385.1
"D","03/25/2018","08",11920.15
"D","03/25/2018","09",12696.2
"D","03/25/2018","10",13192.57
"D","03/25/2018","11",13334.14
"D","03/25/2018","12",13151.0
"D","03/25/2018","13",12902.05
"D","03/25/2018","14",12645.93
"D","03/25/2018","15",12370.77
"D","03/25/2018","16",12374.36
"D","03/25/2018","17",12720.38
"D","03/25/2018","18",13432.46
"D","03/25/2018","19",14122.56
"D","03/25/2018","20",14820.76
"D","03/25/2018","21",14703.78
"D","03/25/2018","22",13927.6
"D","03/25/2018","23",12878.28
"D","03/25/2018","24",11907.55
"D","03/26/2018","01",11565.32
"D","03/26/2018","02",11323.55
"D","03/26/2018","03",11214.83
"D","03/26/2018","04",11304.6
"D","03/26/2018","05",11713.71
"D","03/26/2018","06",12544.74
"D","03/26/2018","07",14395.13
"D","03/26/2018","08",15167.66
"D","03/26/2018","09",14618.82
"D","03/26/2018","10",13866.92
"D","03/26/2018","11",13356.28
"D","03/26/2018","12",12993.12
"D","03/26/2018","13",12918.29
"D","03/26/2018","14",12829.82
"D","03/26/2018","15",12816.81
"D","03/26/2018","16",12604.2
"D","03/26/2018","17",12805.86
"D","03/26/2018","18",13705.31
"D","03/26/2018","19",14536.41
"D","03/26/2018","20",15324.13
"D","03/26/2018","21",15179.16
"D","03/26/2018","22",14307.58
"D","03/26/2018","23",13130.08
"D","03/26/2018","24",12298.25
"D","03/27/2018","01",12007.14
"D","03/27/2018","02",11737.62
"D","03/27/2018","03",11656.37
"D","03/27/2018","04",11731.79
"D","03/27/2018","05",12127.82
"D","03/27/2018","06",12956.99
"D","03/27/2018","07",14699.58
"D","03/27/2018","08",15177.29
"D","03/27/2018","09",14624.44
"D","03/27/2018","10",13851.94
"D","03/27/2018","11",13279.48
"D","03/27/2018","12",12894.31
"D","03/27/2018","13",12620.16
"D","03/27/2018","14",12948.82
"D","03/27/2018","15",13164.59
"D","03/27/2018","16",13322.94
"D","03/27/2018","17",13572.64
"D","03/27/2018","18",14213.33
"D","03/27/2018","19",14732.42
"D","03/27/2018","20",15256.59
"D","03/27/2018","21",14902.43
"D","03/27/2018","22",14058.65
"D","03/27/2018","23",12821.81
"D","03/27/2018","24",12050.78
"D","03/28/2018","01",11681.87
"D","03/28/2018","02",11660.64
"D","03/28/2018","03",11488.72
"D","03/28/2018","04",11461.7
"D","03/28/2018","05",11733.1
"D","03/28/2018","06",12227.41
"D","03/28/2018","07",13581.23
"D","03/28/2018","08",14560.94
"D","03/28/2018","09",14592.69
"D","03/28/2018","10",14430.02
"D","03/28/2018","11",14045.95
"D","03/28/2018","12",13234.85
"D","03/28/2018","13",12632.19
"D","03/28/2018","14",12502.39
"D","03/28/2018","15",12657.94
"D","03/28/2018","16",12760.9
"D","03/28/2018","17",13153.06
"D","03/28/2018","18",13577.41
"D","03/28/2018","19",14003.8
"D","03/28/2018","20",14581.66
"D","03/28/2018","21",14384.29
"D","03/28/2018","22",13546.6
"D","03/28/2018","23",12400.72
"D","03/28/2018","24",11565.6
"D","03/29/2018","01",11149.7
"D","03/29/2018","02",10845.05
"D","03/29/2018","03",10689.88
"D","03/29/2018","04",10957.29
"D","03/29/2018","05",11104.9
"D","03/29/2018","06",11720.81
"D","03/29/2018","07",13248.95
"D","03/29/2018","08",14082.09
"D","03/29/2018","09",13914.38
"D","03/29/2018","10",13725.07
"D","03/29/2018","11",13407.87
"D","03/29/2018","12",13084.4
"D","03/29/2018","13",13458.33
"D","03/29/2018","14",13645.28
"D","03/29/2018","15",13338.61
"D","03/29/2018","16",13438.47
"D","03/29/2018","17",13716.75
"D","03/29/2018","18",14075.9
"D","03/29/2018","19",14331.32
"D","03/29/2018","20",14586.3
"D","03/29/2018","21",14210.17
"D","03/29/2018","22",13382.78
"D","03/29/2018","23",12392.01
"D","03/29/2018","24",11678.1
"D","03/30/2018","01",10975.3
"D","03/30/2018","02",10567.69
"D","03/30/2018","03",10386.43
"D","03/30/2018","04",10545.16
"D","03/30/2018","05",10761.55
"D","03/30/2018","06",11383.05
"D","03/30/2018","07",12268.93
"D","03/30/2018","08",13007.89
"D","03/30/2018","09",13545.96
"D","03/30/2018","10",13795.51
"D","03/30/2018","11",13820.66
"D","03/30/2018","12",13764.39
"D","03/30/2018","13",13627.88
"D","03/30/2018","14",13537.25
"D","03/30/2018","15",13182.34
"D","03/30/2018","16",12968.97
"D","03/30/2018","17",13146.49
"D","03/30/2018","18",13481.62
"D","03/30/2018","19",13602.6
"D","03/30/2018","20",13773.25
"D","03/30/2018","21",13482.64
"D","03/30/2018","22",12846.0
"D","03/30/2018","23",12009.94
"D","03/30/2018","24",11319.57
"D","03/31/2018","01",10641.85
"D","03/31/2018","02",10242.71
"D","03/31/2018","03",10303.91
"D","03/31/2018","04",10499.46
"D","03/31/2018","05",10427.07
"D","03/31/2018","06",10813.69
"D","03/31/2018","07",11401.27
"D","03/31/2018","08",11566.94
"D","03/31/2018","09",11766.57
"D","03/31/2018","10",11589.79
"D","03/31/2018","11",11264.64
"D","03/31/2018","12",10947.53
"D","03/31/2018","13",10806.61
"D","03/31/2018","14",10783.04
"D","03/31/2018","15",10432.68
"D","03/31/2018","16",10720.97
"D","03/31/2018","17",10958.68
"D","03/31/2018","18",11626.53
"D","03/31/2018","19",12344.28
"D","03/31/2018","20",13026.24
"D","03/31/2018","21",13078.85
"D","03/31/2018","22",12619.98
"D","03/31/2018","23",11880.58
"D","03/31/2018","24",10990.68
"D","04/01/2018","01",10400.6
"D","04/01/2018","02",10344.84
"D","04/01/2018","03",10342.3
"D","04/01/2018","04",10279.96
"D","04/01/2018","05",10331.92
"D","04/01/2018","06",10303.71
"D","04/01/2018","07",10488.24
"D","04/01/2018","08",11145.55
"D","04/01/2018","09",11687.58
"D","04/01/2018","10",11897.09
"D","04/01/2018","11",11756.41
"D","04/01/2018","12",11546.25
"D","04/01/2018","13",11316.74
"D","04/01/2018","14",10917.85
"D","04/01/2018","15",10570.66
"D","04/01/2018","16",10538.82
"D","04/01/2018","17",10780.92
"D","04/01/2018","18",10983.4
"D","04/01/2018","19",11724.0
"D","04/01/2018","20",12797.76
"D","04/01/2018","21",13073.79
"D","04/01/2018","22",12518.64
"D","04/01/2018","23",11629.87
"D","04/01/2018","24",10756.89
"D","04/02/2018","01",10514.42
"D","04/02/2018","02",10520.16
"D","04/02/2018","03",10417.76
"D","04/02/2018","04",10472.32
"D","04/02/2018","05",10855.61
"D","04/02/2018","06",11987.08
"D","04/02/2018","07",13373.75
"D","04/02/2018","08",14422.57
"D","04/02/2018","09",14907.24
"D","04/02/2018","10",15191.4
"D","04/02/2018","11",15287.97
"D","04/02/2018","12",15087.19
"D","04/02/2018","13",14649.94
"D","04/02/2018","14",14212.95
"D","04/02/2018","15",13915.84
"D","04/02/2018","16",13853.2
"D","04/02/2018","17",13772.14
"D","04/02/2018","18",13927.39
"D","04/02/2018","19",14518.31
"D","04/02/2018","20",15191.7
"D","04/02/2018","21",15088.29
"D","04/02/2018","22",14184.7
"D","04/02/2018","23",12937.61
"D","04/02/2018","24",11838.67
"D","04/03/2018","01",11395.97
"D","04/03/2018","02",11344.87
"D","04/03/2018","03",11229.64
"D","04/03/2018","04",11270.96
"D","04/03/2018","05",11422.13
"D","04/03/2018","06",12176.28
"D","04/03/2018","07",13896.14
"D","04/03/2018","08",14684.94
"D","04/03/2018","09",14328.23
"D","04/03/2018","10",13751.03
"D","04/03/2018","11",13863.92
"D","04/03/2018","12",14087.22
"D","04/03/2018","13",14251.96
"D","04/03/2018","14",14439.47
"D","04/03/2018","15",14386.06
"D","04/03/2018","16",14513.7
"D","04/03/2018","17",14853.7
"D","04/03/2018","18",15362.66
"D","04/03/2018","19",15529.01
"D","04/03/2018","20",15567.89
"D","04/03/2018","21",15156.6
"D","04/03/2018","22",14175.58
"D","04/03/2018","23",13113.65
"D","04/03/2018","24",12283.6
"D","04/04/2018","01",11377.28
"D","04/04/2018","02",11059.28
"D","04/04/2018","03",10924.12
"D","04/04/2018","04",10903.36
"D","04/04/2018","05",11210.03
"D","04/04/2018","06",11760.03
"D","04/04/2018","07",13411.34
"D","04/04/2018","08",14477.1
"D","04/04/2018","09",14681.69
"D","04/04/2018","10",14694.43
"D","04/04/2018","11",14672.71
"D","04/04/2018","12",14569.53
"D","04/04/2018","13",14479.28
"D","04/04/2018","14",14827.18
"D","04/04/2018","15",14715.0
"D","04/04/2018","16",14612.14
"D","04/04/2018","17",14674.63
"D","04/04/2018","18",14705.41
"D","04/04/2018","19",14668.28
"D","04/04/2018","20",14822.71
"D","04/04/2018","21",14727.17
"D","04/04/2018","22",13883.49
"D","04/04/2018","23",12683.84
"D","04/04/2018","24",11837.04
"D","04/05/2018","01",11253.28
"D","04/05/2018","02",11337.26
"D","04/05/2018","03",11372.88
"D","04/05/2018","04",11690.52
"D","04/05/2018","05",11906.15
"D","04/05/2018","06",12728.25
"D","04/05/2018","07",13998.98
"D","04/05/2018","08",14661.96
"D","04/05/2018","09",14168.1
"D","04/05/2018","10",13790.65
"D","04/05/2018","11",13722.69
"D","04/05/2018","12",13753.03
"D","04/05/2018","13",13473.43
"D","04/05/2018","14",13549.3
"D","04/05/2018","15",13413.57
"D","04/05/2018","16",13460.18
"D","04/05/2018","17",13520.02
"D","04/05/2018","18",14010.64
"D","04/05/2018","19",14609.18
"D","04/05/2018","20",15116.84
"D","04/05/2018","21",15158.17
"D","04/05/2018","22",14430.85
"D","04/05/2018","23",13268.14
"D","04/05/2018","24",12403.86
"D","04/06/2018","01",11789.54
"D","04/06/2018","02",11435.3
"D","04/06/2018","03",11313.56
"D","04/06/2018","04",11350.76
"D","04/06/2018","05",11715.41
"D","04/06/2018","06",12514.05
"D","04/06/2018","07",14114.91
"D","04/06/2018","08",14799.99
"D","04/06/2018","09",14558.64
"D","04/06/2018","10",14349.94
"D","04/06/2018","11",14359.63
"D","04/06/2018","12",14513.02
"D","04/06/2018","13",14736.57
"D","04/06/2018","14",14942.38
"D","04/06/2018","15",14961.11
"D","04/06/2018","16",14887.34
"D","04/06/2018","17",14739.1
"D","04/06/2018","18",14668.64
"D","04/06/2018","19",14573.34
"D","04/06/2018","20",14750.67
"D","04/06/2018","21",14522.84
"D","04/06/2018","22",13786.82
"D","04/06/2018","23",12753.18
"D","04/06/2018","24",11746.29
"D","04/07/2018","01",11252.43
"D","04/07/2018","02",10964.51
"D","04/07/2018","03",10811.76
"D","04/07/2018","04",10735.03
"D","04/07/2018","05",10838.83
"D","04/07/2018","06",11185.94
"D","04/07/2018","07",11568.59
"D","04/07/2018","08",12359.21
"D","04/07/2018","09",13203.21
"D","04/07/2018","10",13488.14
"D","04/07/2018","11",13062.91
"D","04/07/2018","12",12567.76
"D","04/07/2018","13",12108.88
"D","04/07/2018","14",11993.0
"D","04/07/2018","15",11725.6
"D","04/07/2018","16",11485.52
"D","04/07/2018","17",12104.66
"D","04/07/2018","18",12509.95
"D","04/07/2018","19",12876.47
"D","04/07/2018","20",13488.77
"D","04/07/2018","21",13539.69
"D","04/07/2018","22",13030.42
"D","04/07/2018","23",12296.16
"D","04/07/2018","24",11515.03
"D","04/08/2018","01",11138.49
"D","04/08/2018","02",10773.56
"D","04/08/2018","03",10614.2
"D","04/08/2018","04",10569.68
"D","04/08/2018","05",10674.37
"D","04/08/2018","06",10985.66
"D","04/08/2018","07",11457.99
"D","04/08/2018","08",11887.0
"D","04/08/2018","09",12311.94
"D","04/08/2018","10",12401.61
"D","04/08/2018","11",12453.6
"D","04/08/2018","12",12187.4
"D","04/08/2018","13",12041.62
"D","04/08/2018","14",11918.99
"D","04/08/2018","15",11805.06
"D","04/08/2018","16",11986.38
"D","04/08/2018","17",12391.09
"D","04/08/2018","18",13095.4
"D","04/08/2018","19",13642.14
"D","04/08/2018","20",14296.71
"D","04/08/2018","21",14256.66
"D","04/08/2018","22",13494.4
"D","04/08/2018","23",12462.91
"D","04/08/2018","24",11777.51
"D","04/09/2018","01",11511.38
"D","04/09/2018","02",11217.29
"D","04/09/2018","03",11153.7
"D","04/09/2018","04",11261.75
"D","04/09/2018","05",11694.85
"D","04/09/2018","06",12401.72
"D","04/09/2018","07",13935.26
"D","04/09/2018","08",14608.35
"D","04/09/2018","09",14190.39
"D","04/09/2018","10",13643.33
"D","04/09/2018","11",13211.82
"D","04/09/2018","12",12936.12
"D","04/09/2018","13",12597.53
"D","04/09/2018","14",12553.8
"D","04/09/2018","15",12304.58
"D","04/09/2018","16",12329.56
"D","04/09/2018","17",12809.91
"D","04/09/2018","18",13499.75
"D","04/09/2018","19",14208.66
"D","04/09/2018","20",14848.97
"D","04/09/2018","21",14794.68
"D","04/09/2018","22",13896.41
"D","04/09/2018","23",12672.82
"D","04/09/2018","24",11626.43
"D","04/10/2018","01",10934.89
"D","04/10/2018","02",10616.92
"D","04/10/2018","03",10724.96
"D","04/10/2018","04",10737.68
"D","04/10/2018","05",11095.79
"D","04/10/2018","06",11887.7
"D","04/10/2018","07",13521.28
"D","04/10/2018","08",14444.18
"D","04/10/2018","09",14525.64
"D","04/10/2018","10",14458.79
"D","04/10/2018","11",14489.74
"D","04/10/2018","12",14399.85
"D","04/10/2018","13",14193.1
"D","04/10/2018","14",14053.87
"D","04/10/2018","15",13840.99
"D","04/10/2018","16",13728.16
"D","04/10/2018","17",13924.18
"D","04/10/2018","18",14348.31
"D","04/10/2018","19",14647.74
"D","04/10/2018","20",15024.58
"D","04/10/2018","21",14968.21
"D","04/10/2018","22",14119.14
"D","04/10/2018","23",12908.46
"D","04/10/2018","24",11857.4
"D","04/11/2018","01",11223.1
"D","04/11/2018","02",11193.41
"D","04/11/2018","03",11121.24
"D","04/11/2018","04",11110.19
"D","04/11/2018","05",11412.8
"D","04/11/2018","06",12330.32
"D","04/11/2018","07",13980.06
"D","04/11/2018","08",14633.27
"D","04/11/2018","09",14109.88
"D","04/11/2018","10",13316.09
"D","04/11/2018","11",12820.39
"D","04/11/2018","12",12601.72
"D","04/11/2018","13",12400.76
"D","04/11/2018","14",12359.34
"D","04/11/2018","15",12592.02
"D","04/11/2018","16",12812.24
"D","04/11/2018","17",13184.6
"D","04/11/2018","18",13522.76
"D","04/11/2018","19",13920.45
"D","04/11/2018","20",14485.15
"D","04/11/2018","21",14544.33
"D","04/11/2018","22",13716.53
"D","04/11/2018","23",12527.67
"D","04/11/2018","24",11636.52
"D","04/12/2018","01",11072.2
"D","04/12/2018","02",10960.4
"D","04/12/2018","03",10883.57
"D","04/12/2018","04",10908.52
"D","04/12/2018","05",11288.35
"D","04/12/2018","06",12006.07
"D","04/12/2018","07",13387.94
"D","04/12/2018","08",13975.19
"D","04/12/2018","09",13466.25
"D","04/12/2018","10",12819.44
"D","04/12/2018","11",12576.0
"D","04/12/2018","12",12572.28
"D","04/12/2018","13",12555.34
"D","04/12/2018","14",12625.94
"D","04/12/2018","15",12801.13
"D","04/12/2018","16",13081.53
"D","04/12/2018","17",13419.11
"D","04/12/2018","18",13870.8
"D","04/12/2018","19",14200.56
"D","04/12/2018","20",14473.38
"D","04/12/2018","21",14185.98
"D","04/12/2018","22",13307.31
"D","04/12/2018","23",12164.82
"D","04/12/2018","24",11304.1
"D","04/13/2018","01",10840.42
"D","04/13/2018","02",10725.18
"D","04/13/2018","03",10586.72
"D","04/13/2018","04",10762.44
"D","04/13/2018","05",10535.34
"D","04/13/2018","06",11166.83
"D","04/13/2018","07",12388.31
"D","04/13/2018","08",13125.11
"D","04/13/2018","09",13253.1
"D","04/13/2018","10",13442.73
"D","04/13/2018","11",13422.77
"D","04/13/2018","12",13202.3
"D","04/13/2018","13",13024.26
"D","04/13/2018","14",12825.67
"D","04/13/2018","15",12859.46
"D","04/13/2018","16",12728.23
"D","04/13/2018","17",12527.61
"D","04/13/2018","18",12612.29
"D","04/13/2018","19",12836.89
"D","04/13/2018","20",13205.74
"D","04/13/2018","21",13190.94
"D","04/13/2018","22",12518.97
"D","04/13/2018","23",11575.87
"D","04/13/2018","24",10847.95
"D","04/14/2018","01",10471.54
"D","04/14/2018","02",10334.28
"D","04/14/2018","03",10485.82
"D","04/14/2018","04",10494.41
"D","04/14/2018","05",10340.83
"D","04/14/2018","06",10687.04
"D","04/14/2018","07",11251.11
"D","04/14/2018","08",11430.97
"D","04/14/2018","09",11194.1
"D","04/14/2018","10",11166.9
"D","04/14/2018","11",11083.71
"D","04/14/2018","12",11065.75
"D","04/14/2018","13",10977.06
"D","04/14/2018","14",10861.52
"D","04/14/2018","15",10868.5
"D","04/14/2018","16",11100.82
"D","04/14/2018","17",11569.61
"D","04/14/2018","18",12174.58
"D","04/14/2018","19",12583.22
"D","04/14/2018","20",12907.34
"D","04/14/2018","21",12835.67
"D","04/14/2018","22",12303.26
"D","04/14/2018","23",11570.05
"D","04/14/2018","24",10823.98
"D","04/15/2018","01",10537.45
"D","04/15/2018","02",10332.67
"D","04/15/2018","03",10181.26
"D","04/15/2018","04",10120.41
"D","04/15/2018","05",10186.58
"D","04/15/2018","06",10120.59
"D","04/15/2018","07",10465.34
"D","04/15/2018","08",11181.67
"D","04/15/2018","09",12066.05
"D","04/15/2018","10",12846.2
"D","04/15/2018","11",13336.57
"D","04/15/2018","12",13575.45
"D","04/15/2018","13",13671.95
"D","04/15/2018","14",13638.01
"D","04/15/2018","15",13586.6
"D","04/15/2018","16",13653.44
"D","04/15/2018","17",13962.48
"D","04/15/2018","18",14333.4
"D","04/15/2018","19",14501.12
"D","04/15/2018","20",14643.22
"D","04/15/2018","21",14345.98
"D","04/15/2018","22",13555.18
"D","04/15/2018","23",12571.08
