Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
4/13/2022,24,9097,149,3363,2004,0,0,14613
4/14/2022,1,9098,157,3223,1673,0,0,14151
4/14/2022,2,9090,157,3196,1225,0,1,13669
4/14/2022,3,9086,157,3158,1072,0,0,13473
4/14/2022,4,9084,158,3205,1248,0,1,13696
4/14/2022,5,8989,156,3210,1714,0,20,14089
4/14/2022,6,8992,157,3261,2653,2,50,15115
4/14/2022,7,8988,159,3807,3140,5,51,16150
4/14/2022,8,8984,158,4576,3395,30,51,17194
4/14/2022,9,8985,158,4608,3406,110,51,17318
4/14/2022,10,9028,159,4290,3091,176,50,16794
4/14/2022,11,9096,157,4248,2816,248,16,16581
4/14/2022,12,9129,157,4188,2467,263,0,16204
4/14/2022,13,9137,158,4132,2019,297,0,15743
4/14/2022,14,9138,159,4078,2058,285,0,15718
4/14/2022,15,9133,160,3997,2256,279,0,15825
4/14/2022,16,9131,158,3955,2768,263,0,16275
4/14/2022,17,9137,141,4235,2877,206,0,16596
4/14/2022,18,9143,127,4807,2658,87,11,16833
4/14/2022,19,9142,127,4764,3072,13,42,17160
4/14/2022,20,9141,127,4677,3784,0,48,17777
4/14/2022,21,9142,128,4629,3391,0,49,17339
4/14/2022,22,9144,127,4446,2817,0,49,16583
4/14/2022,23,9145,127,3833,2354,0,49,15508
4/14/2022,24,9141,127,3541,1744,0,49,14602
4/15/2022,1,9137,127,3504,1283,0,7,14058
4/15/2022,2,9139,126,3429,1067,0,1,13762
4/15/2022,3,9141,126,3334,1278,0,2,13881
4/15/2022,4,9140,127,3417,1119,0,0,13803
4/15/2022,5,9133,128,3353,1447,1,3,14065
4/15/2022,6,9133,129,3377,1849,3,18,14509
4/15/2022,7,9129,128,3504,1800,40,48,14649
4/15/2022,8,9129,127,3490,2194,135,51,15126
4/15/2022,9,9132,132,3584,2031,202,51,15132
4/15/2022,10,9127,124,3778,1916,239,49,15233
4/15/2022,11,9120,124,3822,2084,231,47,15428
4/15/2022,12,9121,123,3891,2132,218,47,15532
4/15/2022,13,9124,123,3920,2297,243,47,15754
4/15/2022,14,9115,123,3848,2421,237,7,15751
4/15/2022,15,9101,123,3959,2440,178,2,15803
4/15/2022,16,9102,123,4018,3103,98,1,16445
4/15/2022,17,9100,124,3944,3467,44,0,16679
4/15/2022,18,9094,124,4136,3316,25,7,16702
4/15/2022,19,9091,122,3968,3436,7,37,16661
4/15/2022,20,9091,123,3995,3452,1,56,16718
4/15/2022,21,9105,123,4156,3125,0,56,16565
4/15/2022,22,9114,123,4469,2307,0,56,16069
4/15/2022,23,9115,123,4066,1880,0,57,15241
4/15/2022,24,9120,123,3753,1541,0,56,14593
4/16/2022,1,9124,123,3746,1347,0,11,14351
4/16/2022,2,9124,123,3890,1011,0,0,14148
4/16/2022,3,9125,123,4315,571,0,0,14134
4/16/2022,4,9123,123,4336,605,0,0,14187
4/16/2022,5,9124,123,4563,587,0,0,14397
4/16/2022,6,9127,123,4903,595,2,0,14750
4/16/2022,7,9127,127,5639,508,22,0,15423
4/16/2022,8,9125,145,5760,494,99,1,15624
4/16/2022,9,9131,123,4877,627,230,0,14988
4/16/2022,10,9141,123,4978,944,331,0,15517
4/16/2022,11,9142,123,4883,1137,292,0,15577
4/16/2022,12,9141,123,4708,1370,268,0,15610
4/16/2022,13,9144,123,4639,1472,294,0,15672
4/16/2022,14,9148,123,4648,1532,312,2,15765
4/16/2022,15,9147,123,4658,1858,227,0,16013
4/16/2022,16,9143,123,4746,2159,170,0,16341
4/16/2022,17,9142,123,5504,1852,117,1,16739
4/16/2022,18,9141,123,5803,1577,46,0,16690
4/16/2022,19,9159,123,5374,1597,11,0,16264
4/16/2022,20,9152,124,5514,1652,0,0,16442
4/16/2022,21,9156,124,5651,1637,0,3,16571
4/16/2022,22,9154,124,5379,1720,0,9,16386
4/16/2022,23,9107,124,4679,1927,0,33,15870
4/16/2022,24,9095,123,3875,1878,0,56,15027
4/17/2022,1,9097,123,3832,1631,0,56,14739
4/17/2022,2,9094,123,3695,1685,0,56,14653
4/17/2022,3,9088,124,3776,1528,0,56,14572
4/17/2022,4,9100,123,3788,1626,0,48,14685
4/17/2022,5,9107,123,3934,1693,0,30,14887
4/17/2022,6,9109,123,4475,1551,2,0,15260
4/17/2022,7,9110,123,4666,1451,24,0,15374
4/17/2022,8,9107,123,5416,1227,102,0,15975
4/17/2022,9,9106,123,5461,1020,223,0,15933
4/17/2022,10,9112,124,5702,665,308,0,15911
4/17/2022,11,9114,182,5813,464,299,0,15872
4/17/2022,12,9115,143,5560,396,290,16,15520
4/17/2022,13,9117,150,4858,537,300,51,15013
4/17/2022,14,9110,161,4663,654,314,54,14956
4/17/2022,15,9108,188,4528,721,311,55,14911
4/17/2022,16,9118,314,4709,681,339,54,15215
4/17/2022,17,9110,314,4985,562,246,41,15258
4/17/2022,18,9110,314,5229,483,106,0,15242
4/17/2022,19,9111,314,5412,384,16,0,15237
4/17/2022,20,9108,314,5411,294,0,0,15127
4/17/2022,21,9116,314,5273,392,0,0,15095
4/17/2022,22,9110,162,5329,473,0,0,15074
4/17/2022,23,9110,124,5211,618,0,0,15063
4/17/2022,24,9101,124,5041,784,0,0,15050
4/18/2022,1,9106,124,4601,1073,0,0,14904
4/18/2022,2,9107,123,4310,1354,0,3,14897
4/18/2022,3,9098,123,4465,1732,0,9,15427
4/18/2022,4,9102,124,4294,1834,0,40,15394
4/18/2022,5,9095,124,4153,1757,2,54,15185
4/18/2022,6,9099,123,4222,2212,3,54,15713
4/18/2022,7,9098,124,4303,2322,52,52,15951
4/18/2022,8,9100,126,4348,2108,171,83,15936
4/18/2022,9,9102,129,4643,2179,276,78,16407
4/18/2022,10,9079,179,4461,2382,318,55,16474
4/18/2022,11,9087,200,4814,2561,292,58,17012
4/18/2022,12,9083,254,5228,2362,275,72,17274
4/18/2022,13,9081,504,5508,2005,251,99,17448
4/18/2022,14,9081,764,5092,1769,166,71,16943
4/18/2022,15,9088,844,4876,1246,110,0,16164
4/18/2022,16,9085,1011,5688,1110,67,0,16961
4/18/2022,17,9085,1479,5645,810,24,0,17043
4/18/2022,18,9092,1297,5447,840,11,0,16687
4/18/2022,19,9094,1137,4831,1063,3,0,16128
4/18/2022,20,9090,912,4850,1190,1,0,16043
4/18/2022,21,9087,923,4633,1414,0,0,16057
4/18/2022,22,9079,327,4927,1473,0,0,15806
4/18/2022,23,9040,124,4838,1467,0,0,15469
4/18/2022,24,8985,124,4791,1487,0,0,15387
4/19/2022,1,9095,124,4232,1566,0,12,15029
4/19/2022,2,9136,124,4228,1516,0,49,15053
4/19/2022,3,9139,124,4507,1555,0,53,15378
4/19/2022,4,9150,125,3987,1821,0,51,15134
4/19/2022,5,9148,125,3751,2081,0,53,15158
4/19/2022,6,9148,126,3947,2388,1,53,15663
4/19/2022,7,9141,125,5017,2516,5,54,16858
4/19/2022,8,9139,125,5195,2710,17,54,17240
4/19/2022,9,9138,125,5060,2909,65,54,17351
4/19/2022,10,9136,127,4978,3091,98,54,17484
4/19/2022,11,9121,130,5003,3326,108,54,17742
4/19/2022,12,9131,137,4951,3544,140,11,17914
4/19/2022,13,9131,144,4570,3684,147,0,17676
4/19/2022,14,9133,147,4391,3794,153,0,17618
4/19/2022,15,9136,150,4356,3841,140,0,17623
4/19/2022,16,9127,174,4672,3938,100,0,18011
4/19/2022,17,9112,298,4805,4014,68,1,18298
4/19/2022,18,9108,323,5064,3918,36,5,18454
4/19/2022,19,9104,321,5290,3737,8,0,18460
4/19/2022,20,9109,323,5257,3527,1,0,18217
4/19/2022,21,9102,323,5109,3454,0,0,17988
4/19/2022,22,9099,322,4876,3387,0,0,17684
4/19/2022,23,9099,243,4434,3151,0,0,16927
4/19/2022,24,9100,124,4381,2827,0,0,16432
4/20/2022,1,9100,126,4529,2220,0,0,15975
4/20/2022,2,9104,243,4717,1794,0,0,15858
4/20/2022,3,9099,301,4836,1509,0,0,15745
4/20/2022,4,9103,471,4464,1333,0,21,15392
4/20/2022,5,9106,649,4378,935,1,44,15113
4/20/2022,6,9110,930,4471,635,3,50,15199
4/20/2022,7,9111,927,4833,415,46,55,15387
4/20/2022,8,9106,921,4973,348,156,59,15563
4/20/2022,9,9102,942,4774,333,278,38,15467
4/20/2022,10,9096,930,5064,275,370,1,15736
4/20/2022,11,9102,608,4916,357,394,10,15387
4/20/2022,12,9107,185,4662,535,415,0,14904
4/20/2022,13,9096,121,4630,700,427,0,14974
4/20/2022,14,9101,128,4423,793,419,1,14865
4/20/2022,15,9098,260,4549,787,397,2,15093
4/20/2022,16,9095,483,4699,922,325,0,15524
4/20/2022,17,9096,741,4986,1158,215,0,16196
4/20/2022,18,9102,740,4735,1576,89,0,16242
4/20/2022,19,9101,741,4567,1936,17,0,16362
4/20/2022,20,9098,743,5000,2258,0,0,17099
4/20/2022,21,9084,753,4829,2716,0,0,17382
4/20/2022,22,9078,740,4230,3097,0,0,17145
4/20/2022,23,9073,265,3911,3183,0,0,16432
4/20/2022,24,9071,121,3713,3109,0,1,16015
4/21/2022,1,9074,122,3772,2650,0,0,15618
4/21/2022,2,9074,122,3430,2735,0,0,15361
4/21/2022,3,9073,122,3306,2757,0,8,15266
4/21/2022,4,9073,122,3328,2717,0,35,15275
4/21/2022,5,9071,123,3325,3136,1,55,15711
4/21/2022,6,9069,123,3670,3508,4,49,16423
4/21/2022,7,9065,122,4542,3933,21,49,17732
4/21/2022,8,9065,123,4792,3997,52,49,18078
4/21/2022,9,9064,123,4505,3975,73,49,17789
4/21/2022,10,9059,122,4725,3997,67,49,18019
4/21/2022,11,9066,122,4843,3949,65,49,18094
4/21/2022,12,9067,122,4610,3767,83,49,17698
4/21/2022,13,9055,122,4625,3657,101,49,17609
4/21/2022,14,9062,121,4469,3457,155,50,17314
4/21/2022,15,9055,123,4485,3224,225,14,17126
4/21/2022,16,9058,126,4795,3210,209,0,17398
4/21/2022,17,9058,125,4783,3303,161,0,17430
4/21/2022,18,9060,125,4524,3303,90,0,17102
4/21/2022,19,9054,125,4858,3051,15,13,17116
4/21/2022,20,9057,125,5253,2959,1,43,17438
4/21/2022,21,9050,124,5056,2719,1,51,17001
4/21/2022,22,9044,125,5023,2475,0,53,16720
4/21/2022,23,9040,125,4508,2332,0,52,16057
4/21/2022,24,9040,125,4195,2250,0,51,15661
4/22/2022,1,9043,125,4080,2060,0,51,15359
4/22/2022,2,9034,131,3969,2010,0,51,15195
4/22/2022,3,9039,204,4080,1783,0,52,15158
4/22/2022,4,9037,278,4446,1591,0,51,15403
4/22/2022,5,9039,412,4425,1420,2,51,15349
4/22/2022,6,9042,548,4570,1283,4,48,15495
4/22/2022,7,9041,548,5244,932,44,48,15857
4/22/2022,8,9043,567,5470,507,167,41,15795
4/22/2022,9,9033,542,5236,425,299,0,15535
4/22/2022,10,9029,551,5049,293,343,0,15265
4/22/2022,11,9040,551,5251,213,370,0,15425
4/22/2022,12,9026,226,5081,197,408,0,14938
4/22/2022,13,9014,178,4905,259,401,13,14770
4/22/2022,14,9020,377,4495,324,389,48,14653
4/22/2022,15,9015,545,4463,376,336,56,14791
4/22/2022,16,9017,542,5052,406,267,56,15340
4/22/2022,17,9017,545,5335,457,179,57,15590
4/22/2022,18,9017,539,5077,453,75,56,15217
4/22/2022,19,9015,537,5029,483,14,5,15083
4/22/2022,20,9015,537,5042,631,0,0,15225
4/22/2022,21,9008,534,4811,970,0,0,15323
4/22/2022,22,9007,205,4495,1267,0,0,14974
4/22/2022,23,9005,121,4156,1536,0,0,14818
4/22/2022,24,8999,122,3889,1771,0,0,14781
4/23/2022,1,9004,122,3860,1967,0,0,14953
4/23/2022,2,8993,122,3785,1965,0,0,14865
4/23/2022,3,9158,122,3459,2187,0,0,14926
4/23/2022,4,9255,122,3341,2268,0,0,14986
4/23/2022,5,9256,122,3378,2306,2,0,15064
4/23/2022,6,9260,122,3434,2661,3,0,15480
4/23/2022,7,9257,122,3638,2495,30,0,15542
4/23/2022,8,9251,121,3906,2747,90,0,16115
4/23/2022,9,9245,121,4157,2696,109,0,16328
4/23/2022,10,9233,121,4785,2547,124,0,16810
4/23/2022,11,9190,122,5141,2281,157,0,16891
4/23/2022,12,9329,122,5042,2380,200,0,17073
4/23/2022,13,9437,122,4650,2112,289,12,16622
4/23/2022,14,9453,125,3803,2207,305,46,15939
4/23/2022,15,9455,124,3808,2372,265,56,16080
4/23/2022,16,9450,122,4219,2531,202,56,16580
4/23/2022,17,9449,121,4572,2749,132,55,17078
4/23/2022,18,9452,121,4407,2901,57,45,16983
4/23/2022,19,9446,121,4625,2839,11,0,17042
4/23/2022,20,9439,121,4671,3076,0,0,17307
4/23/2022,21,9456,122,4583,3180,0,0,17341
4/23/2022,22,9470,121,4112,3144,19,0,16866
4/23/2022,23,9467,122,3639,2627,19,0,15874
4/23/2022,24,9481,123,3628,1997,0,0,15229
4/24/2022,1,9473,122,3503,1647,0,1,14746
4/24/2022,2,9478,123,3446,1675,0,0,14722
4/24/2022,3,9475,122,3442,1567,0,0,14606
4/24/2022,4,9476,122,3427,1512,0,0,14537
4/24/2022,5,9469,122,3434,979,1,0,14005
4/24/2022,6,9477,122,3405,1331,3,0,14338
4/24/2022,7,9461,122,3483,1522,37,0,14625
4/24/2022,8,9449,122,3402,1704,111,0,14788
4/24/2022,9,9446,121,3386,1720,205,0,14878
4/24/2022,10,9583,121,3428,1465,335,0,14932
4/24/2022,11,9640,122,3406,1318,394,0,14880
4/24/2022,12,9641,122,3412,1155,418,0,14748
4/24/2022,13,9640,125,3355,917,412,0,14449
4/24/2022,14,9639,123,3438,736,359,2,14297
4/24/2022,15,9632,125,3545,695,319,7,14323
4/24/2022,16,9620,124,3796,1100,285,17,14942
4/24/2022,17,9625,125,4134,1570,197,48,15699
4/24/2022,18,9626,125,4210,2132,75,55,16223
4/24/2022,19,9619,123,4302,2409,18,56,16527
4/24/2022,20,9616,123,4377,2498,0,55,16669
4/24/2022,21,9621,123,4549,2215,0,47,16555
4/24/2022,22,9674,123,4161,1914,0,40,15912
4/24/2022,23,9682,122,3815,1620,0,1,15240
4/24/2022,24,9690,123,3679,1161,0,0,14653
4/25/2022,1,9702,123,3409,735,0,0,13969
4/25/2022,2,9707,125,3455,612,0,0,13899
4/25/2022,3,9708,142,3361,697,0,0,13908
4/25/2022,4,9706,162,3455,776,0,0,14099
4/25/2022,5,9713,176,3414,1129,0,1,14433
4/25/2022,6,9713,183,3986,1325,3,1,15211
4/25/2022,7,9710,213,5163,1219,30,0,16335
4/25/2022,8,9712,337,5205,887,87,3,16231
4/25/2022,9,9707,337,4859,597,173,16,15689
4/25/2022,10,9711,492,5133,613,234,15,16198
4/25/2022,11,9711,616,5141,702,164,18,16352
4/25/2022,12,9708,646,5132,748,163,17,16414
4/25/2022,13,9708,721,5355,641,139,13,16577
4/25/2022,14,9706,825,5322,632,190,9,16684
4/25/2022,15,9631,794,5288,535,164,10,16422
4/25/2022,16,9598,941,5640,510,89,3,16781
4/25/2022,17,9654,1127,5402,609,54,9,16855
4/25/2022,18,9699,1086,5245,384,44,10,16468
4/25/2022,19,9698,837,5194,711,8,3,16451
4/25/2022,20,9701,805,4830,988,0,0,16324
4/25/2022,21,9693,470,4839,1322,0,0,16324
4/25/2022,22,9687,365,4572,1564,0,0,16188
4/25/2022,23,9688,364,3966,1887,0,0,15905
4/25/2022,24,9672,363,3597,1491,0,0,15123
4/26/2022,1,9675,364,3455,1041,0,0,14535
4/26/2022,2,9676,364,3429,967,0,0,14436
4/26/2022,3,9693,363,3398,1057,0,0,14511
4/26/2022,4,9701,364,3284,1272,0,0,14621
4/26/2022,5,9607,372,3644,1246,1,0,14870
4/26/2022,6,9596,382,4204,1111,2,0,15295
4/26/2022,7,9598,419,5117,956,28,0,16118
4/26/2022,8,9601,535,4957,953,86,0,16132
4/26/2022,9,9599,564,4808,954,172,0,16097
4/26/2022,10,9606,563,4994,1019,225,0,16407
4/26/2022,11,9630,562,5176,1055,231,0,16654
4/26/2022,12,9710,564,5151,1201,204,0,16830
4/26/2022,13,9712,607,5213,1409,207,0,17148
4/26/2022,14,9705,485,4958,1803,119,0,17070
4/26/2022,15,9700,373,4883,2070,102,0,17128
4/26/2022,16,9701,387,5350,2031,63,0,17532
4/26/2022,17,9692,403,5375,1941,45,0,17456
4/26/2022,18,9696,422,5233,1801,23,0,17175
4/26/2022,19,9700,465,4832,1812,4,0,16813
4/26/2022,20,9701,468,5078,1697,0,0,16944
4/26/2022,21,9698,442,5004,1600,0,0,16744
4/26/2022,22,9698,376,4571,1719,0,3,16367
4/26/2022,23,9699,375,4065,1881,0,9,16029
4/26/2022,24,9694,375,3913,1655,0,0,15637
4/27/2022,1,9702,374,3510,1396,0,0,14982
4/27/2022,2,9698,376,3518,1477,0,0,15069
4/27/2022,3,9699,396,3446,1488,0,0,15029
4/27/2022,4,9696,409,3471,1513,0,0,15089
4/27/2022,5,9693,472,3736,1800,1,0,15702
4/27/2022,6,9693,596,3888,1777,6,0,15960
4/27/2022,7,9688,696,4246,2115,38,0,16783
4/27/2022,8,9683,710,4927,2358,100,0,17778
4/27/2022,9,9681,710,4837,2238,154,0,17620
4/27/2022,10,9683,711,4808,2518,228,1,17949
4/27/2022,11,9697,712,4330,2860,274,0,17873
4/27/2022,12,9692,510,4691,2948,239,0,18080
4/27/2022,13,9693,420,4867,2808,224,0,18012
4/27/2022,14,9694,504,4709,2659,165,0,17731
4/27/2022,15,9687,639,4576,2619,172,0,17693
4/27/2022,16,9687,721,4720,2636,149,0,17913
4/27/2022,17,9690,804,5036,2595,102,0,18227
4/27/2022,18,9694,838,5284,2169,63,0,18048
4/27/2022,19,9693,864,5542,1633,17,0,17749
4/27/2022,20,9695,884,5653,1178,0,0,17410
4/27/2022,21,9702,906,5599,963,0,0,17170
4/27/2022,22,9702,867,5579,721,0,0,16869
4/27/2022,23,9703,460,5078,847,0,0,16088
4/27/2022,24,9708,382,4636,885,0,0,15611
4/28/2022,1,9704,373,4729,853,0,0,15659
4/28/2022,2,9708,373,4455,905,0,0,15441
4/28/2022,3,9711,374,4489,927,0,0,15501
4/28/2022,4,9708,374,4541,900,0,0,15523
4/28/2022,5,9709,370,4467,883,1,0,15430
4/28/2022,6,9711,374,5034,816,7,0,15942
4/28/2022,7,9711,418,5517,706,57,0,16409
4/28/2022,8,9705,504,5550,444,199,0,16402
4/28/2022,9,9712,511,5062,364,334,1,15984
4/28/2022,10,9711,431,5104,393,412,1,16052
4/28/2022,11,9709,370,5254,437,431,1,16202
4/28/2022,12,9716,377,5061,560,433,0,16147
4/28/2022,13,9712,387,4860,718,431,0,16108
4/28/2022,14,9712,522,4254,676,427,1,15592
4/28/2022,15,9712,798,4019,530,420,0,15479
4/28/2022,16,9712,977,4098,730,376,4,15897
4/28/2022,17,9715,976,4446,888,257,2,16284
4/28/2022,18,9714,977,4585,881,114,0,16271
4/28/2022,19,9712,982,4998,812,22,0,16526
4/28/2022,20,9705,1011,5587,642,1,0,16946
4/28/2022,21,9708,975,5596,543,0,0,16822
4/28/2022,22,9711,548,5469,520,0,0,16248
4/28/2022,23,9715,372,4919,592,0,0,15598
4/28/2022,24,9711,363,4618,678,0,0,15370
4/29/2022,1,9715,364,4368,689,0,0,15136
4/29/2022,2,9720,363,4217,863,0,0,15163
4/29/2022,3,9717,365,4105,1010,0,0,15197
4/29/2022,4,9721,367,4224,915,0,0,15227
4/29/2022,5,9717,381,4323,1044,0,2,15467
4/29/2022,6,9724,437,4244,1177,8,10,15600
4/29/2022,7,9724,549,4699,1173,65,5,16215
4/29/2022,8,9718,565,5270,775,191,5,16524
4/29/2022,9,9724,561,5015,706,330,3,16339
4/29/2022,10,9721,561,4760,762,410,4,16218
4/29/2022,11,9718,561,4796,683,430,0,16188
4/29/2022,12,9718,563,4789,560,433,0,16063
4/29/2022,13,9722,453,4828,559,433,0,15995
4/29/2022,14,9718,373,4492,666,433,0,15682
4/29/2022,15,9729,470,4130,653,423,0,15405
4/29/2022,16,9725,627,4090,675,368,0,15485
4/29/2022,17,9723,781,4472,817,249,0,16042
4/29/2022,18,9730,633,4904,830,110,0,16207
4/29/2022,19,9734,545,5155,734,20,0,16188
4/29/2022,20,9731,544,5355,784,0,1,16415
4/29/2022,21,9729,543,5298,1055,0,0,16625
4/29/2022,22,9727,545,4936,1247,0,0,16455
4/29/2022,23,9730,151,4175,1333,0,0,15389
4/29/2022,24,9720,68,3834,1384,0,0,15006
4/30/2022,1,8916,153,3933,1432,0,0,14434
4/30/2022,2,8919,119,3565,1709,0,0,14312
4/30/2022,3,8910,91,3566,1546,0,0,14113
4/30/2022,4,8906,92,3619,1686,0,0,14303
4/30/2022,5,8925,106,3615,2060,1,0,14707
4/30/2022,6,8930,152,3691,2272,9,0,15054
4/30/2022,7,8936,240,3867,1943,62,0,15048
4/30/2022,8,8935,365,4168,1789,188,0,15445
4/30/2022,9,8938,364,4367,1550,308,0,15527
4/30/2022,10,8943,365,4097,1404,379,0,15188
4/30/2022,11,8942,365,4066,1428,400,7,15208
4/30/2022,12,8937,364,3911,1622,416,36,15286
4/30/2022,13,8942,364,3790,1364,426,50,14936
4/30/2022,14,8949,365,3705,1050,404,50,14523
4/30/2022,15,8959,365,3714,1106,370,49,14563
4/30/2022,16,8953,366,3878,1206,313,48,14764
4/30/2022,17,8949,365,4333,1432,203,6,15288
4/30/2022,18,8948,316,4421,1733,99,0,15517
4/30/2022,19,8948,328,4469,2074,28,0,15847
4/30/2022,20,8946,337,4552,2562,0,0,16397
4/30/2022,21,8946,339,4387,2447,0,0,16119
4/30/2022,22,8950,364,4336,1964,0,0,15614
4/30/2022,23,8955,365,3904,1739,0,0,14963
4/30/2022,24,8956,364,3772,1067,0,0,14159
5/1/2022,1,8958,365,3580,812,0,0,13715
5/1/2022,2,8959,365,3495,543,0,0,13362
5/1/2022,3,8961,364,3602,449,0,0,13376
5/1/2022,4,8962,365,3627,634,0,0,13588
5/1/2022,5,8962,364,3590,827,1,0,13744
5/1/2022,6,8961,365,3665,881,9,0,13881
5/1/2022,7,8957,365,3879,1149,39,0,14389
5/1/2022,8,8948,365,3873,1234,94,0,14514
5/1/2022,9,8952,365,3870,1422,165,1,14775
5/1/2022,10,8941,365,3987,1627,213,1,15134
5/1/2022,11,8943,365,3760,2327,231,0,15626
5/1/2022,12,8966,365,3708,2329,267,0,15635
5/1/2022,13,8980,365,3802,2139,245,0,15531
5/1/2022,14,8976,368,3834,2138,221,0,15537
5/1/2022,15,8972,367,3894,2198,228,0,15659
5/1/2022,16,8979,367,4113,2316,179,1,15955
5/1/2022,17,8976,367,4605,2447,109,2,16506
5/1/2022,18,8978,367,5049,2084,56,2,16536
5/1/2022,19,8975,367,5487,1888,14,1,16732
5/1/2022,20,8971,367,5897,1671,0,4,16910
5/1/2022,21,8979,366,6003,1319,0,6,16673
5/1/2022,22,8960,384,5560,1017,0,5,15926
5/1/2022,23,8969,366,4864,970,0,1,15170
5/1/2022,24,9186,366,3875,992,0,8,14427
5/2/2022,1,9447,366,3594,671,0,10,14088
5/2/2022,2,9429,366,3551,679,0,11,14036
5/2/2022,3,9435,366,3612,485,0,8,13906
5/2/2022,4,9441,366,3705,626,0,1,14139
5/2/2022,5,9450,364,3673,1035,0,0,14522
5/2/2022,6,9459,363,4648,1033,1,0,15504
5/2/2022,7,9463,433,5719,959,17,0,16591
5/2/2022,8,9458,462,5900,947,43,0,16810
5/2/2022,9,9465,380,5647,1058,52,1,16603
5/2/2022,10,9454,366,5567,1122,103,1,16613
5/2/2022,11,9453,376,5266,1321,118,1,16535
5/2/2022,12,9451,404,5408,1422,96,1,16782
5/2/2022,13,9446,527,5340,1316,125,0,16754
5/2/2022,14,9449,539,5549,1217,128,0,16882
5/2/2022,15,9440,580,5622,1191,91,0,16924
5/2/2022,16,9445,712,5809,831,94,0,16891
5/2/2022,17,9430,939,5916,625,69,0,16979
5/2/2022,18,9436,1001,5959,522,33,0,16951
5/2/2022,19,9442,1026,5403,557,6,0,16434
5/2/2022,20,9434,1047,5740,458,0,0,16679
5/2/2022,21,9430,1118,5703,310,0,0,16561
5/2/2022,22,9445,1122,5260,304,0,0,16131
5/2/2022,23,9447,813,5125,220,0,0,15605
5/2/2022,24,9448,693,4912,174,0,0,15227
5/3/2022,1,9452,693,4460,144,0,0,14749
5/3/2022,2,9535,693,4476,114,0,0,14818
5/3/2022,3,9703,631,4032,78,0,0,14444
5/3/2022,4,9729,366,4407,190,0,0,14692
5/3/2022,5,9741,366,4516,210,0,19,14852
5/3/2022,6,9762,366,4535,397,2,36,15098
5/3/2022,7,9769,367,5030,517,26,36,15745
5/3/2022,8,9764,367,5108,721,77,37,16074
5/3/2022,9,9767,369,4894,851,115,33,16029
5/3/2022,10,9772,370,4869,928,140,30,16109
5/3/2022,11,9776,369,5132,1196,116,36,16625
5/3/2022,12,9774,370,4975,1233,136,43,16531
5/3/2022,13,9778,376,5130,1405,172,55,16916
5/3/2022,14,9833,432,4936,1653,146,78,17078
5/3/2022,15,9849,497,4870,1713,92,81,17102
5/3/2022,16,9830,581,5277,1540,60,86,17374
5/3/2022,17,9827,782,5843,979,27,88,17546
5/3/2022,18,9829,868,5580,863,20,89,17249
5/3/2022,19,9827,807,5172,1007,6,88,16907
5/3/2022,20,9828,576,5122,1454,0,88,17068
5/3/2022,21,9824,573,5106,1318,0,86,16907
5/3/2022,22,9814,425,5100,1047,0,70,16456
5/3/2022,23,9834,369,4901,931,0,18,16053
5/3/2022,24,9839,367,4457,588,0,14,15265
5/4/2022,1,9842,368,4161,392,0,13,14776
5/4/2022,2,9708,370,3938,457,0,9,14482
5/4/2022,3,9555,370,3844,674,0,18,14461
5/4/2022,4,9559,370,3898,498,0,16,14341
5/4/2022,5,9575,369,3928,1149,0,17,15038
5/4/2022,6,9843,369,3991,1721,2,5,15931
5/4/2022,7,9859,370,4525,2448,12,4,17218
5/4/2022,8,9692,373,4851,2741,38,1,17696
5/4/2022,9,9706,372,5023,2434,69,0,17604
5/4/2022,10,9859,373,4736,2353,115,0,17436
5/4/2022,11,9865,384,4727,1992,160,2,17130
5/4/2022,12,9885,420,4742,1624,246,0,16917
5/4/2022,13,9887,423,4920,1156,322,15,16723
5/4/2022,14,9883,450,4805,1044,311,44,16537
5/4/2022,15,9885,480,4826,851,262,51,16355
5/4/2022,16,9874,618,5007,771,245,51,16566
5/4/2022,17,9878,742,4905,989,188,51,16753
5/4/2022,18,9877,593,5158,1167,93,39,16927
5/4/2022,19,9879,504,5485,932,23,0,16823
5/4/2022,20,9885,508,5634,805,1,0,16833
5/4/2022,21,9876,503,5713,979,0,0,17071
5/4/2022,22,9887,194,5670,974,0,0,16725
5/4/2022,23,9891,128,4884,891,0,0,15794
5/4/2022,24,9904,130,4418,790,0,0,15242
5/5/2022,1,9904,130,3977,760,0,0,14771
5/5/2022,2,9895,139,3804,725,0,0,14563
5/5/2022,3,9906,141,3745,651,0,1,14444
5/5/2022,4,9903,189,3782,768,0,1,14643
5/5/2022,5,9899,320,4152,713,0,2,15086
5/5/2022,6,9895,319,4998,744,12,27,15995
5/5/2022,7,9899,319,5141,862,66,50,16337
5/5/2022,8,9898,320,5297,472,182,53,16222
5/5/2022,9,9906,194,5524,220,299,53,16196
5/5/2022,10,9904,149,4744,298,367,53,15515
5/5/2022,11,9901,130,5003,206,388,53,15681
5/5/2022,12,9904,135,5335,216,396,13,15999
5/5/2022,13,9920,207,5227,225,398,0,15977
5/5/2022,14,9915,353,4885,249,381,0,15783
5/5/2022,15,9922,713,4885,242,322,0,16084
5/5/2022,16,9926,998,5087,268,226,0,16505
5/5/2022,17,9921,1117,5362,372,154,0,16926
5/5/2022,18,9919,1119,5338,386,69,0,16831
