Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-02-09 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.77,274.11,55.99,24.0,nyiso.com,false,
2021-02-09 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.47,268.53,57.25,24.39,nyiso.com,false,
2021-02-09 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.58,269.46,57.29,24.05,nyiso.com,false,
2021-02-09 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.7,266.18,57.7,23.99,nyiso.com,false,
2021-02-09 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.98,273.5,56.56,23.28,nyiso.com,false,
2021-02-09 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.6,277.01,55.74,23.42,nyiso.com,false,
2021-02-09 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.59,286.14,53.76,23.28,nyiso.com,false,
2021-02-09 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.9,291.38,52.37,24.29,nyiso.com,false,
2021-02-09 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.36,299.25,51.19,24.26,nyiso.com,false,
2021-02-09 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.95,293.09,51.96,24.97,nyiso.com,false,
2021-02-09 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.16,291.8,52.37,25.48,nyiso.com,false,
2021-02-09 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.63,293.98,51.61,24.38,nyiso.com,false,
2021-02-09 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.4,298.69,50.79,23.78,nyiso.com,false,
2021-02-09 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.79,298.31,50.69,23.77,nyiso.com,false,
2021-02-09 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.75,297.98,50.89,23.67,nyiso.com,false,
2021-02-09 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.13,296.19,51.06,23.62,nyiso.com,false,
2021-02-09 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.28,297.18,51.15,23.76,nyiso.com,false,
2021-02-09 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,236.6,304.13,49.69,23.26,nyiso.com,false,
2021-02-09 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,235.19,302.7,49.77,23.86,nyiso.com,false,
2021-02-10 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.82,297.27,50.78,24.57,nyiso.com,false,
2021-02-10 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.66,292.35,51.56,24.94,nyiso.com,false,
2021-02-10 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,220.61,284.11,53.48,25.7,nyiso.com,false,
2021-02-10 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.8,272.92,55.63,26.04,nyiso.com,false,
2021-02-10 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.21,273.84,55.73,24.02,nyiso.com,false,
2021-02-10 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.5,267.35,57.36,24.63,nyiso.com,false,
2021-02-10 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.45,270.17,56.6,23.68,nyiso.com,false,
2021-02-10 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.31,270.28,56.29,21.69,nyiso.com,false,
2021-02-10 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.91,262.45,57.02,22.86,nyiso.com,false,
2021-02-10 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.6,270.39,55.69,22.09,nyiso.com,false,
2021-02-10 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.59,288.33,52.59,20.63,nyiso.com,false,
2021-02-10 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.91,296.86,50.78,21.54,nyiso.com,false,
2021-02-10 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.29,295.26,51.06,23.45,nyiso.com,false,
2021-02-10 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.89,298.54,50.52,24.16,nyiso.com,false,
2021-02-10 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.38,298.68,50.63,23.71,nyiso.com,false,
2021-02-10 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.64,297.08,50.48,22.71,nyiso.com,false,
2021-02-10 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,222.02,285.87,53.18,24.38,nyiso.com,false,
2021-02-10 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.12,293.37,51.5,22.71,nyiso.com,false,
2021-02-10 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.1,290.48,51.62,23.4,nyiso.com,false,
2021-02-10 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.83,288.65,52.29,24.66,nyiso.com,false,
2021-02-10 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.15,289.34,52.74,25.22,nyiso.com,false,
2021-02-10 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.81,295.93,50.98,23.91,nyiso.com,false,
2021-02-10 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.63,298.6,50.37,24.57,nyiso.com,false,
2021-02-10 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.72,294.38,50.9,25.76,nyiso.com,false,
2021-02-11 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.87,297.72,50.54,25.23,nyiso.com,false,
2021-02-11 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.17,294.98,51.36,24.82,nyiso.com,false,
2021-02-11 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,222.86,287.21,52.77,25.19,nyiso.com,false,
2021-02-11 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.36,288.33,52.82,23.43,nyiso.com,false,
2021-02-11 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.66,277.32,54.98,23.78,nyiso.com,false,
2021-02-11 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.17,274.36,54.76,22.88,nyiso.com,false,
2021-02-11 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.79,272.87,54.9,22.61,nyiso.com,false,
2021-02-11 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.95,272.97,54.96,22.79,nyiso.com,false,
2021-02-11 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.18,274.09,54.9,22.09,nyiso.com,false,
2021-02-11 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.0,274.15,54.82,22.84,nyiso.com,false,
2021-02-11 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.78,273.7,55.09,24.32,nyiso.com,false,
2021-02-11 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.05,278.27,54.11,26.28,nyiso.com,false,
2021-02-11 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,220.82,286.42,52.01,26.18,nyiso.com,false,
2021-02-11 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,220.75,286.97,51.54,26.39,nyiso.com,false,
2021-02-11 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.42,287.67,51.5,26.25,nyiso.com,false,
2021-02-11 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.74,282.62,52.74,26.88,nyiso.com,false,
2021-02-11 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.65,281.61,53.39,26.68,nyiso.com,false,
2021-02-11 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.79,278.24,53.97,27.57,nyiso.com,false,
2021-02-11 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.84,271.72,55.33,27.96,nyiso.com,false,
2021-02-11 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.3,271.1,55.36,27.8,nyiso.com,false,
2021-02-11 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.02,270.1,55.28,28.41,nyiso.com,false,
2021-02-11 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.07,276.18,54.29,28.63,nyiso.com,false,
2021-02-11 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,220.56,285.49,52.51,27.86,nyiso.com,false,
2021-02-11 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.21,284.65,52.24,28.36,nyiso.com,false,
2021-02-12 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.62,281.47,52.83,28.76,nyiso.com,false,
2021-02-12 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.3,273.48,54.36,29.03,nyiso.com,false,
2021-02-12 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.17,286.21,52.37,25.55,nyiso.com,false,
2021-02-12 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.44,290.21,52.05,23.01,nyiso.com,false,
2021-02-12 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.02,282.33,53.38,22.74,nyiso.com,false,
2021-02-12 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.78,280.21,54.59,21.2,nyiso.com,false,
2021-02-12 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,222.64,283.75,54.53,20.49,nyiso.com,false,
2021-02-12 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.84,278.54,55.22,21.95,nyiso.com,false,
2021-02-12 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.36,276.94,55.37,21.8,nyiso.com,false,
2021-02-12 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.91,286.93,53.76,20.51,nyiso.com,false,
2021-02-12 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.51,296.05,52.24,20.25,nyiso.com,false,
2021-02-12 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,236.92,301.84,50.94,20.91,nyiso.com,false,
2021-02-12 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.59,299.01,50.94,22.76,nyiso.com,false,
2021-02-12 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.36,299.52,50.55,23.61,nyiso.com,false,
2021-02-12 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.23,291.36,52.05,26.02,nyiso.com,false,
2021-02-12 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.12,282.97,53.5,26.92,nyiso.com,false,
2021-02-12 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.54,285.26,53.47,26.97,nyiso.com,false,
2021-02-12 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.42,284.92,53.54,26.67,nyiso.com,false,
2021-02-12 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.55,291.93,52.4,24.97,nyiso.com,false,
2021-02-12 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.24,295.23,51.79,24.37,nyiso.com,false,
2021-02-12 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.08,291.16,52.05,25.45,nyiso.com,false,
2021-02-12 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.03,292.52,51.76,25.84,nyiso.com,false,
2021-02-12 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,234.74,301.83,50.07,25.03,nyiso.com,false,
2021-02-12 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,234.74,301.5,50.41,26.03,nyiso.com,false,
2021-02-13 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.12,292.51,51.89,27.11,nyiso.com,false,
2021-02-13 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.44,294.97,51.58,26.28,nyiso.com,false,
2021-02-13 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.31,292.66,52.37,25.59,nyiso.com,false,
2021-02-13 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.36,294.7,52.26,24.71,nyiso.com,false,
2021-02-13 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.53,292.62,53.05,22.73,nyiso.com,false,
2021-02-13 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.79,280.97,54.82,21.97,nyiso.com,false,
2021-02-13 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.31,272.83,57.13,23.21,nyiso.com,false,
2021-02-13 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.37,273.11,57.03,23.84,nyiso.com,false,
2021-02-13 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.95,268.44,57.53,24.4,nyiso.com,false,
2021-02-13 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.94,267.69,58.01,24.34,nyiso.com,false,
2021-02-13 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.04,277.08,56.53,23.2,nyiso.com,false,
2021-02-13 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.47,274.5,56.22,25.4,nyiso.com,false,
2021-02-13 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.01,275.16,55.49,26.28,nyiso.com,false,
2021-02-13 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.07,277.01,54.86,26.32,nyiso.com,false,
2021-02-13 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.09,275.94,55.01,26.69,nyiso.com,false,
2021-02-13 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.89,271.04,55.8,27.34,nyiso.com,false,
2021-02-13 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.81,275.05,54.76,26.21,nyiso.com,false,
2021-02-13 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.59,268.65,55.88,26.79,nyiso.com,false,
2021-02-13 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,206.46,267.42,56.03,26.93,nyiso.com,false,
2021-02-13 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.98,273.63,55.19,26.06,nyiso.com,false,
2021-02-13 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.02,276.98,54.74,25.52,nyiso.com,false,
2021-02-13 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.84,288.05,53.33,25.24,nyiso.com,false,
2021-02-13 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.51,293.03,52.12,24.64,nyiso.com,false,
2021-02-13 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.28,295.53,51.58,25.0,nyiso.com,false,
2021-02-14 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.97,296.19,51.43,24.38,nyiso.com,false,
2021-02-14 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.5,291.5,52.59,25.2,nyiso.com,false,
2021-02-14 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.69,291.32,52.8,24.72,nyiso.com,false,
2021-02-14 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.45,283.47,54.24,24.8,nyiso.com,false,
2021-02-14 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.85,277.01,55.1,24.26,nyiso.com,false,
2021-02-14 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.6,274.36,55.47,23.56,nyiso.com,false,
2021-02-14 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.47,271.82,55.96,23.49,nyiso.com,false,
2021-02-14 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.15,272.27,56.82,23.31,nyiso.com,false,
2021-02-14 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.62,268.34,57.3,23.08,nyiso.com,false,
2021-02-14 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.79,266.64,57.35,23.22,nyiso.com,false,
2021-02-14 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.21,273.7,56.46,22.34,nyiso.com,false,
2021-02-14 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.7,277.61,55.32,22.56,nyiso.com,false,
2021-02-14 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.38,277.35,55.48,24.46,nyiso.com,false,
2021-02-14 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.71,278.58,54.83,25.05,nyiso.com,false,
2021-02-14 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.13,287.18,53.48,24.2,nyiso.com,false,
2021-02-14 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.95,284.28,54.17,25.0,nyiso.com,false,
2021-02-14 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.27,288.92,53.67,24.38,nyiso.com,false,
2021-02-14 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.59,288.08,53.87,24.51,nyiso.com,false,
2021-02-14 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.4,287.41,54.21,24.3,nyiso.com,false,
2021-02-14 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.14,282.27,54.97,23.96,nyiso.com,false,
2021-02-14 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.55,285.24,54.45,23.99,nyiso.com,false,
2021-02-14 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.91,289.88,53.39,23.99,nyiso.com,false,
2021-02-14 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.23,294.42,52.41,24.51,nyiso.com,false,
2021-02-14 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.05,297.67,51.32,24.66,nyiso.com,false,
2021-02-15 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.04,296.71,51.3,24.31,nyiso.com,false,
2021-02-15 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,222.98,286.95,53.03,25.32,nyiso.com,false,
2021-02-15 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.89,277.11,54.88,26.78,nyiso.com,false,
2021-02-15 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.92,280.31,55.04,24.61,nyiso.com,false,
2021-02-15 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.75,272.74,55.66,23.69,nyiso.com,false,
2021-02-15 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.5,271.99,56.6,22.56,nyiso.com,false,
2021-02-15 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.91,269.66,57.22,22.43,nyiso.com,false,
2021-02-15 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.93,265.47,58.25,22.61,nyiso.com,false,
2021-02-15 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,200.72,257.59,59.13,23.24,nyiso.com,false,
2021-02-15 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,205.25,263.05,58.22,22.85,nyiso.com,false,
2021-02-15 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.75,274.41,56.28,22.12,nyiso.com,false,
2021-02-15 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.48,280.68,54.31,23.03,nyiso.com,false,
2021-02-15 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.2,280.05,53.35,24.52,nyiso.com,false,
2021-02-15 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.39,278.64,53.12,24.54,nyiso.com,false,
2021-02-15 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.63,283.79,52.23,24.38,nyiso.com,false,
2021-02-15 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.13,288.73,51.77,24.92,nyiso.com,false,
2021-02-15 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.7,292.14,51.02,24.68,nyiso.com,false,
2021-02-15 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.91,294.14,51.09,24.57,nyiso.com,false,
2021-02-15 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.61,284.59,52.5,25.44,nyiso.com,false,
2021-02-15 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.8,284.52,52.67,25.56,nyiso.com,false,
2021-02-15 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.12,285.12,53.03,25.24,nyiso.com,false,
2021-02-15 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.08,285.82,52.53,25.15,nyiso.com,false,
2021-02-15 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.27,288.57,52.05,25.77,nyiso.com,false,
2021-02-15 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.65,295.52,49.85,24.86,nyiso.com,false,
2021-02-16 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.14,289.68,51.03,25.66,nyiso.com,false,
2021-02-16 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.31,272.39,53.66,27.34,nyiso.com,false,
2021-02-16 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,206.24,269.09,54.58,27.01,nyiso.com,false,
2021-02-16 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.78,272.7,54.11,25.1,nyiso.com,false,
2021-02-16 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,206.08,266.49,56.03,24.87,nyiso.com,false,
2021-02-16 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.22,258.5,59.15,25.17,nyiso.com,false,
2021-02-16 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,203.84,259.12,59.82,25.15,nyiso.com,false,
2021-02-16 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,199.72,254.42,60.49,25.56,nyiso.com,false,
2021-02-16 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,201.83,256.58,60.32,24.7,nyiso.com,false,
2021-02-16 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,201.85,257.61,59.56,24.27,nyiso.com,false,
2021-02-16 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.43,264.53,58.25,23.5,nyiso.com,false,
2021-02-16 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,206.91,265.84,57.18,24.59,nyiso.com,false,
2021-02-16 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.11,268.61,55.68,26.6,nyiso.com,false,
2021-02-16 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.11,279.98,54.2,25.93,nyiso.com,false,
2021-02-16 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.31,278.86,54.46,26.24,nyiso.com,false,
2021-02-16 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.49,279.91,54.39,25.32,nyiso.com,false,
2021-02-16 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.76,275.87,54.9,26.45,nyiso.com,false,
2021-02-16 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.55,282.02,54.23,25.5,nyiso.com,false,
2021-02-16 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.16,278.83,54.94,25.69,nyiso.com,false,
2021-02-16 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.17,273.19,55.73,26.65,nyiso.com,false,
2021-02-16 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.93,269.07,55.82,27.11,nyiso.com,false,
2021-02-16 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.41,272.7,54.85,27.09,nyiso.com,false,
2021-02-16 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.04,283.34,52.79,26.14,nyiso.com,false,
2021-02-16 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.62,283.99,52.09,26.81,nyiso.com,false,
2021-02-17 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.22,281.85,52.7,26.79,nyiso.com,false,
2021-02-17 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.03,281.64,52.68,26.1,nyiso.com,false,
2021-02-17 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.59,277.73,53.26,26.05,nyiso.com,false,
2021-02-17 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.35,278.9,53.41,24.25,nyiso.com,false,
2021-02-17 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.4,271.91,55.15,23.94,nyiso.com,false,
2021-02-17 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,185.83,242.97,59.85,27.15,nyiso.com,false,
2021-02-17 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,178.92,235.11,61.05,28.52,nyiso.com,false,
2021-02-17 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,176.29,232.15,61.45,28.24,nyiso.com,false,
2021-02-17 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,175.41,231.14,61.66,28.35,nyiso.com,false,
2021-02-17 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,180.53,237.42,60.65,27.57,nyiso.com,false,
2021-02-17 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,192.14,251.47,58.24,25.84,nyiso.com,false,
2021-02-17 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,204.09,267.02,55.09,25.5,nyiso.com,false,
2021-02-17 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.72,273.39,53.73,26.34,nyiso.com,false,
2021-02-17 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.37,274.05,53.06,26.9,nyiso.com,false,
2021-02-17 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.52,277.34,52.83,26.72,nyiso.com,false,
2021-02-17 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.67,277.35,53.49,26.37,nyiso.com,false,
2021-02-17 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.46,273.71,54.62,26.9,nyiso.com,false,
2021-02-17 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.96,273.52,55.05,26.79,nyiso.com,false,
2021-02-17 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.71,277.54,54.45,25.28,nyiso.com,false,
2021-02-17 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.41,281.03,53.78,25.4,nyiso.com,false,
2021-02-17 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.2,286.04,52.92,24.76,nyiso.com,false,
2021-02-17 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.6,292.65,51.85,25.08,nyiso.com,false,
2021-02-17 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.82,300.49,50.57,24.32,nyiso.com,false,
2021-02-17 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.57,300.87,50.33,25.27,nyiso.com,false,
2021-02-18 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.9,299.74,50.55,24.76,nyiso.com,false,
2021-02-18 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.67,299.2,50.75,24.54,nyiso.com,false,
2021-02-18 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.73,292.15,51.78,24.97,nyiso.com,false,
2021-02-18 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.84,290.24,52.38,23.17,nyiso.com,false,
2021-02-18 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.61,280.62,53.76,22.27,nyiso.com,false,
2021-02-18 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.53,261.5,58.01,24.77,nyiso.com,false,
2021-02-18 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,191.5,248.59,60.14,25.93,nyiso.com,false,
2021-02-18 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,185.88,241.71,61.31,26.2,nyiso.com,false,
2021-02-18 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,184.15,239.38,61.56,26.35,nyiso.com,false,
2021-02-18 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,181.84,237.98,61.33,26.6,nyiso.com,false,
2021-02-18 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,187.63,245.68,59.63,25.47,nyiso.com,false,
2021-02-18 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,193.32,253.64,57.51,26.33,nyiso.com,false,
2021-02-18 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,197.36,258.97,56.32,27.66,nyiso.com,false,
