Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-02-07 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.03,296.07,53.03,26.59,iso-ne.com,false,
2022-02-07 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.91,280.1,53.03,26.2,iso-ne.com,false,
2022-02-07 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,192.55,277.29,53.79,26.33,iso-ne.com,false,
2022-02-07 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,198.95,285.8,51.97,25.34,iso-ne.com,false,
2022-02-07 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,203.99,291.55,50.71,24.55,iso-ne.com,false,
2022-02-07 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.54,294.12,50.06,24.84,iso-ne.com,false,
2022-02-07 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.92,293.19,50.1,26.7,iso-ne.com,false,
2022-02-07 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.09,299.38,49.46,27.53,iso-ne.com,false,
2022-02-07 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,225.79,314.25,47.99,26.58,iso-ne.com,false,
2022-02-07 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,230.21,319.72,46.98,25.63,iso-ne.com,false,
2022-02-07 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,239.68,331.16,45.26,23.57,iso-ne.com,false,
2022-02-07 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,227.92,318.17,44.81,22.13,iso-ne.com,false,
2022-02-07 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,226.4,316.86,44.73,21.92,iso-ne.com,false,
2022-02-07 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,228.14,318.82,44.3,21.45,iso-ne.com,false,
2022-02-07 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,228.28,318.95,44.37,21.22,iso-ne.com,false,
2022-02-07 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,229.84,320.94,43.96,20.97,iso-ne.com,false,
2022-02-07 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,236.59,328.61,42.78,20.46,iso-ne.com,false,
2022-02-07 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,246.13,339.1,43.33,22.28,iso-ne.com,false,
2022-02-07 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,266.26,362.59,42.29,21.27,iso-ne.com,false,
2022-02-08 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,245.49,339.13,43.1,21.07,iso-ne.com,false,
2022-02-08 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.36,327.07,45.07,22.01,iso-ne.com,false,
2022-02-08 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,222.89,312.05,48.78,23.85,iso-ne.com,false,
2022-02-08 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.8,300.87,51.91,25.06,iso-ne.com,false,
2022-02-08 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,205.23,290.16,55.43,26.25,iso-ne.com,false,
2022-02-08 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.99,288.95,55.54,26.24,iso-ne.com,false,
2022-02-08 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.38,276.01,56.6,26.58,iso-ne.com,false,
2022-02-08 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,191.73,271.96,57.63,27.0,iso-ne.com,false,
2022-02-08 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.76,270.09,57.73,27.15,iso-ne.com,false,
2022-02-08 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.97,288.71,53.85,23.85,iso-ne.com,false,
2022-02-08 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,225.44,313.15,48.7,20.03,iso-ne.com,false,
2022-02-08 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,243.38,334.73,43.59,17.18,iso-ne.com,false,
2022-02-08 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,247.5,339.41,42.21,17.22,iso-ne.com,false,
2022-02-08 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,243.98,335.05,42.96,18.54,iso-ne.com,false,
2022-02-08 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,241.99,333.07,43.45,18.4,iso-ne.com,false,
2022-02-08 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,250.14,342.91,41.87,16.53,iso-ne.com,false,
2022-02-08 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,253.45,347.29,40.98,15.66,iso-ne.com,false,
2022-02-08 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,251.87,346.41,40.39,15.21,iso-ne.com,false,
2022-02-08 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,252.45,346.85,40.18,15.2,iso-ne.com,false,
2022-02-08 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,250.38,345.32,39.63,15.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-02-08 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,248.38,343.6,39.19,15.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-02-08 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,248.72,344.79,38.48,14.82,Electricity Maps Estimation; iso-ne.com,false,
2022-02-08 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,241.06,335.37,39.95,17.48,iso-ne.com,false,
2022-02-08 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,240.98,334.99,40.1,17.82,iso-ne.com,false,
2022-02-09 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,239.72,333.63,40.5,17.36,iso-ne.com,false,
2022-02-09 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.37,328.3,41.61,17.53,iso-ne.com,false,
2022-02-09 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,225.65,316.5,44.42,19.02,iso-ne.com,false,
2022-02-09 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,217.47,307.07,46.57,19.44,iso-ne.com,false,
2022-02-09 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.66,299.44,48.48,19.63,iso-ne.com,false,
2022-02-09 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,207.54,295.66,48.94,19.35,iso-ne.com,false,
2022-02-09 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,197.52,283.89,51.16,20.48,iso-ne.com,false,
2022-02-09 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,192.79,278.75,52.1,21.18,iso-ne.com,false,
2022-02-09 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.66,279.69,51.86,21.08,iso-ne.com,false,
2022-02-09 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,199.89,285.78,50.24,20.74,iso-ne.com,false,
2022-02-09 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.65,299.09,47.29,18.8,iso-ne.com,false,
2022-02-09 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,223.8,314.82,43.67,18.17,iso-ne.com,false,
2022-02-09 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,232.86,325.52,42.09,18.22,iso-ne.com,false,
2022-02-09 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,224.72,316.3,43.61,18.53,iso-ne.com,false,
2022-02-09 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,221.45,313.15,44.51,17.31,iso-ne.com,false,
2022-02-09 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.04,302.72,46.83,18.0,iso-ne.com,false,
2022-02-09 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.81,300.34,47.52,18.09,iso-ne.com,false,
2022-02-09 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.28,299.7,47.71,17.97,iso-ne.com,false,
2022-02-09 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.65,305.66,46.29,16.96,iso-ne.com,false,
2022-02-09 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,218.08,310.57,45.6,16.64,iso-ne.com,false,
2022-02-09 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,222.35,315.62,44.22,15.95,iso-ne.com,false,
2022-02-09 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,233.28,328.03,41.28,15.7,iso-ne.com,false,
2022-02-09 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,238.23,333.27,39.89,16.53,iso-ne.com,false,
2022-02-09 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,237.23,331.93,40.07,17.59,iso-ne.com,false,
2022-02-10 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,238.83,333.86,39.71,16.61,iso-ne.com,false,
2022-02-10 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.6,330.33,40.62,16.47,iso-ne.com,false,
2022-02-10 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,227.31,320.42,42.84,17.41,iso-ne.com,false,
2022-02-10 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,218.09,309.22,45.3,18.01,iso-ne.com,false,
2022-02-10 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.89,295.88,48.24,19.14,iso-ne.com,false,
2022-02-10 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,200.83,289.48,49.7,19.07,iso-ne.com,false,
2022-02-10 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,200.65,289.19,49.92,18.68,iso-ne.com,false,
2022-02-10 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.12,294.24,48.92,17.67,iso-ne.com,false,
2022-02-10 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,205.71,295.68,48.51,17.35,iso-ne.com,false,
2022-02-10 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.09,299.52,47.64,17.26,iso-ne.com,false,
2022-02-10 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,217.56,309.67,45.37,16.44,iso-ne.com,false,
2022-02-10 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,237.3,332.72,40.15,14.58,iso-ne.com,false,
2022-02-10 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,239.12,334.46,39.58,15.46,iso-ne.com,false,
2022-02-10 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,236.03,331.32,40.44,15.92,iso-ne.com,false,
2022-02-10 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,232.74,328.01,41.3,15.67,iso-ne.com,false,
2022-02-10 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.54,306.13,46.08,18.11,iso-ne.com,false,
2022-02-10 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,208.21,297.23,47.99,19.41,iso-ne.com,false,
2022-02-10 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.43,302.75,46.72,18.9,iso-ne.com,false,
2022-02-10 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.45,305.2,46.21,18.57,iso-ne.com,false,
2022-02-10 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.72,303.43,46.65,18.56,iso-ne.com,false,
2022-02-10 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.08,307.89,45.69,18.31,iso-ne.com,false,
2022-02-10 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,218.2,309.79,44.99,19.43,iso-ne.com,false,
2022-02-10 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.42,306.53,45.41,21.71,iso-ne.com,false,
2022-02-10 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.65,294.24,47.86,24.87,iso-ne.com,false,
2022-02-11 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,200.85,287.26,49.27,25.77,iso-ne.com,false,
2022-02-11 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.84,274.16,52.05,27.71,iso-ne.com,false,
2022-02-11 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.46,255.15,56.2,30.3,iso-ne.com,false,
2022-02-11 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,159.37,237.19,60.22,32.53,iso-ne.com,false,
2022-02-11 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,151.24,227.9,62.35,33.19,iso-ne.com,false,
2022-02-11 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,142.08,217.41,64.6,33.94,iso-ne.com,false,
2022-02-11 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,140.74,215.69,65.05,34.2,iso-ne.com,false,
2022-02-11 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,143.07,218.66,64.41,33.42,iso-ne.com,false,
2022-02-11 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,140.91,216.33,64.84,34.01,iso-ne.com,false,
2022-02-11 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,147.74,224.54,63.1,32.73,iso-ne.com,false,
2022-02-11 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,159.65,239.09,60.01,31.07,iso-ne.com,false,
2022-02-11 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,186.11,270.91,53.08,27.13,iso-ne.com,false,
2022-02-11 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.61,281.77,50.84,26.31,iso-ne.com,false,
2022-02-11 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.18,264.89,54.48,28.74,iso-ne.com,false,
2022-02-11 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,161.78,242.03,59.54,31.49,iso-ne.com,false,
2022-02-11 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,148.41,226.45,62.75,33.12,iso-ne.com,false,
2022-02-11 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,143.92,220.5,63.85,34.28,iso-ne.com,false,
2022-02-11 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,144.42,220.32,63.98,34.36,iso-ne.com,false,
2022-02-11 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,141.39,216.75,64.61,34.49,iso-ne.com,false,
2022-02-11 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,146.69,223.7,63.1,32.76,iso-ne.com,false,
2022-02-11 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,161.47,241.52,59.34,30.4,iso-ne.com,false,
2022-02-11 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,177.66,259.83,55.29,28.66,iso-ne.com,false,
2022-02-11 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.5,254.42,56.11,31.43,iso-ne.com,false,
2022-02-11 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.69,249.19,57.04,32.86,iso-ne.com,false,
2022-02-12 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.59,247.81,57.41,32.25,iso-ne.com,false,
2022-02-12 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.36,249.57,57.24,30.93,iso-ne.com,false,
2022-02-12 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,161.22,238.92,59.64,32.05,iso-ne.com,false,
2022-02-12 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,148.08,223.62,63.06,33.76,iso-ne.com,false,
2022-02-12 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,135.05,208.28,66.6,35.33,iso-ne.com,false,
2022-02-12 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,126.31,199.15,68.41,36.07,iso-ne.com,false,
2022-02-12 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,122.21,194.51,69.38,36.83,iso-ne.com,false,
2022-02-12 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,116.33,187.52,70.89,37.76,iso-ne.com,false,
2022-02-12 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,115.06,186.01,71.23,37.62,iso-ne.com,false,
2022-02-12 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,113.64,183.74,71.81,37.68,iso-ne.com,false,
2022-02-12 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,115.63,185.81,71.39,37.66,iso-ne.com,false,
2022-02-12 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,123.57,195.11,69.28,36.86,iso-ne.com,false,
2022-02-12 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,131.14,203.81,67.44,35.72,iso-ne.com,false,
2022-02-12 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,136.25,209.57,66.17,35.21,iso-ne.com,false,
2022-02-12 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,130.83,203.11,67.61,36.21,iso-ne.com,false,
2022-02-12 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,120.24,190.89,70.26,37.63,iso-ne.com,false,
2022-02-12 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,119.04,190.3,70.48,37.21,iso-ne.com,false,
2022-02-12 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,115.04,186.0,71.29,37.83,iso-ne.com,false,
2022-02-12 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,118.52,190.76,70.12,37.36,iso-ne.com,false,
2022-02-12 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,124.07,197.5,68.56,36.71,iso-ne.com,false,
2022-02-12 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,138.6,214.68,64.85,34.66,iso-ne.com,false,
2022-02-12 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,157.2,235.85,60.24,31.97,iso-ne.com,false,
2022-02-12 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.14,254.24,56.22,30.18,iso-ne.com,false,
2022-02-12 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,175.54,257.16,55.48,30.34,iso-ne.com,false,
2022-02-13 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.2,250.23,56.87,31.32,iso-ne.com,false,
2022-02-13 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,162.0,240.83,59.13,32.43,iso-ne.com,false,
2022-02-13 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,154.64,232.23,61.02,33.33,iso-ne.com,false,
2022-02-13 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,151.09,229.19,61.8,33.18,iso-ne.com,false,
2022-02-13 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,137.52,213.41,65.15,35.27,iso-ne.com,false,
2022-02-13 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,141.59,219.22,64.05,33.2,iso-ne.com,false,
2022-02-13 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,136.08,212.97,65.48,33.73,iso-ne.com,false,
2022-02-13 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,135.76,212.85,65.67,33.46,iso-ne.com,false,
2022-02-13 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,135.0,211.62,66.25,33.32,iso-ne.com,false,
2022-02-13 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,150.12,228.6,63.95,31.86,iso-ne.com,false,
2022-02-13 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.72,246.66,61.34,30.0,iso-ne.com,false,
2022-02-13 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,182.18,264.39,57.9,27.97,iso-ne.com,false,
2022-02-13 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,197.07,282.55,53.44,25.55,iso-ne.com,false,
2022-02-13 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.48,298.83,49.76,23.66,iso-ne.com,false,
2022-02-13 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.15,296.19,50.55,25.12,iso-ne.com,false,
2022-02-13 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.87,297.36,50.71,25.17,iso-ne.com,false,
2022-02-13 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.81,299.88,50.33,24.74,iso-ne.com,false,
2022-02-13 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.43,304.17,49.65,24.3,iso-ne.com,false,
2022-02-13 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.62,303.97,50.21,24.99,iso-ne.com,false,
2022-02-13 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,220.69,309.18,49.99,25.06,iso-ne.com,false,
2022-02-13 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,229.82,319.85,49.18,24.73,iso-ne.com,false,
2022-02-13 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,242.31,334.66,46.83,23.5,iso-ne.com,false,
2022-02-13 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,233.96,323.77,48.82,27.15,iso-ne.com,false,
2022-02-13 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,231.98,320.99,49.22,27.67,iso-ne.com,false,
2022-02-14 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,233.86,323.84,49.1,26.57,iso-ne.com,false,
2022-02-14 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,237.82,328.44,47.69,23.73,iso-ne.com,false,
2022-02-14 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,229.0,318.87,49.03,24.02,iso-ne.com,false,
2022-02-14 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,219.57,306.96,51.74,25.64,iso-ne.com,false,
2022-02-14 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.71,294.79,54.98,26.98,iso-ne.com,false,
2022-02-14 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.27,291.1,56.39,27.58,iso-ne.com,false,
2022-02-14 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.76,300.6,55.72,27.0,iso-ne.com,false,
2022-02-14 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,225.5,313.12,54.66,26.21,iso-ne.com,false,
2022-02-14 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,230.29,318.8,54.16,25.67,iso-ne.com,false,
2022-02-14 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,234.31,323.62,53.38,25.51,iso-ne.com,false,
2022-02-14 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,254.78,348.36,49.98,23.94,iso-ne.com,false,
2022-02-14 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,275.48,372.39,46.19,22.82,iso-ne.com,false,
2022-02-14 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,282.07,379.91,45.12,23.74,iso-ne.com,false,
2022-02-14 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,280.58,377.38,46.59,26.31,iso-ne.com,false,
2022-02-14 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,294.89,394.57,44.38,23.08,iso-ne.com,false,
2022-02-14 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,285.01,383.19,45.57,24.21,iso-ne.com,false,
2022-02-14 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,276.25,371.76,46.32,24.43,iso-ne.com,false,
2022-02-14 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,271.29,365.39,46.84,24.43,iso-ne.com,false,
2022-02-14 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,268.96,362.58,47.3,25.13,iso-ne.com,false,
2022-02-14 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,262.53,355.61,48.56,26.35,iso-ne.com,false,
2022-02-14 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,262.04,355.32,47.77,25.71,iso-ne.com,false,
2022-02-14 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,277.43,372.72,46.49,25.18,iso-ne.com,false,
2022-02-14 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,278.98,373.4,47.99,28.82,iso-ne.com,false,
2022-02-14 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,283.73,378.26,47.99,29.47,iso-ne.com,false,
2022-02-15 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,291.35,387.54,46.96,27.92,iso-ne.com,false,
2022-02-15 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,295.94,393.7,46.19,26.31,iso-ne.com,false,
2022-02-15 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,296.51,394.66,46.78,25.62,iso-ne.com,false,
2022-02-15 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,299.48,398.9,47.14,25.07,iso-ne.com,false,
2022-02-15 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,289.95,387.56,48.83,25.5,iso-ne.com,false,
2022-02-15 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,277.89,373.41,50.07,25.92,iso-ne.com,false,
2022-02-15 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,259.99,351.6,52.03,27.0,iso-ne.com,false,
2022-02-15 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,252.1,342.08,52.2,26.65,iso-ne.com,false,
2022-02-15 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,252.42,343.15,51.64,26.11,iso-ne.com,false,
2022-02-15 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,259.7,351.41,50.92,25.84,iso-ne.com,false,
2022-02-15 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,269.45,362.57,50.12,25.8,iso-ne.com,false,
2022-02-15 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,284.73,379.73,47.93,25.82,iso-ne.com,false,
2022-02-15 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,295.74,392.0,47.33,26.32,iso-ne.com,false,
2022-02-15 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,286.46,381.28,48.6,27.35,iso-ne.com,false,
2022-02-15 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,279.52,374.4,48.46,26.83,iso-ne.com,false,
2022-02-15 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,279.82,375.37,47.82,25.26,iso-ne.com,false,
2022-02-15 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,260.18,354.13,48.85,25.99,iso-ne.com,false,
2022-02-15 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,243.92,336.2,50.05,26.88,iso-ne.com,false,
2022-02-15 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,238.55,330.19,50.28,27.1,iso-ne.com,false,
2022-02-15 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,234.43,325.62,50.02,27.02,iso-ne.com,false,
2022-02-15 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,233.91,325.26,49.75,26.73,iso-ne.com,false,
2022-02-15 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,237.2,328.61,48.54,26.51,iso-ne.com,false,
2022-02-15 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,248.15,339.66,49.51,29.16,iso-ne.com,false,
2022-02-15 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,274.65,369.46,48.39,28.57,iso-ne.com,false,
2022-02-16 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,285.92,383.01,46.36,26.0,iso-ne.com,false,
2022-02-16 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,292.89,391.88,44.99,23.72,iso-ne.com,false,
2022-02-16 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,284.97,382.47,46.52,24.21,iso-ne.com,false,
2022-02-16 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,267.77,362.49,49.49,25.26,iso-ne.com,false,
2022-02-16 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,248.1,339.22,53.3,26.96,iso-ne.com,false,
2022-02-16 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,244.23,334.25,54.92,27.32,iso-ne.com,false,
2022-02-16 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,250.0,341.58,54.44,26.9,iso-ne.com,false,
2022-02-16 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,255.12,347.91,53.54,26.34,iso-ne.com,false,
