\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2023-01-31 08:01:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
2022-07-04,8,132,0,-118,0,0,3,0,968,1060,0,0,-2,0,495,399,896,0,-908,100,0,-106,0,0,2,0,0,0,0,9,22,0,0,0,85,0,-84,0,0,0,0,0,0,1213,1472,268
2022-07-04,9,50,0,-66,0,0,3,0,899,1096,0,0,1,0,245,132,1226,0,-1209,100,0,-106,0,0,2,0,0,0,0,9,19,0,0,0,85,0,-87,0,0,0,0,0,0,1461,1153,-215
2022-07-04,10,50,0,-47,0,0,3,0,910,1087,0,0,0,0,255,72,1244,14,-1224,389,0,-369,0,0,2,0,0,0,0,9,-4,0,0,0,175,0,-172,0,0,0,0,0,0,1858,1188,-652
2022-07-04,11,25,8,-18,0,0,3,0,1000,1053,0,32,34,0,292,269,1229,0,-1226,110,0,-114,0,0,2,0,0,0,0,9,-9,0,0,0,175,0,-173,0,0,0,0,0,0,1539,1341,-179
2022-07-04,12,25,0,-26,0,0,4,0,1000,967,0,32,32,0,122,188,1262,32,-1227,358,0,-355,0,0,2,0,0,0,0,9,-10,0,0,0,175,0,-173,0,0,0,0,0,0,1820,1195,-598
2022-07-04,13,5,8,1,0,0,4,0,1000,1093,0,24,22,0,275,171,1262,32,-1227,358,0,-374,0,0,2,0,0,0,0,9,2,0,0,0,175,0,-172,0,0,0,0,0,0,1800,1348,-478
2022-07-04,14,5,0,6,0,0,4,0,1000,1031,0,24,25,0,455,465,1262,32,-1226,338,0,-321,40,0,-47,0,0,0,0,9,16,0,0,0,175,0,-171,0,0,0,0,0,0,1820,1520,-218
2022-07-04,15,5,0,-14,0,0,4,0,1000,1017,0,49,33,0,330,293,1262,50,-1207,338,0,-321,0,0,0,0,0,0,0,9,15,0,0,0,175,0,-172,0,0,0,0,0,0,1780,1438,-352
2022-07-04,16,5,0,0,0,0,4,0,1000,994,0,0,11,0,405,352,1262,50,-1207,338,0,-321,0,0,2,0,0,0,0,9,16,0,0,0,175,0,-172,0,0,0,0,0,0,1780,1464,-321
2022-07-04,17,25,19,-4,0,0,4,1,1001,969,0,50,49,0,335,430,1262,50,-1207,338,0,-320,0,0,2,0,0,0,0,9,15,0,0,0,175,0,-172,0,0,0,0,0,0,1801,1464,-234
2022-07-04,18,25,19,-2,0,0,4,1,1001,957,0,50,45,0,455,549,1262,50,-1206,389,0,-374,0,0,2,0,0,0,0,9,15,0,0,0,175,0,-172,0,0,0,0,0,0,1852,1584,-182
2022-07-04,19,10,19,10,0,0,4,0,1000,985,4,29,23,0,566,600,1262,50,-1206,389,0,-374,0,0,1,0,0,0,0,9,16,0,0,0,175,0,-171,0,0,0,0,0,0,1840,1673,-112
2022-07-04,20,0,0,9,0,0,4,0,1000,847,0,32,31,0,632,793,1262,50,-1206,389,0,-373,0,0,2,0,0,0,0,9,15,0,0,0,175,0,-171,0,0,0,0,0,0,1826,1723,-49
2022-07-04,21,22,55,17,0,0,4,0,1000,989,0,50,44,0,844,974,1249,50,-1191,389,0,-373,0,0,1,0,0,0,0,9,14,0,0,0,175,0,-172,0,0,0,0,0,0,1835,2008,307
2022-07-04,22,82,55,-23,0,0,3,0,1000,1027,0,50,43,0,814,865,1249,50,-1180,180,0,-186,0,0,0,0,0,0,0,9,14,0,0,0,175,0,-171,0,0,0,0,0,0,1686,1978,392
2022-07-04,23,82,55,-37,0,0,3,0,1000,901,0,50,45,0,842,1087,765,50,-716,0,0,-2,0,0,0,0,0,0,0,9,14,0,0,0,175,0,-171,0,0,0,0,0,0,1022,2006,1124
2022-07-04,24,82,19,-68,0,0,3,0,1000,845,0,50,48,0,1000,1231,634,430,-214,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,140,0,-171,0,0,0,0,0,0,856,2508,1689
2022-07-05,1,50,75,5,0,0,2,0,1000,893,0,50,49,0,1000,1250,526,269,-243,0,0,0,0,0,1,0,0,0,0,9,14,0,0,0,140,0,-171,0,0,0,0,0,0,716,2403,1800
2022-07-05,2,50,46,-8,0,0,2,0,1000,753,0,50,49,0,943,1215,240,750,497,0,0,0,0,0,1,0,0,0,0,9,13,0,0,0,175,0,-171,0,0,0,0,0,0,465,2798,2351
2022-07-05,3,50,38,-12,0,0,2,0,950,688,0,34,36,0,993,1307,9,793,785,0,0,0,0,0,1,0,0,0,0,9,13,0,0,0,175,0,-172,0,0,0,0,0,0,234,2817,2648
2022-07-05,4,0,0,-11,0,0,2,0,881,721,0,32,29,0,1000,1260,9,991,973,0,0,0,0,0,1,0,0,0,0,9,12,0,0,0,175,0,-171,0,0,0,0,0,0,184,2913,2816
2022-07-05,5,50,0,-48,0,0,2,0,929,680,0,0,1,0,859,1096,9,770,742,0,0,0,0,0,1,0,0,0,0,9,-4,0,0,0,175,0,-171,0,0,0,0,0,0,234,2567,2299
2022-07-05,6,0,31,22,0,0,2,0,1000,950,0,24,22,0,1000,1077,824,588,-212,0,0,0,0,0,1,0,0,0,0,9,-6,0,0,0,175,0,-172,0,0,0,0,0,0,999,2652,1684
2022-07-05,7,0,19,31,0,0,3,0,1000,1161,0,24,25,0,994,884,356,209,-141,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,175,0,-171,0,0,0,0,0,0,531,2255,1793
2022-07-05,8,0,31,35,0,0,3,0,1000,900,0,24,25,0,700,755,47,193,125,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,175,0,-172,0,0,0,0,0,0,222,1957,1673
2022-07-05,9,0,31,36,0,0,3,0,1000,1252,0,48,46,0,1021,969,810,53,-737,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,175,0,-172,0,0,0,0,0,0,985,2162,1398
2022-07-05,10,0,0,12,0,0,3,0,1000,1113,0,24,24,0,1100,994,1153,127,-1007,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,175,0,-172,0,0,0,0,0,0,1328,2260,969
2022-07-05,11,0,0,-1,0,0,3,0,975,936,0,50,43,0,1009,1067,668,127,-560,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,175,0,-172,0,0,0,0,0,0,843,2170,1318
2022-07-05,12,0,0,9,0,0,3,0,1000,1012,0,47,42,0,1100,1239,940,127,-808,0,0,0,0,0,1,0,0,0,0,9,-1,0,0,0,175,0,-171,0,0,0,0,0,0,1115,2283,1326
2022-07-05,13,0,0,10,0,0,3,0,1000,1044,0,50,44,0,1075,1085,1204,127,-1069,0,0,0,0,0,1,0,0,0,0,9,-2,0,0,0,175,0,-172,0,0,0,0,0,0,1379,2261,944
2022-07-05,14,0,1,12,0,0,3,50,1050,1150,0,45,44,0,1100,971,1237,127,-1104,61,0,-66,0,0,2,0,0,0,0,9,-1,0,0,0,175,0,-172,0,0,0,0,0,0,1523,2332,839
2022-07-05,15,0,25,11,0,0,3,50,1050,1236,0,50,48,0,1100,908,1204,127,-1074,343,0,-352,0,0,2,0,0,0,0,9,-2,0,0,0,175,0,-172,0,0,0,0,0,0,1772,2361,608
2022-07-05,16,0,0,18,0,0,4,50,1000,1231,0,50,44,0,1022,743,1256,127,-1124,378,0,-368,0,0,2,0,0,0,0,9,0,0,0,0,175,0,-172,0,0,0,0,0,0,1859,2208,378
2022-07-05,17,0,0,11,0,0,4,64,1014,1125,0,50,49,0,1036,848,1256,127,-1125,378,0,-368,0,0,2,0,0,0,0,9,0,0,0,0,175,0,-171,0,0,0,0,0,0,1873,2236,375
2022-07-05,18,0,36,16,0,0,4,3,1003,1052,0,50,42,0,1050,1053,1256,127,-1125,378,0,-367,0,0,2,0,0,0,0,9,-2,0,0,0,175,0,-171,0,0,0,0,0,0,1812,2275,504
2022-07-05,19,0,0,-6,0,0,4,50,1050,987,0,25,23,0,886,905,1256,127,-1128,378,0,-368,0,0,1,0,0,0,0,9,11,0,0,0,175,0,-171,0,0,0,0,0,0,1859,2097,258
2022-07-05,20,0,36,16,0,0,4,0,1000,909,0,50,43,0,639,763,1357,127,-1220,378,0,-362,0,0,1,0,0,0,0,9,16,0,0,0,175,0,-171,0,0,0,0,0,0,1910,1861,-1
2022-07-05,21,0,24,18,0,0,4,0,1000,890,0,50,49,0,786,940,1268,127,-1139,340,0,-362,0,0,1,0,0,0,0,9,19,0,0,0,175,0,-171,0,0,0,0,0,0,1783,1996,249
2022-07-05,22,0,24,19,0,0,3,0,1000,762,0,50,47,0,813,1053,1250,50,-1197,0,0,-9,0,0,1,0,0,0,0,9,19,0,0,0,175,0,-171,0,0,0,0,0,0,1425,1946,527
2022-07-05,23,0,0,-10,0,0,3,0,999,761,0,50,45,0,972,1234,1264,50,-1196,0,0,0,0,0,1,0,0,0,0,9,17,0,0,0,175,0,-170,0,0,0,0,0,0,1439,2080,685
2022-07-05,24,0,0,-14,0,0,3,0,1000,787,0,19,18,0,942,1187,668,196,-489,0,0,0,0,0,1,0,0,0,0,9,18,0,0,0,85,0,-86,0,0,0,0,0,0,753,2166,1425
2022-07-06,1,100,19,-71,0,0,2,0,1000,976,0,39,40,0,823,801,205,375,145,0,0,0,0,0,1,0,0,0,0,9,18,0,0,0,85,0,-85,0,0,0,0,0,0,390,2265,1827
2022-07-06,2,184,31,-149,0,0,2,0,950,1081,0,49,48,0,952,813,568,306,-247,0,0,0,0,0,1,0,0,0,0,9,16,0,0,0,85,0,-85,0,0,0,0,0,0,837,2297,1480
2022-07-06,3,184,72,-127,0,0,2,0,950,998,0,19,16,0,917,880,260,306,47,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,85,0,-86,0,0,0,0,0,0,529,2273,1732
2022-07-06,4,184,60,-128,0,0,2,0,1000,1045,0,39,34,0,817,790,228,401,165,0,0,0,0,0,1,0,0,0,0,9,-6,0,0,0,85,0,-86,0,0,0,0,0,0,497,2326,1817
2022-07-06,5,184,31,-145,0,0,2,0,1000,1174,0,29,28,0,1000,807,732,316,-384,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,85,0,-86,0,0,0,0,0,0,1001,2385,1392
2022-07-06,6,50,31,-22,0,0,2,0,1000,1065,0,30,29,0,1000,985,1035,267,-770,0,0,0,0,0,2,0,0,0,0,9,-18,0,0,0,85,0,-86,0,0,0,0,0,0,1170,2337,1187
2022-07-06,7,0,0,3,0,0,3,0,1000,837,0,19,20,0,600,826,1116,53,-1040,0,0,0,0,0,2,0,0,0,0,9,-16,0,0,0,85,0,-86,0,0,0,0,0,0,1201,1681,549
2022-07-06,8,0,0,5,0,0,3,0,1000,667,0,0,0,0,538,858,442,53,-412,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,85,0,-86,0,0,0,0,0,0,527,1600,1033
2022-07-06,9,0,19,2,0,0,3,0,950,773,0,43,36,0,600,872,835,10,-820,0,0,0,0,0,2,0,0,0,0,9,-9,0,0,0,85,0,-86,0,0,0,0,0,0,920,1631,773
2022-07-06,10,0,0,-9,0,0,3,0,950,742,0,109,100,0,600,866,970,10,-948,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,85,0,-86,0,0,0,0,0,0,1055,1678,658
2022-07-06,11,0,72,50,0,0,3,0,1000,829,0,88,84,0,535,716,1025,127,-900,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,85,0,-85,0,0,0,0,0,0,1110,1831,695
2022-07-06,12,0,73,63,0,0,3,0,1000,920,0,83,80,0,499,688,1178,127,-1046,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,85,0,-85,0,0,0,0,0,0,1263,1791,625
2022-07-06,13,0,68,82,0,0,3,0,965,914,0,44,49,0,600,614,1228,127,-1097,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,85,0,-85,0,0,0,0,0,0,1313,1813,482
2022-07-06,14,0,76,74,0,0,3,0,1000,881,0,87,82,0,600,718,1311,127,-1179,90,0,-107,0,0,2,0,0,0,0,9,13,0,0,0,85,0,-85,0,0,0,0,0,0,1486,1899,402
2022-07-06,15,0,52,61,0,0,3,0,1000,852,0,79,76,0,600,793,1311,127,-1176,287,0,-286,0,0,2,0,0,0,0,9,8,0,0,0,85,0,-85,0,0,0,0,0,0,1683,1867,248
2022-07-06,16,0,111,98,0,0,3,0,925,870,0,44,40,0,600,758,1264,127,-1150,44,0,-81,0,0,2,0,0,0,0,9,7,0,0,0,85,0,-85,0,0,0,0,0,0,1393,1816,462
2022-07-06,17,0,79,84,0,0,4,0,950,930,0,79,75,0,600,642,1276,127,-1144,203,0,-182,0,0,2,0,0,0,0,9,10,0,0,0,85,0,-85,0,0,0,0,0,0,1564,1844,336
2022-07-06,18,0,60,65,0,0,4,0,1000,1061,2,19,18,0,600,562,1303,127,-1173,389,0,-367,0,0,2,0,0,0,0,9,9,0,0,0,85,0,-85,0,0,0,0,0,0,1779,1815,96
2022-07-06,19,0,92,73,0,0,4,0,1000,1058,0,103,95,0,600,553,1344,127,-1209,125,0,-162,0,0,2,0,0,0,0,9,8,0,0,0,85,0,-85,0,0,0,0,0,0,1554,1931,337
2022-07-06,20,0,92,79,0,0,4,0,1000,1166,0,107,104,0,549,408,1280,127,-1147,167,0,-183,0,0,2,0,0,0,0,9,6,0,0,0,85,0,-86,0,0,0,0,0,0,1532,1884,353
2022-07-06,21,0,96,84,0,0,4,0,1000,1041,0,93,92,0,659,607,1281,127,-1147,0,0,-6,0,0,2,0,0,0,0,9,4,0,0,0,85,0,-85,0,0,0,0,0,0,1366,1984,596
2022-07-06,22,0,136,120,0,0,3,0,1000,1134,0,96,88,0,1064,956,1277,127,-1135,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,85,0,-85,0,0,0,0,0,0,1362,2432,1086
2022-07-06,23,0,110,106,0,0,3,0,1000,940,0,67,62,0,1000,1084,794,129,-663,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,85,0,-86,0,0,0,0,0,0,879,2315,1451
2022-07-06,24,0,70,70,0,0,3,0,965,866,0,82,78,0,995,1082,146,127,-57,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,85,0,-85,0,0,0,0,0,0,231,2248,1959
2022-07-07,1,50,128,52,0,0,2,0,954,998,0,96,91,0,1000,925,535,127,-388,0,0,0,0,0,1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,585,2314,1688
2022-07-07,2,50,41,7,0,0,2,0,999,1022,0,114,112,0,1000,995,506,304,-196,0,0,0,0,0,1,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,556,2467,1948
2022-07-07,3,50,60,6,0,0,2,0,950,1012,0,100,95,0,999,895,61,304,243,0,0,0,0,0,1,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,111,2422,2264
2022-07-07,4,0,76,59,0,0,2,0,1000,1009,0,50,49,0,985,926,9,304,293,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2424,2341
2022-07-07,5,0,0,7,0,0,2,0,1000,948,0,84,81,0,1000,1067,9,235,228,0,0,0,0,0,1,0,0,0,0,9,9,0,0,0,85,0,-84,0,0,0,0,0,0,94,2328,2259
2022-07-07,6,50,0,-41,0,0,2,0,1000,963,0,19,21,0,995,1004,306,235,-70,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,85,0,-85,0,0,0,0,0,0,441,2258,1805
2022-07-07,7,0,0,-3,0,0,3,0,950,1045,0,0,10,0,1000,869,774,127,-637,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,85,0,-84,0,0,0,0,0,0,859,2086,1216
2022-07-07,8,0,20,11,0,0,3,0,1000,1073,0,32,29,0,1093,902,1179,127,-1039,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,85,0,-84,0,0,0,0,0,0,1264,2281,911
2022-07-07,9,0,20,3,0,0,3,0,1000,1249,0,130,118,0,1091,860,1153,0,-1149,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,85,0,-84,0,0,0,0,0,0,1238,2250,1006
2022-07-07,10,0,0,3,0,0,3,0,999,1190,0,129,127,0,988,761,1250,48,-1197,123,0,-116,0,0,2,0,0,0,0,9,-1,0,0,0,85,0,-85,0,0,0,0,0,0,1458,2173,687
2022-07-07,11,0,72,75,0,0,3,0,1000,1043,0,55,57,0,1073,1055,1250,20,-1225,389,0,-365,39,0,-31,0,0,0,0,9,-2,0,0,0,85,0,-85,0,0,0,0,0,0,1763,2229,525
2022-07-07,12,0,118,96,0,0,3,0,1000,1103,0,84,75,0,1058,976,1250,20,-1226,389,0,-370,39,0,-31,0,0,0,0,9,24,0,0,0,85,0,-85,0,0,0,0,0,0,1763,2289,565
2022-07-07,13,0,112,104,0,0,3,0,1000,973,0,79,77,0,1142,1130,1254,24,-1226,389,0,-370,39,0,-30,0,0,0,0,9,34,0,0,0,85,0,-86,0,0,0,0,0,0,1767,2366,609
2022-07-07,14,0,111,111,0,0,3,0,1000,953,0,64,61,0,1166,1154,1246,16,-1225,389,0,-369,39,0,-31,0,0,0,0,0,37,0,0,0,85,0,-85,0,0,0,0,0,0,1759,2357,609
2022-07-07,15,0,147,137,0,0,3,0,1000,974,0,39,39,0,1106,1067,1246,16,-1224,389,0,-369,39,0,-31,0,0,0,0,0,29,0,0,0,85,0,-85,0,0,0,0,0,0,1759,2308,540
2022-07-07,16,0,107,110,0,0,4,0,1000,1088,3,49,44,0,1127,959,1196,0,-1184,382,0,-369,39,0,-31,0,0,0,0,0,17,0,0,0,85,0,-85,0,0,0,0,0,0,1705,2283,553
2022-07-07,17,0,111,108,0,0,4,0,1000,1118,5,79,70,0,719,681,975,0,-984,382,0,-369,0,0,1,0,0,0,0,0,8,0,0,0,85,0,-89,0,0,0,0,0,0,1447,1909,548
2022-07-07,18,0,111,99,0,0,4,51,974,1045,0,98,66,50,790,643,1271,41,-1217,318,0,-318,0,0,1,0,0,0,0,0,9,0,0,0,85,0,-89,0,0,0,0,0,0,1775,2014,243
2022-07-07,19,0,111,116,0,0,4,50,1020,1050,26,79,48,0,893,732,1324,94,-1222,389,0,-368,0,0,1,0,0,0,0,0,14,0,0,0,85,0,-89,0,0,0,0,0,0,1874,2197,286
2022-07-07,20,0,87,75,0,0,4,0,1000,1114,0,67,64,0,856,726,1270,40,-1222,389,0,-368,0,0,1,0,0,0,0,0,16,0,0,0,85,0,-90,0,0,0,0,0,0,1744,2050,320
2022-07-07,21,0,92,84,0,0,4,0,1000,1170,0,98,92,0,915,787,1230,0,-1222,389,0,-368,0,0,1,0,0,0,0,9,18,0,0,0,85,0,-90,0,0,0,0,0,0,1704,2114,476
2022-07-07,22,0,60,58,0,0,3,0,1000,885,0,87,81,0,1000,1057,1249,19,-1222,389,0,-368,0,0,2,0,0,0,0,9,18,0,0,0,85,0,-90,0,0,0,0,0,0,1723,2175,424
2022-07-07,23,0,80,68,0,0,3,0,999,698,0,123,116,0,1000,1257,1249,19,-1216,389,0,-367,0,0,2,0,0,0,0,9,15,0,0,0,85,0,-90,0,0,0,0,0,0,1723,2230,486
2022-07-07,24,0,0,1,0,0,3,0,999,846,0,68,64,0,976,1160,1295,235,-1058,72,0,-73,0,0,1,0,0,0,0,9,15,0,0,0,85,0,-89,0,0,0,0,0,0,1452,2287,870
2022-07-08,1,100,0,-91,0,0,3,0,1000,959,0,19,22,0,1000,973,1278,235,-1039,389,0,-362,0,0,1,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,1767,2263,472
2022-07-08,2,100,0,-107,0,0,2,0,1000,865,0,0,5,0,831,891,1278,235,-1031,0,0,-36,0,0,1,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,1378,2075,600
2022-07-08,3,100,50,-60,0,0,2,0,1000,879,0,49,44,0,871,954,1138,235,-905,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,2,0,0,0,0,0,0,1238,2214,921
2022-07-08,4,100,0,-101,0,0,2,0,1000,884,0,39,36,0,946,1014,1217,290,-917,0,0,0,0,0,1,0,0,0,0,9,3,0,0,0,55,0,-54,0,0,0,0,0,0,1372,2284,868
2022-07-08,5,100,0,-105,0,0,2,0,950,930,0,49,45,0,1000,984,1154,370,-787,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,55,0,-54,0,0,0,0,0,0,1309,2378,1023
2022-07-08,6,100,0,-98,0,0,2,0,950,829,0,0,-2,0,956,1036,1064,154,-910,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,55,0,-54,0,0,0,0,0,0,1219,2069,808
2022-07-08,7,100,0,-96,0,0,3,0,1000,984,0,29,4,0,958,991,1248,82,-1157,389,0,-352,0,0,2,0,0,0,0,9,2,0,0,0,55,0,-54,0,0,0,0,0,0,1792,2078,327
2022-07-08,8,0,0,-16,0,0,3,0,1000,1031,0,0,1,0,1008,947,1248,82,-1164,389,0,-367,0,0,2,0,0,0,0,9,9,0,0,0,55,0,-54,0,0,0,0,0,0,1692,2099,392
2022-07-08,9,0,0,-5,0,0,3,0,1000,960,0,50,33,0,962,1021,1248,82,-1165,389,0,-374,0,0,2,0,0,0,0,9,6,0,0,0,55,0,-54,0,0,0,0,0,0,1692,2103,427
2022-07-08,10,0,0,10,0,0,3,0,1000,1020,0,50,48,0,1055,1085,1309,82,-1223,389,0,-373,39,0,-30,0,0,0,0,9,9,0,0,0,55,0,-54,0,0,0,0,0,0,1792,2196,495
2022-07-08,11,48,0,-30,0,0,3,0,975,912,0,49,52,0,1113,1095,1257,27,-1225,389,0,-373,39,0,-31,0,0,0,0,9,9,0,0,0,55,0,-54,0,0,0,0,0,0,1788,2173,358
2022-07-08,12,0,20,5,0,0,3,0,1000,981,0,50,46,0,1041,1179,1257,27,-1225,389,0,-372,39,0,-31,0,0,0,0,9,4,0,0,0,55,0,-54,0,0,0,0,0,0,1740,2147,536
2022-07-08,13,0,0,-11,0,0,3,0,1000,779,0,8,7,0,982,1205,1257,27,-1221,382,0,-372,39,0,-31,0,0,0,0,9,5,0,0,0,55,0,-54,0,0,0,0,0,0,1733,2026,310
2022-07-08,14,0,34,18,0,0,3,0,1000,945,0,40,29,0,858,930,1248,135,-1110,382,0,-372,39,0,-31,0,0,0,0,9,7,0,0,0,55,0,-54,0,0,0,0,0,0,1724,2076,365
2022-07-08,15,0,0,15,0,0,4,0,1000,852,2,39,41,0,1161,1301,1271,135,-1127,382,0,-372,39,0,-31,0,0,0,0,9,9,0,0,0,55,0,-54,0,0,0,0,0,0,1749,2344,638
2022-07-08,16,8,0,0,0,0,4,0,1000,874,14,44,29,0,1093,1162,1248,262,-988,382,0,-372,39,0,-32,0,0,0,0,9,11,0,0,0,55,0,-54,0,0,0,0,0,0,1746,2408,634
2022-07-08,17,0,0,2,0,0,4,0,1000,1077,0,29,30,0,1205,1188,1229,201,-1027,382,0,-371,39,0,-32,0,0,0,0,9,12,0,0,0,55,0,-54,0,0,0,0,0,0,1705,2444,829
2022-07-08,18,0,28,14,0,0,4,1,1001,1069,0,50,47,0,1151,968,1348,223,-1119,259,0,-254,39,0,-31,0,0,0,0,9,15,0,0,0,55,0,-54,0,0,0,0,0,0,1702,2462,659
2022-07-08,19,0,0,-11,0,0,5,0,1000,1048,0,40,39,0,1149,1082,1348,154,-1186,389,0,-394,39,0,-32,0,0,0,0,9,11,0,0,0,55,0,-54,0,0,0,0,0,0,1831,2352,508
2022-07-08,20,0,1,1,0,0,4,0,1000,1180,0,50,46,0,1280,1170,1348,154,-1189,389,0,-395,39,0,-32,0,0,0,0,9,17,0,0,0,55,0,-54,0,0,0,0,0,0,1831,2494,748
2022-07-08,21,0,0,-8,0,0,4,0,1000,1172,0,50,43,0,1226,1039,1384,154,-1224,389,0,-394,39,0,-32,0,0,0,0,9,7,0,0,0,55,0,-54,0,0,0,0,0,0,1867,2439,553
2022-07-08,22,0,0,-4,0,0,4,0,1000,1044,0,50,49,0,1300,1244,1384,154,-1223,370,0,-394,39,0,-32,0,0,0,0,9,6,0,0,0,55,0,-54,0,0,0,0,0,0,1848,2513,640
2022-07-08,23,0,0,-17,0,0,4,0,944,661,0,45,44,0,1000,1272,1334,154,-1167,370,0,-394,39,0,-32,0,0,0,0,9,8,0,0,0,55,0,-54,0,0,0,0,0,0,1798,2152,325
2022-07-08,24,0,0,-45,0,0,3,0,964,897,0,98,89,0,855,915,1248,378,-861,0,0,-13,0,0,1,0,0,0,0,9,7,0,0,0,55,0,-54,0,0,0,0,0,0,1303,2304,939
2022-07-09,1,0,0,-8,0,0,3,0,1000,1115,0,35,35,0,1000,841,899,461,-433,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,55,0,-54,0,0,0,0,0,0,954,2505,1506
2022-07-09,2,100,0,-90,0,0,3,0,1000,1158,0,35,36,0,1000,829,345,633,284,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,55,0,-54,0,0,0,0,0,0,500,2677,2169
2022-07-09,3,0,0,-19,0,0,2,0,949,1166,0,0,1,0,1000,807,29,695,667,0,0,0,0,0,1,0,0,0,0,9,3,0,0,0,55,0,-54,0,0,0,0,0,0,84,2653,2574
2022-07-09,4,0,0,-1,0,0,2,0,1000,1234,0,20,18,0,1000,720,58,932,873,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,55,0,-54,0,0,0,0,0,0,113,2961,2797
2022-07-09,5,0,0,-23,0,0,2,0,1000,1312,0,118,109,0,1000,693,58,1032,966,0,0,0,0,0,1,0,0,0,0,9,5,0,0,0,55,0,-54,0,0,0,0,0,0,113,3159,3011
2022-07-09,6,0,0,-33,0,0,2,0,1000,1282,0,128,119,0,1000,692,58,897,831,0,0,0,0,0,1,0,0,0,0,9,9,0,0,0,55,0,-54,0,0,0,0,0,0,113,3034,2849
2022-07-09,7,0,0,0,0,0,3,0,1000,1143,0,15,22,0,1000,816,58,469,416,0,0,0,0,0,1,0,0,0,0,9,8,0,0,0,55,0,-54,0,0,0,0,0,0,113,2493,2355
2022-07-09,8,0,0,10,0,0,3,0,1000,1071,0,0,5,0,1230,1118,216,314,88,0,0,0,0,0,1,0,0,0,0,9,10,0,0,0,55,0,-54,0,0,0,0,0,0,271,2553,2252
2022-07-09,9,0,0,3,0,0,3,0,1000,1126,0,20,20,0,1260,1136,1214,361,-828,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,55,0,-54,0,0,0,0,0,0,1269,2650,1419
2022-07-09,10,0,0,-1,0,0,4,0,1000,1135,0,25,23,0,1180,1048,1229,314,-901,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,55,0,-54,0,0,0,0,0,0,1284,2528,1263
2022-07-09,11,0,0,8,0,0,4,0,1000,1197,0,0,4,0,1230,1041,788,182,-620,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,55,0,-54,0,0,0,0,0,0,843,2421,1591
