\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2024-01-31 08:02:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
2023-03-18,7,31,106,82,0,0,7,0,950,862,0,75,74,0,175,313,1003,47,-969,389,0,-380,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,65,0,0,0,1423,1362,87
2023-03-18,8,0,75,79,0,0,7,0,950,868,0,75,77,0,256,372,1277,47,-1220,389,0,-380,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,65,0,0,0,1666,1412,-94
2023-03-18,9,0,75,63,0,0,7,0,864,826,31,82,47,0,80,128,1076,47,-1041,0,0,-9,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,65,0,0,0,1107,1157,117
2023-03-18,10,0,75,65,0,0,6,0,900,868,0,75,71,0,80,128,1206,70,-1132,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,65,0,0,0,1206,1209,99
2023-03-18,11,0,75,74,0,0,6,0,950,971,0,74,73,0,350,311,1063,99,-962,0,0,0,0,0,2,0,0,0,0,9,19,0,0,0,0,0,1,0,0,65,0,0,0,1063,1557,560
2023-03-18,12,0,75,83,0,0,6,0,950,975,0,75,70,0,523,448,1064,336,-732,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,65,0,0,0,1064,1968,936
2023-03-18,13,0,75,86,0,0,5,0,950,1091,0,75,76,0,375,265,1064,395,-662,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,65,0,0,0,1064,1879,940
2023-03-18,14,0,75,77,0,0,5,0,919,1067,0,75,74,0,375,206,1064,590,-474,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,65,0,0,0,1064,2043,1037
2023-03-18,15,24,65,41,0,0,5,0,950,1097,0,75,73,0,200,35,1300,836,-473,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,65,0,0,0,1324,2135,857
2023-03-18,16,24,65,52,0,0,4,0,950,1107,0,75,72,0,200,16,669,99,-578,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,65,0,0,0,693,1398,738
2023-03-18,17,24,65,51,0,0,5,0,950,1066,0,75,73,0,350,193,1252,279,-979,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,65,0,0,0,1276,1728,477
2023-03-18,18,49,124,74,0,0,5,0,849,1035,0,75,73,0,295,130,1299,69,-1230,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,65,0,0,0,1348,1421,152
2023-03-18,19,161,173,24,0,0,5,140,824,836,0,75,75,0,300,265,1270,40,-1235,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,65,0,0,0,1571,1421,36
2023-03-18,20,124,199,60,0,0,6,140,965,776,0,75,76,38,166,220,1202,1,-1207,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,65,0,0,0,1504,1415,-2
2023-03-18,21,77,152,72,0,0,6,0,950,1025,0,75,69,0,275,247,1231,1,-1225,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,65,0,0,0,1308,1462,271
2023-03-18,22,147,222,74,0,0,6,0,950,996,15,90,78,0,250,215,1172,401,-784,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,65,0,0,0,1334,1922,678
2023-03-18,23,50,45,5,0,0,6,0,950,1005,35,110,76,0,575,534,1279,458,-824,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,65,0,0,0,1364,2147,895
2023-03-18,24,108,183,59,0,0,6,0,950,1142,7,82,73,0,1221,1139,1279,404,-866,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,65,0,0,0,1394,2849,1645
2023-03-19,1,70,77,12,0,0,6,0,950,1161,0,75,78,0,1352,1200,1279,851,-441,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,65,0,0,0,1349,3314,2108
2023-03-19,2,129,102,-25,0,0,6,0,950,1043,0,75,76,0,1237,1113,1274,863,-411,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,65,0,0,0,1403,3236,1891
2023-03-19,3,58,87,33,0,0,6,0,950,947,0,75,75,0,1162,1121,1279,910,-366,0,0,0,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,66,0,0,0,1337,3193,1910
2023-03-19,4,58,133,77,0,0,6,0,950,838,0,75,75,0,863,949,1238,1010,-230,0,0,-3,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,66,0,0,0,1296,3040,1808
2023-03-19,5,58,132,71,0,0,6,0,950,700,0,75,71,0,675,887,1279,1010,-280,161,0,-171,0,0,2,0,0,0,0,9,33,0,0,0,0,0,1,0,0,66,0,0,0,1498,2851,1386
2023-03-19,6,58,132,71,0,0,7,0,950,648,0,75,73,0,850,1125,1279,410,-863,0,0,-3,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,66,0,0,0,1337,2426,1142
2023-03-19,7,0,75,69,0,0,7,0,950,771,0,75,72,0,406,580,1279,237,-1040,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,65,0,0,0,1279,1752,540
2023-03-19,8,0,74,74,0,0,7,0,950,864,0,75,72,0,515,580,1279,285,-1000,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,65,0,0,0,1279,1908,680
2023-03-19,9,0,63,78,0,0,7,0,950,1153,0,75,75,0,510,335,1254,238,-1012,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,65,0,0,0,1254,1845,715
2023-03-19,10,0,64,70,0,0,6,0,950,1225,0,75,79,0,469,143,1038,237,-800,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,65,0,0,0,1038,1804,799
2023-03-19,11,0,63,76,0,0,6,0,950,956,0,75,75,0,466,379,833,238,-590,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,65,0,0,0,833,1801,982
2023-03-19,12,0,64,57,0,0,5,0,950,837,0,57,53,0,470,550,828,607,-229,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,65,0,0,0,828,2157,1349
2023-03-19,13,0,48,47,0,0,5,0,950,837,0,47,43,0,358,394,833,607,-222,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,65,0,0,0,833,2019,1176
2023-03-19,14,0,48,47,0,0,4,0,950,879,0,75,73,0,250,283,854,607,-240,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,65,0,0,0,854,1939,1117
2023-03-19,15,0,49,49,0,0,4,0,950,800,0,47,46,0,225,343,713,676,-50,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,65,0,0,0,713,1956,1261
2023-03-19,16,0,73,74,0,0,4,0,950,718,0,72,71,0,250,440,962,569,-398,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,65,0,0,0,962,1923,978
2023-03-19,17,0,48,53,0,0,4,0,950,720,0,37,37,0,413,712,1094,70,-1017,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,65,0,0,0,1094,1527,584
2023-03-19,18,0,12,23,0,0,4,0,950,650,0,0,0,0,235,488,1239,307,-941,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,65,0,0,0,1239,1513,301
2023-03-19,19,0,11,14,0,0,5,0,738,553,0,0,2,0,185,364,1330,307,-1024,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,65,0,0,0,1330,1250,-10
2023-03-19,20,0,37,29,0,0,5,0,950,759,0,75,70,0,35,229,1330,307,-1031,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,65,0,0,0,1330,1413,135
2023-03-19,21,0,75,37,0,0,5,0,950,1024,0,75,73,0,322,388,1300,70,-1231,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,65,0,0,0,1300,1501,371
2023-03-19,22,0,75,34,0,0,5,0,950,1107,0,75,72,0,865,773,1630,400,-1223,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,65,0,0,0,1630,2374,844
2023-03-19,23,30,37,11,0,0,5,20,795,1096,0,75,74,0,1040,711,1307,425,-887,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,65,0,0,0,1357,2381,1085
2023-03-19,24,58,132,40,0,0,5,0,950,1118,0,75,72,0,745,567,1007,546,-458,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,65,0,0,0,1065,2457,1413
2023-03-20,1,58,132,70,0,0,5,0,825,1009,0,75,75,0,555,320,192,600,388,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,65,0,0,0,250,2196,1937
2023-03-20,2,58,82,38,0,0,5,0,825,868,0,75,75,0,575,467,110,600,479,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,65,0,0,0,168,2166,2001
2023-03-20,3,58,132,58,0,0,5,0,950,1041,0,75,76,100,800,576,642,701,53,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,66,0,0,0,800,2667,1878
2023-03-20,4,58,133,68,0,0,6,0,950,984,0,75,72,100,775,618,1122,701,-429,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,66,0,0,0,1280,2643,1387
2023-03-20,5,58,132,64,0,0,6,0,950,832,0,65,63,0,589,665,1300,417,-886,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,66,0,0,0,1358,2162,817
2023-03-20,6,58,37,-10,0,0,6,0,950,695,0,61,62,0,433,648,1300,217,-1088,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,66,0,0,0,1358,1707,389
2023-03-20,7,0,36,35,0,0,7,0,850,650,0,44,45,75,35,242,1286,200,-1086,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,65,0,0,0,1361,1174,-32
2023-03-20,8,0,24,28,0,0,7,0,900,726,0,37,34,0,100,335,1253,216,-1042,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,65,0,0,0,1253,1286,163
2023-03-20,9,0,75,67,0,0,6,0,900,1012,0,55,53,0,300,162,1279,217,-1054,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,65,0,0,0,1279,1556,316
2023-03-20,10,0,75,72,0,0,6,0,950,1199,0,61,61,0,0,-276,719,400,-335,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,65,0,0,0,719,1495,796
2023-03-20,11,0,75,84,0,0,5,0,875,931,0,75,76,0,50,-28,180,70,-107,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,65,0,0,0,180,1154,1030
2023-03-20,12,0,75,72,0,0,5,0,950,953,0,75,76,0,0,6,217,501,287,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,65,0,0,0,217,1610,1466
2023-03-20,13,0,75,80,0,0,5,0,950,997,0,75,78,0,50,-3,130,800,665,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,65,0,0,0,130,1959,1887
2023-03-20,14,0,75,73,0,0,5,0,950,955,0,75,74,0,155,91,193,917,715,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,65,0,0,0,193,2181,1979
2023-03-20,15,0,75,79,0,0,4,0,950,816,0,75,72,0,50,161,766,1300,524,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,65,0,0,0,766,2459,1720
2023-03-20,16,0,41,41,0,0,4,0,950,788,0,75,75,0,50,209,1145,1067,-73,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,65,0,0,0,1145,2192,1111
2023-03-20,17,0,41,40,0,0,4,0,950,920,0,75,74,0,50,89,860,647,-218,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,65,0,0,0,860,1772,980
2023-03-20,18,0,75,69,0,0,5,0,950,980,0,75,74,0,100,128,1045,610,-445,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,65,0,0,0,1045,1819,884
2023-03-20,19,0,41,45,0,0,5,0,950,929,0,50,48,0,50,147,1331,217,-1103,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,65,0,0,0,1331,1317,151
2023-03-20,20,0,70,60,0,0,5,0,950,1090,0,37,43,0,0,1,1331,217,-1120,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,65,0,0,0,1331,1283,159
2023-03-20,21,0,64,52,0,0,5,0,950,1015,0,75,69,0,50,80,1328,215,-1107,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,65,0,0,0,1328,1363,191
2023-03-20,22,0,36,38,0,0,6,0,950,1070,0,75,74,150,50,-178,338,54,-318,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,65,0,0,0,488,1174,772
2023-03-20,23,11,36,37,0,0,6,0,900,1125,0,75,76,200,348,-112,628,555,-71,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,65,0,0,0,839,1923,1131
2023-03-20,24,58,113,55,0,0,6,0,1450,1513,0,75,75,200,85,-102,465,500,27,0,0,0,0,0,2,0,0,0,0,9,-17,0,0,0,0,0,1,0,0,65,0,0,0,723,2232,1625
2023-03-21,1,58,56,-1,0,0,6,0,1450,1493,0,72,69,200,50,-39,1169,700,-454,0,0,0,0,0,2,0,0,0,0,9,-15,0,0,0,0,0,1,0,0,65,0,0,0,1427,2337,1127
2023-03-21,2,58,100,42,0,0,6,0,1450,1501,0,65,64,200,150,-33,778,500,-285,0,0,0,0,0,2,0,0,0,0,9,-17,0,0,0,0,0,1,0,0,65,0,0,0,1036,2274,1346
2023-03-21,3,58,120,51,0,0,6,0,1450,1428,0,65,63,0,150,143,370,0,-368,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,66,0,0,0,428,1794,1378
2023-03-21,4,58,133,75,0,0,6,0,1450,1366,0,49,49,200,0,-93,337,0,-342,0,0,0,0,0,2,0,0,0,0,9,-17,0,0,0,0,0,1,0,0,66,0,0,0,595,1641,1113
2023-03-21,5,58,101,53,0,0,6,0,1450,1471,0,65,67,200,0,-208,446,0,-457,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,66,0,0,0,704,1625,987
2023-03-21,6,58,116,50,0,0,7,0,1450,1430,0,75,73,9,250,293,1287,285,-986,0,0,0,0,0,2,0,0,0,0,89,8,0,0,0,0,0,1,0,0,66,0,0,0,1354,2265,944
2023-03-21,7,0,75,79,0,0,7,0,1450,1272,0,75,74,50,173,268,1055,285,-773,0,0,0,0,0,2,0,0,0,0,89,9,0,0,0,0,0,0,0,0,65,0,0,0,1105,2147,1003
2023-03-21,8,0,75,88,0,0,7,3,1400,1199,7,72,66,50,100,220,1000,285,-724,0,0,5,0,0,2,0,0,0,0,89,10,0,0,0,0,0,1,0,0,65,0,0,0,1060,2021,939
2023-03-21,9,0,65,73,0,0,7,0,1370,1478,0,67,69,0,0,40,1229,0,-1214,228,0,-238,0,0,2,0,0,0,0,89,7,0,0,0,0,0,1,0,0,65,0,0,0,1457,1591,290
2023-03-21,10,0,65,52,0,0,6,0,1135,1106,0,69,59,50,0,-52,1083,0,-1088,0,0,-5,0,0,2,0,0,0,0,89,9,0,0,0,0,0,1,0,0,65,0,0,0,1133,1358,155
2023-03-21,11,0,75,79,0,0,5,0,1300,1332,0,75,73,3,0,-125,993,0,-992,0,0,0,0,0,2,0,0,0,0,89,5,0,0,0,0,0,1,0,0,65,0,0,0,996,1539,445
2023-03-21,12,0,28,45,0,0,5,0,985,1281,0,59,61,75,0,-421,1094,236,-871,0,0,0,0,0,2,0,0,0,0,89,-4,0,0,0,0,0,1,0,0,65,0,0,0,1169,1397,164
2023-03-21,13,0,65,61,0,0,4,0,1185,1224,0,75,75,0,0,-99,1368,138,-1220,0,0,0,0,0,2,0,0,0,0,89,0,0,0,0,0,0,1,0,0,65,0,0,0,1368,1552,113
2023-03-21,14,0,65,61,0,0,4,0,1300,1280,0,75,76,0,0,55,1388,289,-1099,0,0,0,0,0,2,0,0,0,0,89,2,0,0,0,0,0,1,0,0,65,0,0,0,1388,1818,447
2023-03-21,15,0,28,44,0,0,4,0,1160,1063,0,38,37,103,0,-128,883,236,-670,0,0,0,0,0,2,0,0,0,0,89,0,0,0,0,0,0,0,0,0,65,0,0,0,986,1551,417
2023-03-21,16,0,28,61,0,0,4,0,1065,938,0,28,25,3,0,80,1230,0,-1217,0,0,6,0,0,2,0,0,0,0,89,1,0,0,0,27,0,-31,0,0,65,0,0,0,1260,1210,-66
2023-03-21,17,0,0,1,0,0,5,0,775,587,0,65,63,0,0,203,1230,0,-1232,131,0,-135,0,0,2,0,0,0,0,89,6,0,0,0,112,0,-113,0,0,65,0,0,0,1473,929,-548
2023-03-21,18,0,0,-6,0,0,5,0,1115,867,0,20,18,50,0,230,1323,158,-1169,379,0,-373,0,0,2,0,0,0,0,9,4,0,0,0,112,0,-113,0,0,65,0,0,0,1864,1302,-470
2023-03-21,19,0,0,-3,0,0,5,3,1025,981,2,4,3,0,0,65,1386,284,-1106,389,0,-378,0,0,2,0,0,0,0,9,7,0,0,0,112,0,-113,0,0,65,0,0,0,1892,1322,-472
2023-03-21,20,0,0,7,0,0,5,3,1085,1068,2,28,28,0,50,124,1288,158,-1133,389,0,-377,0,0,2,0,0,0,0,9,6,0,0,0,112,0,-113,0,0,65,0,0,0,1794,1330,-318
2023-03-21,21,0,0,-13,0,0,5,0,875,1078,0,67,64,0,100,3,1129,0,-1137,389,0,-377,0,0,1,0,0,0,0,9,1,0,0,0,112,0,-112,0,0,65,0,0,0,1630,1051,-422
2023-03-21,22,0,0,15,0,0,5,0,958,1155,0,0,1,0,200,84,1218,0,-1223,0,0,-14,0,0,2,0,0,0,0,9,-10,0,0,0,112,0,-113,0,0,65,0,0,0,1330,1167,-33
2023-03-21,23,0,0,7,0,0,5,0,775,937,0,0,1,0,412,156,1218,0,-1215,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,112,0,-105,0,0,66,0,0,0,1330,1196,-137
2023-03-21,24,58,0,-48,0,0,5,0,1100,1230,0,0,0,0,500,462,1229,225,-1000,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,66,0,0,0,1287,1834,728
2023-03-22,1,58,19,-18,0,0,5,0,1066,1274,0,0,4,0,459,369,993,500,-499,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,65,0,0,0,1051,2053,1202
2023-03-22,2,58,94,28,0,0,5,0,995,957,0,57,52,0,412,463,850,500,-353,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,65,0,0,0,908,2067,1227
2023-03-22,3,58,94,45,0,0,5,0,980,884,0,37,42,0,500,581,894,500,-394,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,66,0,0,0,952,2120,1236
2023-03-22,4,58,75,32,0,0,5,0,1024,723,0,57,56,0,500,761,993,500,-506,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,66,0,0,0,1051,2165,1153
2023-03-22,5,58,133,71,0,0,5,0,1352,1225,0,47,44,0,358,489,1229,0,-1214,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,66,0,0,0,1287,1899,703
2023-03-22,6,58,70,-2,0,0,5,0,1168,1125,0,67,64,0,200,276,1229,0,-1223,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,66,0,0,0,1287,1514,331
2023-03-22,7,70,0,-63,0,0,6,92,425,426,1,10,13,108,150,-42,821,25,-813,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,65,0,0,0,1092,619,-393
2023-03-22,8,34,0,-32,0,0,6,143,445,496,2,10,6,377,75,-281,852,0,-860,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,65,0,0,0,1408,539,-594
2023-03-22,9,0,0,-7,0,0,6,0,695,1027,0,10,11,0,100,-282,1179,42,-1135,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,65,0,0,0,1179,856,-311
2023-03-22,10,0,0,30,0,0,6,0,943,1091,0,69,71,0,200,25,1223,42,-1181,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,65,0,0,0,1223,1263,114
2023-03-22,11,0,0,33,0,0,5,0,943,1144,0,75,72,0,250,34,1179,42,-1143,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,65,0,0,0,1179,1319,208
2023-03-22,12,0,24,29,0,0,5,0,845,1044,0,67,66,0,250,80,1229,39,-1195,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,65,0,0,0,1229,1234,103
2023-03-22,13,0,0,3,0,0,4,0,899,948,0,67,67,0,150,94,1229,39,-1197,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,65,0,0,0,1229,1164,3
2023-03-22,14,0,24,14,0,0,4,0,1154,968,0,75,72,0,150,321,1229,0,-1229,0,0,4,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,65,0,0,0,1229,1412,217
2023-03-22,15,0,0,-7,0,0,4,0,1320,1034,0,75,75,0,50,267,1142,0,-1152,389,0,-372,0,0,2,0,0,0,0,9,-8,0,0,0,112,0,-109,0,0,65,0,0,0,1643,1454,-201
2023-03-22,16,0,34,30,0,0,5,0,1118,976,0,75,73,0,50,1014,1229,0,-1232,389,0,-380,0,0,2,0,0,0,0,9,-3,0,0,0,112,0,-111,0,0,64,0,0,0,1730,1286,438
2023-03-22,17,0,12,18,0,0,5,0,795,677,0,0,5,0,50,184,1229,0,-1236,389,0,-377,0,0,2,0,0,0,0,9,1,0,0,0,112,0,-111,0,0,64,0,0,0,1730,866,-768
2023-03-22,18,182,0,-167,0,0,5,0,575,399,0,0,4,0,0,270,1223,0,-1230,389,0,-377,0,0,2,0,0,0,0,9,3,0,0,0,112,0,-111,0,0,64,0,0,0,1906,584,-1138
2023-03-22,19,190,0,-160,0,0,5,45,900,494,0,10,4,0,125,433,1223,0,-1231,380,0,-377,0,0,2,0,0,0,0,9,16,0,0,0,112,0,-111,0,0,64,0,0,0,1950,1044,-861
2023-03-22,20,174,0,-156,0,0,5,0,775,669,0,10,9,0,50,183,1223,0,-1228,380,0,-377,0,0,2,0,0,0,0,9,25,0,0,0,112,0,-111,0,0,64,0,0,0,1889,844,-915
2023-03-22,21,0,0,-32,0,0,6,0,1083,1012,0,69,62,0,0,172,1223,0,-1228,380,0,-377,0,0,2,0,0,0,0,9,29,0,0,0,112,0,-109,0,0,64,0,0,0,1715,1161,-399
2023-03-22,22,0,24,27,0,0,6,0,1079,1014,0,75,70,0,0,178,1230,0,-1233,389,0,-377,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,64,0,0,0,1619,1187,-216
2023-03-22,23,11,36,31,0,0,5,0,970,873,0,37,45,0,170,233,993,0,-1016,0,0,-8,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,65,0,0,0,1004,1222,261
2023-03-22,24,58,133,65,0,0,5,0,1213,834,0,75,71,0,201,526,1171,500,-671,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,65,0,0,0,1229,2131,927
2023-03-23,1,58,126,81,0,0,6,0,1370,1229,0,72,76,0,500,577,933,500,-432,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,65,0,0,0,991,2577,1634
2023-03-23,2,58,133,89,0,0,6,0,1450,1437,0,75,73,0,500,492,1032,841,-201,0,0,0,0,0,1,0,0,0,0,9,32,0,0,0,0,0,1,0,0,65,0,0,0,1090,3008,1995
2023-03-23,3,58,114,46,0,0,6,0,1420,1446,0,75,70,0,482,414,974,641,-331,0,0,0,0,0,2,0,0,0,0,9,38,0,0,0,0,0,1,0,0,65,0,0,0,1032,2741,1757
2023-03-23,4,58,114,52,0,0,6,0,1420,1367,0,75,74,0,498,552,1060,750,-322,0,0,0,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,65,0,0,0,1118,2866,1832
2023-03-23,5,58,133,73,0,0,6,0,1400,1184,0,75,72,0,201,413,779,0,-773,0,0,7,0,0,2,0,0,0,0,9,34,0,0,0,0,0,0,0,0,65,0,0,0,837,1818,1083
2023-03-23,6,58,133,74,0,0,6,0,1387,1168,0,75,76,0,51,213,1331,500,-841,389,0,-377,0,0,2,0,0,0,0,9,37,0,0,0,112,0,-111,0,0,65,0,0,0,1890,2155,312
2023-03-23,7,0,75,84,0,0,7,0,1305,1501,0,75,75,0,50,-83,1230,0,-1228,389,0,-388,0,0,2,0,0,0,0,9,21,0,0,0,112,0,-111,0,0,65,0,0,0,1731,1514,-55
2023-03-23,8,0,75,72,0,0,7,0,1180,1428,0,75,71,0,1,-33,1248,18,-1234,389,0,-387,0,0,2,0,0,0,0,9,6,0,0,0,112,0,-111,0,0,64,0,0,0,1749,1358,-115
2023-03-23,9,0,75,86,0,0,7,0,1195,1409,0,60,64,0,1,-377,1298,68,-1235,389,0,-390,0,0,2,0,0,0,0,9,0,0,0,0,112,0,-111,0,0,64,0,0,0,1799,1408,-481
2023-03-23,10,0,75,82,0,0,6,0,1030,1203,0,75,62,50,0,-159,1264,34,-1233,389,0,-390,0,0,2,0,0,0,0,9,3,0,0,0,112,0,-111,0,0,64,0,0,0,1815,1223,-471
2023-03-23,11,0,75,80,0,0,5,0,1230,1068,0,75,70,50,0,53,1231,1,-1234,389,0,-389,30,0,-27,0,0,0,0,9,7,0,0,0,112,0,-111,0,0,64,0,0,0,1812,1390,-414
2023-03-23,12,0,75,74,0,0,5,0,1080,1291,0,67,61,0,0,-177,1194,1,-1202,389,0,-389,30,0,-28,0,0,0,0,9,5,0,0,0,112,0,-111,0,0,64,0,0,0,1725,1232,-407
2023-03-23,13,0,75,74,0,0,4,0,1395,1423,0,67,66,0,50,-37,1120,1,-1119,389,0,-389,30,0,-28,0,0,0,0,9,11,0,0,0,112,0,-111,0,0,64,0,0,0,1651,1597,-42
