\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2019-01-31 08:02:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2018-01-24,7,275,212,-56,0,0,5,0,933,1000,0,44,45,0,953,814,1213,82,-1118,16,0,-51,0,0,-1,0,0,0,0,14,23,0,0,0,0,0,1,0,0,0,35,0,-36,1539,2238,626
2018-01-24,8,85,191,95,0,0,5,0,888,1108,0,39,39,0,853,577,1228,82,-1139,248,0,-264,60,0,-61,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,35,0,-34,1656,2067,347
2018-01-24,9,152,221,82,0,0,5,0,469,808,0,74,75,0,587,193,1279,82,-1187,210,0,-205,60,0,-63,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,35,0,-35,1736,1447,-305
2018-01-24,10,151,221,68,0,0,5,0,444,802,0,59,35,0,525,215,1312,82,-1220,210,0,-204,60,0,-62,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,35,0,-36,1768,1345,-380
2018-01-24,11,41,149,92,0,0,5,0,403,635,0,39,34,0,500,233,1299,82,-1208,210,0,-205,60,0,-60,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,35,0,-37,1645,1187,-496
2018-01-24,12,139,221,78,0,0,4,0,489,847,0,59,57,0,621,199,1307,82,-1212,210,0,-205,60,0,-60,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,35,0,-38,1751,1486,-317
2018-01-24,13,175,191,20,0,0,4,0,711,858,0,74,71,0,748,503,1257,82,-1167,81,0,-93,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,35,0,-39,1548,1820,167
2018-01-24,14,219,221,-8,0,0,5,0,846,872,0,84,81,0,915,854,1260,82,-1165,181,0,-200,0,0,0,0,0,0,0,14,8,0,0,0,0,0,1,0,0,0,35,0,-40,1695,2162,408
2018-01-24,15,192,233,29,0,0,5,0,972,903,0,89,80,0,910,903,1297,144,-1143,210,0,-203,60,0,-58,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,35,0,-40,1794,2362,488
2018-01-24,16,120,191,58,0,0,5,0,549,643,0,59,59,0,668,526,1229,82,-1139,98,0,-94,60,0,-58,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,35,0,-39,1542,1563,-25
2018-01-24,17,20,108,72,0,0,5,0,354,522,0,59,60,0,803,584,1312,82,-1220,210,0,-201,60,0,-58,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,35,0,-37,1637,1420,-258
2018-01-24,18,128,203,80,0,0,5,0,504,655,0,72,64,0,1063,970,1307,82,-1216,210,0,-203,60,0,-58,0,0,0,0,14,17,0,0,0,0,0,1,0,0,0,35,0,-36,1740,1938,279
2018-01-24,19,100,120,35,0,0,5,0,563,562,0,89,88,0,978,972,1259,82,-1172,210,0,-203,60,0,-59,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,35,0,-35,1664,1846,213
2018-01-24,20,87,161,64,0,0,5,0,659,495,0,74,70,0,753,873,1312,82,-1218,210,0,-203,60,0,-58,0,0,0,0,14,26,0,0,0,0,0,1,0,0,0,35,0,-35,1704,1743,20
2018-01-24,21,33,106,66,0,0,5,0,689,652,0,74,67,0,911,893,1263,82,-1173,210,0,-203,60,0,-58,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,35,0,-35,1601,1876,235
2018-01-24,22,0,0,0,0,0,5,0,444,519,0,40,40,0,833,797,1257,82,-1167,198,0,-201,0,0,-3,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,35,0,-36,1490,1413,-24
2018-01-24,23,0,0,-2,0,0,5,0,345,290,0,0,1,0,768,775,1253,82,-1163,198,0,-201,0,0,0,0,0,0,0,14,24,0,0,0,0,0,1,0,0,0,35,0,-36,1486,1209,-306
2018-01-24,24,102,191,74,0,0,4,0,284,52,0,59,53,0,944,1168,1248,82,-1147,198,0,-201,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,35,0,-37,1583,1574,-6
2018-01-25,1,95,112,16,0,0,4,0,494,461,0,5,7,0,818,873,867,86,-797,250,0,-249,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,35,0,-37,1247,1529,300
2018-01-25,2,95,112,13,0,0,4,0,618,742,0,105,98,0,920,855,1256,86,-1146,250,0,-250,0,0,0,0,0,0,0,14,23,0,0,0,0,0,1,0,0,0,35,0,-36,1636,1855,304
2018-01-25,3,95,112,34,0,0,5,0,764,832,0,16,22,0,945,888,1251,166,-1076,250,0,-250,0,0,-1,0,0,0,0,14,20,0,0,0,0,0,1,0,0,0,35,0,-36,1631,2017,439
2018-01-25,4,95,113,10,0,0,5,0,899,915,0,90,83,0,771,835,1251,200,-1046,200,0,-206,60,0,-64,0,0,0,0,14,25,0,0,0,0,0,1,0,0,0,35,0,-36,1641,2087,522
2018-01-25,5,95,113,11,0,0,5,0,784,912,0,90,87,0,949,852,1242,157,-1067,200,0,-206,60,0,-60,0,0,0,0,14,25,0,0,0,0,0,1,0,0,0,35,0,-34,1632,2107,526
2018-01-25,6,95,0,-75,0,0,5,0,358,537,0,0,9,0,753,624,643,134,-530,163,0,-159,60,0,-59,0,0,0,0,14,20,0,0,0,0,0,1,0,0,0,35,0,-34,996,1259,339
2018-01-25,7,100,0,-104,0,0,5,0,169,100,0,0,-1,0,493,516,998,279,-701,150,0,-157,60,0,-59,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,35,0,-32,1343,955,-420
2018-01-25,8,0,0,-8,0,0,5,0,279,-69,0,0,1,0,177,484,769,279,-500,67,0,-67,60,0,-59,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,35,0,-31,931,749,-230
2018-01-25,9,100,0,-74,0,0,5,0,204,163,0,0,2,0,768,842,1251,279,-960,50,0,-47,60,0,-58,0,0,0,0,14,20,0,0,0,0,0,1,0,0,0,35,0,-32,1496,1265,-138
2018-01-25,10,0,95,62,0,0,5,0,234,243,0,38,34,0,1051,971,1373,279,-1084,50,0,-47,60,0,-58,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,35,0,-33,1518,1711,112
2018-01-25,11,75,137,60,0,0,5,0,329,528,0,59,59,0,1043,938,1241,163,-1063,50,0,-47,60,0,-59,0,0,0,0,14,29,0,0,0,0,0,1,0,0,0,35,0,-35,1461,1745,416
2018-01-25,12,107,191,76,0,0,5,0,494,489,0,59,57,0,820,790,986,163,-815,50,0,-46,60,0,-59,0,0,0,0,14,20,0,0,0,0,0,1,0,0,0,35,0,-35,1238,1741,483
2018-01-25,13,52,137,97,0,0,5,0,633,449,0,59,60,0,768,869,545,154,-405,0,0,-1,0,0,-2,0,0,0,0,14,7,0,0,0,0,0,1,0,0,0,35,0,-35,632,1765,1045
2018-01-25,14,14,95,94,0,0,5,0,794,496,0,59,54,0,898,1094,590,154,-445,150,0,-154,60,0,-62,0,0,0,0,14,-3,0,0,0,0,0,1,0,0,0,35,0,-36,849,2014,1044
2018-01-25,15,100,191,73,0,0,4,0,924,774,0,59,54,0,795,1060,1151,154,-976,150,0,-157,60,0,-59,0,0,0,0,14,9,0,0,0,0,0,1,0,0,0,35,0,-36,1496,2137,747
2018-01-25,16,110,201,80,0,0,4,0,619,518,0,59,55,0,520,613,1201,175,-1018,150,0,-157,60,0,-55,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,35,0,-36,1556,1588,32
2018-01-25,17,125,191,60,0,0,4,0,554,582,0,79,76,0,730,644,1214,179,-1034,17,0,-18,60,0,-56,0,0,0,0,14,34,0,0,0,0,0,0,0,0,0,35,0,-34,1451,1747,258
2018-01-25,18,100,95,2,0,0,4,0,314,440,1,59,56,0,1040,879,1469,307,-1147,0,0,0,60,0,-60,0,0,0,0,14,34,0,0,0,0,0,0,0,0,0,35,0,-33,1665,1829,175
2018-01-25,19,0,52,36,0,0,5,0,219,501,0,20,16,0,1023,844,1392,318,-1069,0,0,0,60,0,-60,0,0,0,0,14,42,0,0,0,0,0,1,0,0,0,35,0,-33,1487,1646,283
2018-01-25,20,100,0,-89,0,0,5,0,144,288,0,5,5,0,825,640,1465,318,-1137,0,0,0,60,0,-60,0,0,0,0,14,65,0,0,0,0,0,0,0,0,0,35,0,-33,1660,1306,-316
2018-01-25,21,0,0,-10,0,0,5,0,244,389,0,0,-4,0,730,515,1465,305,-1147,0,0,0,60,0,-61,0,0,0,0,14,68,0,0,0,0,0,1,0,0,0,35,0,-33,1560,1293,-277
2018-01-25,22,0,0,-14,0,0,5,0,319,242,0,80,75,0,416,451,1448,346,-1094,0,0,0,60,0,-61,0,0,0,0,14,61,0,0,0,0,0,1,0,0,0,35,0,-34,1543,1175,-368
2018-01-25,23,0,0,6,0,0,5,0,319,364,0,0,2,0,466,352,1322,224,-1095,100,0,-96,60,0,-61,0,0,0,0,14,58,0,0,0,0,0,1,0,0,0,35,0,-35,1517,1023,-499
2018-01-25,24,95,12,-69,0,0,5,0,903,824,0,0,-1,0,744,763,1422,245,-1165,100,0,-97,60,0,-61,0,0,0,0,14,62,0,0,0,0,0,1,0,0,0,35,0,-35,1712,1918,227
2018-01-26,1,95,137,26,0,0,4,0,889,966,0,100,93,0,1150,1061,1469,248,-1202,100,0,-97,60,0,-61,0,0,0,0,14,56,0,0,0,0,0,1,0,0,0,35,0,-35,1759,2538,812
2018-01-26,2,95,110,12,0,0,4,0,1050,1089,0,130,123,0,1130,1133,1229,218,-1003,96,0,-97,0,0,-1,0,0,0,0,14,59,0,0,0,0,0,1,0,0,0,35,0,-34,1455,2652,1286
2018-01-26,3,95,230,72,0,0,5,0,1050,1100,0,6,36,0,1150,1099,1046,227,-806,0,0,-1,0,0,0,0,0,0,0,14,60,0,0,0,0,0,1,0,0,0,35,0,-34,1176,2677,1532
2018-01-26,4,95,179,75,0,0,5,0,1050,1032,22,84,60,0,1150,1210,597,216,-379,0,0,0,0,0,0,0,0,0,0,14,51,0,0,0,0,0,1,0,0,0,35,0,-34,749,2693,2021
2018-01-26,5,95,192,91,0,0,5,0,1050,994,0,45,47,0,1150,1200,414,226,-202,0,0,0,0,0,0,0,0,0,0,14,36,0,0,0,0,0,1,0,0,0,35,0,-33,544,2677,2139
2018-01-26,6,95,191,98,0,0,5,0,1050,998,0,45,47,0,1150,1129,1179,348,-805,0,0,0,0,0,0,0,0,0,0,14,44,0,0,0,0,0,1,0,0,0,35,0,-33,1309,2798,1484
2018-01-26,7,163,262,104,0,0,5,0,923,1067,80,69,-12,0,1135,1004,1064,669,-392,0,0,0,0,0,0,0,0,0,0,14,56,0,0,0,0,0,1,0,0,0,35,0,-31,1342,3072,1802
2018-01-26,8,100,191,84,0,0,5,0,593,765,0,55,52,0,1038,815,755,490,-279,0,0,0,0,0,0,0,0,0,0,14,58,0,0,0,0,0,1,0,0,0,35,0,-29,890,2381,1472
2018-01-26,9,121,210,86,0,0,5,0,794,910,0,55,54,0,1233,1067,1402,490,-872,0,0,0,0,0,0,0,0,0,0,14,57,0,0,0,0,0,1,0,0,0,35,0,-31,1558,2796,1277
2018-01-26,10,0,54,63,0,0,5,0,404,759,0,6,8,0,1145,784,437,230,-221,0,0,0,0,0,-1,0,0,0,0,14,61,0,0,0,0,0,1,0,0,0,35,0,-31,472,1853,1428
2018-01-26,11,0,81,66,0,0,5,0,809,944,0,45,45,0,1250,1067,462,166,-286,0,0,0,60,0,-57,0,0,0,0,14,53,0,0,0,0,0,1,0,0,0,35,0,-32,557,2365,1806
2018-01-26,12,0,12,23,0,0,5,0,1049,976,0,110,108,0,1250,1235,250,158,-107,0,0,0,60,0,-57,0,0,0,0,14,53,0,0,0,0,0,1,0,0,0,35,0,-35,345,2593,2202
2018-01-26,13,145,201,59,0,0,5,0,1050,1035,0,45,48,0,1250,1285,669,149,-508,0,0,0,60,0,-57,0,0,0,0,14,55,0,0,0,0,0,1,0,0,0,35,0,-36,909,2709,1887
2018-01-26,14,189,229,52,0,0,5,0,1050,869,0,45,43,0,1250,1336,692,137,-545,0,0,0,60,0,-57,0,0,0,0,14,52,0,0,0,0,0,1,0,0,0,35,0,-38,976,2725,1718
2018-01-26,15,100,172,65,0,0,4,0,1050,852,0,45,43,0,1250,1407,566,132,-447,0,0,0,60,0,-59,0,0,0,0,14,52,0,0,0,0,0,1,0,0,0,35,0,-38,761,2663,1880
2018-01-26,16,100,229,112,0,0,4,0,1050,841,0,45,44,0,1450,1606,1200,132,-1044,0,0,0,60,0,-58,0,0,0,0,14,39,0,0,0,0,0,1,0,0,0,35,0,-37,1395,2920,1508
2018-01-26,17,100,177,84,0,0,4,0,1050,810,0,45,48,0,1450,1697,1066,97,-960,0,0,0,60,0,-58,0,0,0,0,14,22,0,0,0,0,0,1,0,0,0,35,0,-34,1261,2833,1614
2018-01-26,18,0,0,2,0,0,4,0,864,743,0,106,104,0,1450,1521,1113,265,-839,0,0,0,23,0,-8,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,35,0,-45,1171,2699,1504
2018-01-26,19,5,137,124,0,0,4,0,889,1025,0,45,46,0,1450,1263,973,223,-742,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,23,0,-25,1001,2758,1717
2018-01-26,20,5,137,120,0,0,4,0,739,876,0,45,41,0,1378,1246,449,223,-252,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,1,0,0,0,23,0,-25,477,2536,2034
2018-01-26,21,194,230,52,0,0,4,0,1004,1061,0,45,48,0,1450,1421,961,211,-735,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,1,0,0,0,23,0,-25,1178,2954,1846
2018-01-26,22,100,145,54,0,0,4,0,1050,970,0,45,46,0,1450,1476,746,147,-581,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,869,2851,1959
2018-01-26,23,116,136,30,0,0,4,0,1050,889,0,45,46,0,1100,1227,164,420,243,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,23,0,-25,303,2765,2428
2018-01-26,24,95,159,67,0,0,4,0,1050,828,0,56,55,0,1150,1348,164,604,442,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,23,0,-25,282,3033,2733
2018-01-27,1,95,198,84,0,0,4,0,1050,872,0,65,60,0,1150,1342,164,725,560,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,1,0,0,0,23,0,-25,282,3202,2910
2018-01-27,2,95,197,88,0,0,4,0,1050,780,0,47,45,0,1150,1429,164,725,563,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,1,0,0,0,23,0,-25,282,3183,2895
2018-01-27,3,95,248,136,0,0,4,0,1050,821,0,32,26,0,1150,1384,164,725,561,0,0,161,0,0,0,0,0,0,0,14,10,0,0,0,0,0,1,0,0,0,23,0,-25,282,3219,3079
2018-01-27,4,110,295,187,0,0,4,0,1050,892,112,32,-68,0,1150,1294,164,700,537,0,0,173,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,23,0,-25,409,3241,3004
2018-01-27,5,109,275,177,0,0,5,0,1050,842,112,32,-74,0,1150,1300,164,700,536,0,0,173,0,0,0,0,0,0,0,14,5,0,0,0,0,0,1,0,0,0,23,0,-25,408,3221,2940
2018-01-27,6,100,275,169,0,0,5,0,1050,936,94,32,-64,0,1150,1244,164,712,550,0,0,174,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,23,0,-25,381,3233,2996
2018-01-27,7,100,259,160,0,0,5,0,1050,976,100,32,-64,0,1150,1208,164,772,604,0,0,173,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,23,0,-25,387,3277,3050
2018-01-27,8,115,162,60,0,0,5,0,1050,1151,0,7,6,0,1200,1091,164,672,510,0,0,174,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,23,0,-25,302,3105,2987
2018-01-27,9,87,206,117,0,0,5,0,1050,1097,40,7,-30,0,1384,1303,164,691,528,0,0,174,0,0,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,23,0,-25,314,3352,3183
2018-01-27,10,190,201,22,0,0,5,0,1050,978,0,36,34,0,1186,1191,164,699,524,0,0,174,0,0,0,0,0,0,0,14,15,0,0,0,0,0,1,0,0,0,23,0,-25,377,3186,2919
2018-01-27,11,217,184,-16,0,0,5,0,1050,1140,0,46,48,0,1386,1272,164,468,306,0,0,174,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,404,3148,2919
2018-01-27,12,245,253,0,0,0,5,0,1000,1177,0,36,37,0,1327,1148,164,463,304,0,0,174,0,0,0,0,0,0,0,14,11,0,0,0,0,0,1,0,0,0,23,0,-25,432,3093,2832
2018-01-27,13,100,253,138,0,0,5,0,1050,1215,55,46,-8,0,1304,1077,164,506,343,0,0,174,0,0,0,0,0,0,0,14,11,0,0,0,0,0,1,0,0,0,23,0,-25,342,3173,2931
2018-01-27,14,100,245,140,0,0,5,0,1050,1221,80,66,-11,0,1279,1028,164,531,361,0,0,174,0,0,0,0,0,0,0,14,12,0,0,0,0,0,1,0,0,0,23,0,-25,367,3185,2906
2018-01-27,15,100,245,144,0,0,5,0,1050,1145,88,56,-30,0,1233,1040,164,305,140,0,0,175,0,0,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,23,0,-25,375,2903,2608
2018-01-27,16,100,245,137,0,0,5,0,1050,1139,27,46,16,0,1174,1115,164,184,23,0,0,175,0,0,0,0,0,0,0,14,11,0,0,0,0,0,1,0,0,0,23,0,-25,314,2713,2597
2018-01-27,17,100,245,144,0,0,5,0,1050,1067,20,46,24,0,1211,1175,578,154,-433,0,0,175,0,0,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,23,0,-25,721,2720,2146
2018-01-27,18,100,245,150,0,0,5,0,1050,871,39,46,9,0,1224,1410,1325,147,-1147,0,0,175,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,1487,2726,1463
2018-01-27,19,79,191,114,0,0,6,0,1050,824,0,46,48,0,1268,1444,1325,147,-1161,0,0,175,0,0,0,0,0,0,0,14,17,0,0,0,0,0,1,0,0,0,23,0,-25,1427,2716,1443
2018-01-27,20,100,245,134,0,0,6,0,1050,975,10,36,28,0,1174,1328,1047,147,-884,0,0,175,0,0,0,0,0,0,0,14,16,0,0,0,0,0,1,0,0,0,23,0,-25,1180,2666,1754
2018-01-27,21,91,191,106,0,0,6,0,1050,1078,0,36,35,0,1167,1153,335,147,-190,0,0,175,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,449,2605,2353
2018-01-27,22,100,245,132,0,0,6,0,1050,1109,44,46,3,0,987,898,164,419,257,0,0,176,0,0,0,0,0,0,0,14,7,0,0,0,0,0,1,0,0,0,23,0,-25,331,2761,2564
2018-01-27,23,91,191,106,0,0,6,0,1050,1190,55,46,-5,0,1150,914,164,618,452,0,0,176,0,0,0,0,0,0,0,14,9,0,0,0,0,0,1,0,0,0,23,0,-25,333,3069,2824
2018-01-27,24,95,191,106,0,0,6,0,1050,1190,50,46,-5,0,1150,991,164,677,503,0,0,176,0,0,0,0,0,0,0,14,6,0,0,0,0,0,1,0,0,0,23,0,-25,332,3128,2949
2018-01-28,1,100,192,80,0,0,6,0,1050,1152,0,59,50,0,1150,1035,14,244,236,0,0,176,0,0,-1,0,0,0,0,14,9,0,0,0,0,0,1,0,0,0,23,0,-25,137,2709,2719
2018-01-28,2,100,191,88,0,0,6,0,1050,1076,1,39,32,0,1150,1118,14,468,454,0,0,176,0,0,-1,0,0,0,0,14,16,0,0,0,0,0,1,0,0,0,23,0,-25,138,2912,2941
2018-01-28,3,100,195,92,0,0,6,0,1050,1141,39,59,17,0,1150,1071,14,571,552,0,0,176,0,0,-1,0,0,0,0,14,17,0,0,0,0,0,1,0,0,0,23,0,-25,176,3039,3047
2018-01-28,4,100,241,120,0,0,6,0,1050,1195,55,56,-1,0,1150,991,14,440,426,0,0,176,0,0,-1,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,192,2951,2902
2018-01-28,5,125,242,124,0,0,6,0,1050,1099,55,25,-2,0,1150,995,14,440,424,0,0,176,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,217,2921,2812
2018-01-28,6,100,195,108,0,0,6,0,1050,1025,45,25,-7,0,1150,1125,14,437,412,0,0,176,0,0,0,0,0,0,0,14,16,0,0,0,0,0,1,0,0,0,23,0,-25,182,2871,2837
2018-01-28,7,71,191,108,0,0,6,0,1050,1116,0,39,34,0,1150,1077,164,169,-32,0,0,176,0,0,0,0,0,0,0,14,19,0,0,0,0,0,1,0,0,0,23,0,-25,258,2613,2480
2018-01-28,8,112,245,138,0,0,6,0,1050,1082,0,39,41,0,1096,1054,236,130,-111,0,0,176,0,0,0,0,0,0,0,14,18,0,0,0,0,0,1,0,0,0,23,0,-25,371,2574,2380
2018-01-28,9,125,245,114,0,0,6,0,1050,857,0,0,0,0,794,1062,437,85,-358,0,0,176,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,23,0,-25,585,2188,1847
2018-01-28,10,100,245,133,0,0,6,0,1050,896,0,39,36,0,991,1262,1215,85,-1097,0,0,176,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,23,0,-25,1338,2424,1402
2018-01-28,11,191,215,36,0,0,6,0,1050,858,43,49,7,0,1152,1385,1256,126,-1113,0,0,176,0,0,0,0,0,0,0,14,16,0,0,0,54,0,-56,0,0,0,23,0,-25,1567,2606,1290
2018-01-28,12,0,54,50,0,0,6,0,1050,944,115,49,-62,0,1160,1298,1024,124,-905,0,0,172,0,0,0,0,0,0,0,14,12,0,0,0,54,0,-56,0,0,0,23,0,-25,1216,2451,1434
2018-01-28,13,190,245,46,0,0,6,0,1000,1065,135,59,-76,0,1450,1380,1227,124,-1085,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,54,0,-56,0,0,0,23,0,-25,1629,2892,1268
2018-01-28,14,124,245,104,0,0,5,0,1050,1113,139,59,-77,0,1450,1388,1167,119,-1043,200,0,-184,0,0,0,0,0,0,0,14,11,0,0,0,54,0,-56,0,0,0,23,0,-25,1707,2937,1236
2018-01-28,15,100,191,82,0,0,5,0,1050,1207,34,59,20,0,1450,1313,1248,109,-1129,200,0,-203,0,0,0,0,0,0,0,14,10,0,0,0,54,0,-56,0,0,0,23,0,-25,1659,2873,1224
2018-01-28,16,100,245,128,0,0,5,0,1000,1186,71,53,-17,0,1450,1332,1314,84,-1212,200,0,-203,0,0,0,0,0,0,0,14,10,0,0,0,54,0,-56,0,0,0,23,0,-25,1762,2846,1148
2018-01-28,17,68,191,118,0,0,5,0,1050,1102,0,52,48,0,1437,1412,1314,84,-1206,300,0,-299,0,0,0,0,0,0,0,14,10,0,0,0,54,0,-56,0,0,0,23,0,-25,1759,2828,1109
2018-01-28,18,64,191,112,0,0,6,0,835,675,0,39,34,0,1245,1458,1228,85,-1131,300,0,-300,0,0,0,0,0,0,0,14,19,0,0,0,54,0,-56,0,0,0,23,0,-25,1669,2409,792
2018-01-28,19,63,137,89,0,0,6,0,861,849,0,39,43,0,1270,1303,1198,85,-1102,300,0,-300,0,0,0,0,0,0,0,14,19,0,0,0,54,0,-56,0,0,0,23,0,-25,1638,2406,826
2018-01-28,20,65,159,82,0,0,6,0,964,930,0,39,34,0,1134,1175,1091,85,-999,300,0,-299,0,0,0,0,0,0,0,14,17,0,0,0,54,0,-56,0,0,0,23,0,-25,1533,2395,865
2018-01-28,21,43,54,22,0,0,6,0,951,982,0,19,20,0,1135,1102,1098,85,-1007,200,0,-202,0,0,0,0,0,0,0,14,16,0,0,0,54,0,-56,0,0,0,23,0,-25,1418,2258,858
2018-01-28,22,100,96,5,0,0,6,0,1050,1160,55,75,18,0,1235,1100,1198,85,-1105,300,0,-294,0,0,0,0,0,0,0,14,13,0,0,0,54,0,-56,0,0,0,23,0,-25,1730,2555,822
2018-01-28,23,100,42,-54,0,0,6,0,1050,1112,35,39,8,0,1150,1073,1199,85,-1096,50,0,-51,0,0,0,0,0,0,0,14,25,0,0,0,54,0,-56,0,0,0,23,0,-25,1461,2380,942
2018-01-28,24,116,137,14,0,0,6,0,1050,1164,55,25,-23,0,1150,964,660,89,-577,50,0,-45,0,0,0,0,0,0,0,14,18,0,0,0,54,0,-56,0,0,0,23,0,-25,958,2465,1440
2018-01-29,1,96,187,86,0,0,6,0,1050,1004,0,46,42,0,1150,1227,807,230,-561,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,54,0,-56,0,0,0,23,0,-25,980,2677,1737
2018-01-29,2,90,191,92,0,0,6,0,1050,962,0,46,48,0,1150,1202,620,254,-365,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,54,0,-56,0,0,0,23,0,-25,787,2705,1878
2018-01-29,3,110,191,88,0,0,6,0,1050,1071,0,66,65,0,1150,1117,409,257,-149,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,54,0,-56,0,0,0,23,0,-25,596,2728,2133
2018-01-29,4,210,232,22,0,0,6,0,1004,1002,55,66,14,0,1150,1141,388,274,-129,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,54,0,-56,0,0,0,23,0,-25,730,2740,1993
2018-01-29,5,244,264,11,0,0,6,0,945,912,0,46,34,0,1150,1197,1148,274,-852,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,54,0,-56,0,0,0,23,0,-24,1469,2693,1250
2018-01-29,6,88,187,86,0,0,6,0,1050,869,0,49,41,0,1150,1316,1128,254,-862,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,54,0,-56,0,0,0,23,0,-24,1293,2704,1398
2018-01-29,7,19,133,110,0,0,6,0,798,694,0,32,31,0,1047,1104,856,148,-714,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,54,0,-56,0,0,0,23,0,-24,952,2172,1178
2018-01-29,8,0,95,87,0,0,6,0,997,792,0,53,52,0,868,1004,992,84,-894,283,0,-271,0,0,0,0,0,0,0,14,31,0,0,0,54,0,-56,0,0,0,23,0,-24,1352,2111,727
2018-01-29,9,35,95,68,0,0,6,0,804,637,0,87,90,0,648,730,1278,84,-1176,250,0,-253,0,0,0,0,0,0,0,14,32,0,0,0,54,0,-56,0,0,0,23,0,-24,1640,1732,54
