\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2022-01-31 08:02:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
2021-03-29,15,250,0,-238,0,0,3,0,855,784,0,66,65,0,150,145,1175,45,-1138,389,0,-392,50,0,-50,0,0,0,0,9,2,0,0,0,68,0,-75,0,0,0,0,0,0,1932,1125,-894
2021-03-29,16,240,0,-230,0,0,3,0,805,684,0,65,65,0,155,229,1275,45,-1235,389,0,-392,50,0,-50,0,0,0,0,9,1,0,0,0,68,0,-75,0,0,0,0,0,0,2022,1079,-1000
2021-03-29,17,236,0,-231,0,0,3,0,774,620,0,71,67,0,155,341,1275,45,-1235,389,0,-391,50,0,-50,0,0,0,0,9,2,0,0,0,68,0,-76,0,0,0,0,0,0,2018,1054,-950
2021-03-29,18,182,0,-188,0,0,3,1,632,813,1,69,62,200,475,149,1275,45,-1235,389,0,-391,50,0,-49,0,0,0,0,9,1,0,0,0,68,0,-75,0,0,0,0,0,0,2166,1230,-910
2021-03-29,19,132,0,-140,0,0,3,0,433,700,0,68,67,80,475,191,1275,45,-1235,389,0,-390,50,0,-49,0,0,0,0,9,3,0,0,0,68,0,-76,0,0,0,0,0,0,1994,1030,-926
2021-03-29,20,121,0,-125,0,0,3,0,1000,1127,0,69,66,60,470,286,1275,45,-1233,389,0,-388,50,0,-48,0,0,0,0,9,14,0,0,0,68,0,-77,0,0,0,0,0,0,1963,1593,-375
2021-03-29,21,242,0,-227,0,0,3,0,964,1031,0,124,120,0,170,75,1217,45,-1162,389,0,-369,50,0,-51,0,0,0,0,9,16,0,0,0,68,0,-76,0,0,0,0,0,0,1966,1312,-640
2021-03-29,22,250,0,-248,0,0,3,0,1000,1058,0,130,127,0,185,69,566,45,-535,389,0,-369,50,0,-57,0,0,0,0,9,9,0,0,0,68,0,-76,0,0,0,0,0,0,1323,1369,-19
2021-03-29,23,131,0,-135,0,0,3,0,1000,1060,0,130,125,0,209,156,398,45,-350,0,0,-11,50,0,-57,0,0,0,0,9,5,0,0,0,68,0,-75,0,0,0,0,0,0,647,1393,721
2021-03-29,24,269,138,-123,0,0,3,0,860,1046,0,125,126,0,410,224,45,49,26,0,0,0,0,0,-1,0,0,0,0,9,10,0,0,0,0,0,-2,0,0,0,0,0,0,314,1591,1309
2021-03-30,1,174,84,-91,0,0,3,0,1000,1066,0,90,93,0,540,505,37,49,38,0,0,0,0,0,-1,0,0,0,0,9,9,0,0,0,0,0,-1,0,0,0,0,0,0,211,1772,1621
2021-03-30,2,212,138,-92,0,0,3,0,1000,909,0,74,70,0,285,344,9,49,38,0,0,0,0,0,-1,0,0,0,0,9,10,0,0,0,0,0,-1,0,0,0,0,0,0,221,1555,1280
2021-03-30,3,275,239,-57,0,0,3,0,1000,930,0,35,37,0,605,676,37,49,38,0,0,0,0,0,-1,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,312,1937,1647
2021-03-30,4,275,239,-55,0,0,3,0,950,831,48,84,32,0,490,629,9,49,24,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,332,1821,1487
2021-03-30,5,275,239,-56,0,0,4,0,950,846,0,35,34,0,640,753,322,49,-283,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,597,1922,1317
2021-03-30,6,275,221,-84,0,0,4,0,1000,837,30,66,35,0,392,650,733,49,-668,0,0,-3,0,0,0,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,1038,1737,786
2021-03-30,7,269,137,-133,0,0,4,0,1000,733,0,130,126,0,420,707,523,49,-480,0,0,-3,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,792,1745,971
2021-03-30,8,197,137,-62,0,0,5,0,1000,848,0,0,10,0,320,506,555,49,-495,74,0,-61,0,0,0,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,826,1515,775
2021-03-30,9,109,108,-12,0,0,5,0,1000,1026,0,0,4,0,325,278,55,49,11,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,164,1491,1331
2021-03-30,10,199,137,-51,0,0,5,0,1000,1207,0,60,63,0,450,164,9,49,45,0,0,0,0,0,-1,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,208,1705,1441
2021-03-30,11,275,221,-55,0,0,5,0,1000,1167,0,54,51,0,655,453,9,49,45,0,0,0,0,0,-1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,284,1988,1669
2021-03-30,12,275,231,-42,0,0,5,0,1000,1166,0,44,43,0,640,476,9,49,45,0,0,0,0,0,-1,0,0,0,0,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,284,1973,1692
2021-03-30,13,255,157,-90,0,0,5,0,1000,1084,30,44,14,0,785,709,9,49,46,0,0,0,0,0,-1,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,294,2044,1771
2021-03-30,14,200,200,-10,0,0,4,0,980,993,0,0,3,0,657,636,9,49,46,0,0,0,0,0,-1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,209,1895,1674
2021-03-30,15,106,137,28,0,0,4,0,1000,924,75,39,-31,0,650,706,9,49,44,0,0,0,0,0,-1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1884,1674
2021-03-30,16,181,96,-73,0,0,4,0,1000,897,75,55,-21,0,575,640,9,49,44,0,0,0,0,0,-1,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,265,1784,1504
2021-03-30,17,124,138,4,0,0,5,0,1000,804,75,60,-15,0,445,634,9,49,44,0,0,0,0,0,-1,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,208,1701,1483
2021-03-30,18,59,138,61,0,0,5,0,1000,783,124,44,-77,0,265,591,9,49,44,0,0,0,0,0,-1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,192,1505,1413
2021-03-30,19,57,137,79,0,0,5,0,1000,999,139,59,-77,0,440,437,87,49,-41,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,283,1694,1414
2021-03-30,20,101,137,47,0,0,6,0,1000,986,80,44,-31,0,298,284,177,49,-128,0,0,0,0,0,-1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,358,1537,1164
2021-03-30,21,142,221,85,0,0,6,0,1000,1030,124,44,-73,0,235,193,9,57,46,0,0,0,0,0,-1,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,275,1566,1282
2021-03-30,22,160,221,67,0,0,6,0,1000,1009,129,49,-79,0,336,327,9,57,54,0,0,0,0,0,-1,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,298,1672,1382
2021-03-30,23,42,42,10,0,0,5,0,1000,899,128,49,-76,0,311,366,9,57,54,0,0,0,0,0,-1,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,0,0,0,0,179,1468,1255
2021-03-30,24,201,196,-13,0,0,5,0,1000,862,124,44,-79,0,195,295,9,59,54,0,0,0,0,0,-1,0,0,0,0,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,334,1503,1123
2021-03-31,1,220,196,-17,0,0,5,0,1000,931,154,74,-76,0,120,205,9,59,54,0,0,0,0,0,-1,0,0,0,0,9,-2,0,0,0,0,0,2,0,0,0,0,0,0,383,1458,1101
2021-03-31,2,220,216,-9,0,0,5,0,950,890,135,55,-78,0,220,260,9,59,54,0,0,0,0,0,-1,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,364,1509,1121
2021-03-31,3,207,214,3,0,0,5,0,1000,897,135,60,-70,0,120,243,9,59,54,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,351,1462,1144
2021-03-31,4,234,275,38,0,0,5,0,1000,859,146,79,-64,0,120,162,9,59,54,0,0,0,0,0,-1,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,389,1542,1064
2021-03-31,5,207,221,6,0,0,6,0,1000,979,109,74,-35,0,195,240,9,59,54,0,0,0,0,0,-1,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,325,1558,1264
2021-03-31,6,207,152,-53,0,0,6,0,1000,911,15,69,45,0,84,166,196,59,-145,0,0,0,0,0,-1,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,418,1373,918
2021-03-31,7,140,157,19,0,0,6,0,1000,581,86,49,-26,50,180,240,754,59,-689,0,0,0,0,0,-1,0,0,0,0,9,-8,0,0,0,154,0,-138,0,0,0,0,0,0,1184,1454,-16
2021-03-31,8,112,157,41,0,0,6,0,948,652,60,16,-41,100,180,304,1267,59,-1204,118,0,-120,0,0,1,0,0,0,0,9,-11,0,0,0,154,0,-142,0,0,0,0,0,0,1811,1369,-514
2021-03-31,9,142,137,-14,0,0,6,0,412,518,99,19,-75,50,110,148,1267,59,-1220,370,0,-356,55,0,-48,0,0,0,0,9,-24,0,0,0,154,0,-142,0,0,0,0,0,0,2137,746,-1207
2021-03-31,10,124,137,10,0,0,5,140,237,417,109,29,-79,100,139,-196,1183,59,-1145,370,0,-360,55,0,-49,0,0,0,0,9,-25,0,0,0,140,0,-142,0,0,0,0,0,0,2221,610,-1564
2021-03-31,11,0,54,48,0,0,5,0,416,560,54,0,-53,100,160,-143,1276,46,-1235,370,0,-360,55,0,-49,0,0,0,0,9,-7,0,0,0,140,0,-142,0,0,0,0,0,0,1995,685,-1376
2021-03-31,12,59,138,66,0,0,5,0,674,709,109,29,-76,0,160,112,1276,59,-1222,370,0,-360,55,0,-49,0,0,0,0,9,0,0,0,0,140,0,-142,0,0,0,0,0,0,2009,1069,-957
2021-03-31,13,60,138,77,0,0,4,0,644,679,119,39,-74,0,160,94,1289,59,-1235,370,0,-360,55,0,-49,0,0,0,0,9,-5,0,0,0,140,0,-142,0,0,0,0,0,0,2033,1049,-1011
2021-03-31,14,0,74,76,0,0,4,0,687,619,149,74,-74,0,175,194,1289,59,-1235,370,0,-360,55,0,-48,0,0,0,0,9,-5,0,0,0,140,0,-142,0,0,0,0,0,0,2003,1078,-971
2021-03-31,15,80,54,-18,0,0,4,0,839,678,115,55,-56,0,175,338,1289,59,-1235,370,0,-360,55,0,-48,0,0,0,0,9,-8,0,0,0,140,0,-141,0,0,0,0,0,0,2049,1191,-846
2021-03-31,16,0,42,30,0,0,4,0,830,657,72,30,-57,0,175,333,1286,59,-1235,370,0,-360,55,0,-48,0,0,0,0,9,-8,0,0,0,140,0,-142,0,0,0,0,0,0,1923,1145,-826
2021-03-31,17,4,84,66,0,0,4,0,818,546,110,30,-60,157,250,279,1289,59,-1235,370,0,-360,55,0,-47,0,0,0,0,9,-15,0,0,0,140,0,-142,0,0,0,0,0,0,2125,1250,-964
2021-03-31,18,114,84,-28,0,0,4,1,624,474,0,30,-56,200,275,258,1289,59,-1235,370,0,-359,55,0,-47,0,0,0,0,9,-16,0,0,0,140,0,-141,0,0,0,0,0,0,2169,1081,-1146
2021-03-31,19,0,0,-4,0,0,4,1,523,503,30,30,-9,300,275,-27,1289,59,-1235,370,0,-357,55,0,-48,0,0,0,0,9,-9,0,0,0,140,0,-142,0,0,0,0,0,0,2185,896,-1324
2021-03-31,20,0,54,46,0,0,5,0,861,879,80,26,-55,0,275,208,1289,59,-1232,370,0,-357,55,0,-48,0,0,0,0,9,-9,0,0,0,140,0,-142,0,0,0,0,0,0,1934,1284,-705
2021-03-31,21,236,241,16,0,0,5,0,860,781,135,55,-77,0,200,168,1206,59,-1146,0,0,-9,0,0,-1,0,0,0,0,9,13,0,0,0,140,0,-142,0,0,0,0,0,0,1717,1424,-392
2021-03-31,22,220,157,-1,0,0,5,0,1000,812,125,45,-77,0,374,426,1038,62,-970,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1383,1647,198
2021-03-31,23,0,0,-5,0,0,5,0,860,783,99,19,-78,0,275,371,612,62,-555,0,0,0,0,0,-1,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,711,1225,524
2021-03-31,24,94,116,20,0,0,5,0,1000,875,109,29,-76,0,300,439,431,73,-361,0,0,0,0,0,-1,0,0,0,0,9,-3,0,0,0,0,0,-1,0,0,0,0,0,0,634,1527,897
2021-04-01,1,94,127,19,0,0,5,0,1000,1105,139,59,-79,0,220,230,282,73,-222,0,0,0,0,0,-1,0,0,0,0,9,7,0,0,0,0,0,-1,0,0,0,0,0,0,515,1488,1063
2021-04-01,2,217,239,8,0,0,5,0,1000,1129,145,65,-78,0,425,311,324,73,-249,0,0,0,0,0,-1,0,0,0,0,9,20,0,0,0,0,0,-1,0,0,0,0,0,0,686,1811,1144
2021-04-01,3,186,256,63,0,0,5,0,1000,1069,101,29,-71,0,625,544,283,73,-215,0,0,0,0,0,-1,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,570,1992,1415
2021-04-01,4,207,263,48,0,0,5,0,1000,1049,145,65,-78,0,725,588,421,73,-352,0,0,0,0,0,-1,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,773,2135,1283
2021-04-01,5,111,52,-56,0,0,6,0,1000,993,1,0,-2,0,455,429,620,73,-555,0,0,4,0,0,0,0,0,0,0,9,27,0,0,0,0,0,-1,0,0,0,0,0,0,732,1589,845
2021-04-01,6,159,147,-27,0,0,6,0,1000,916,3,0,-5,0,255,359,1165,73,-1090,0,0,5,0,0,0,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,1327,1484,194
2021-04-01,7,90,79,-19,0,0,6,0,1000,818,0,0,-5,125,125,204,1277,73,-1208,337,0,-321,0,0,0,0,0,0,0,9,31,0,0,0,0,0,1,0,0,0,0,0,0,1829,1286,-493
2021-04-01,8,173,157,-10,0,0,6,0,1000,921,50,65,-5,125,275,239,1277,73,-1199,370,0,-387,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,1995,1579,-403
2021-04-01,9,197,221,20,0,0,5,0,1000,995,100,55,-44,75,280,253,851,73,-786,370,0,-390,0,0,0,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,1593,1638,87
2021-04-01,10,179,238,60,0,0,5,0,1000,972,135,55,-76,100,330,162,745,73,-673,370,0,-379,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,1529,1705,92
2021-04-01,11,178,221,49,0,0,4,0,1000,1099,135,55,-77,0,599,409,678,73,-616,389,0,-379,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1380,1957,504
2021-04-01,12,80,200,87,0,0,4,0,1000,976,145,65,-79,0,551,666,1229,66,-1147,389,0,-380,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1843,1891,132
2021-04-01,13,164,157,3,0,0,4,0,1000,899,135,55,-77,0,533,515,1229,66,-1157,370,0,-380,0,0,-1,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1898,1820,-180
2021-04-01,14,0,108,85,0,0,4,0,1000,956,133,55,-78,0,396,474,809,79,-744,379,0,-380,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1321,1647,330
2021-04-01,15,87,218,101,0,0,4,0,1000,909,131,55,-72,0,725,774,585,79,-521,379,0,-381,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1182,2086,820
2021-04-01,16,120,150,47,0,0,4,0,1000,689,165,85,-78,0,721,930,1129,81,-1025,379,0,-370,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1793,2046,199
2021-04-01,17,57,116,52,0,0,4,0,1000,720,165,85,-77,0,658,966,526,81,-473,341,0,-368,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1089,1949,828
2021-04-01,18,58,164,9,0,0,4,0,1000,877,109,29,-81,0,504,704,1176,81,-1091,232,0,-230,0,0,-1,0,0,0,0,9,-2,0,0,0,0,0,-4,0,0,0,0,0,0,1575,1787,185
2021-04-01,19,82,180,83,0,0,4,0,1000,998,120,45,-75,0,475,437,1179,81,-1092,246,0,-228,0,0,-1,0,0,0,0,9,15,0,0,0,140,0,-126,0,0,0,0,0,0,1767,1790,15
2021-04-01,20,207,180,-17,0,0,4,0,925,990,0,56,48,0,445,283,824,81,-751,0,0,-3,0,0,-1,0,0,0,0,9,20,0,0,0,78,0,-74,0,0,0,0,0,0,1109,1696,499
2021-04-01,21,247,137,-95,0,0,4,0,1000,986,0,75,72,0,450,337,614,81,-530,0,0,0,0,0,-1,0,0,0,0,9,18,0,0,0,118,0,-101,0,0,0,0,0,0,979,1752,690
2021-04-01,22,251,96,-142,0,0,4,0,1000,1023,0,70,68,0,280,233,168,81,-94,0,0,0,0,0,-1,0,0,0,0,9,18,0,0,0,0,0,-1,0,0,0,0,0,0,419,1536,1108
2021-04-01,23,241,191,-57,0,0,4,0,1000,1052,0,50,47,0,405,439,9,81,58,0,0,0,0,0,-1,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,250,1736,1552
2021-04-01,24,105,96,-6,0,0,4,0,962,827,10,19,8,0,565,784,310,69,-243,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,-1,0,0,0,0,0,0,425,1720,1385
2021-04-02,1,88,47,-52,0,0,4,0,1000,927,0,39,39,0,465,586,424,80,-345,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,512,1640,1175
2021-04-02,2,188,107,-69,0,0,4,0,1000,920,0,79,77,0,485,484,476,80,-390,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,664,1760,1040
2021-04-02,3,138,42,-89,0,0,4,0,1000,925,0,95,96,0,385,488,289,80,-221,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,427,1611,1215
2021-04-02,4,106,0,-107,0,0,4,0,1000,868,0,105,103,0,280,401,615,80,-522,0,0,0,0,0,-1,0,0,0,0,9,14,0,0,0,0,0,-2,0,0,0,0,0,0,721,1474,758
2021-04-02,5,106,0,-109,0,0,4,0,1000,806,0,105,102,0,255,383,407,80,-326,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,-1,0,0,0,0,0,0,513,1449,883
2021-04-02,6,101,0,-106,0,0,4,0,1000,959,0,100,98,0,172,241,262,69,-194,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,363,1350,1027
2021-04-02,7,106,0,-106,0,0,4,0,975,1047,0,75,74,0,473,386,241,80,-168,0,0,0,0,0,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,347,1612,1266
2021-04-02,8,132,0,-116,0,0,4,0,950,1114,0,100,97,0,311,200,411,80,-319,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,543,1450,1005
2021-04-02,9,106,20,-93,0,0,4,0,1000,1088,0,85,86,150,464,275,60,80,33,0,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0,0,-1,0,0,0,0,0,0,316,1658,1419
2021-04-02,10,39,0,-53,0,0,4,0,1000,971,0,39,41,50,486,474,33,80,49,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,-1,0,0,0,0,0,0,122,1614,1505
2021-04-02,11,160,0,-143,0,0,4,0,940,1061,0,45,46,0,561,406,9,80,71,0,0,0,0,0,-1,0,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0,0,0,169,1635,1470
2021-04-02,12,143,104,-50,0,0,4,0,944,1193,0,85,75,0,626,412,9,80,71,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,152,1848,1726
2021-04-02,13,95,84,-13,0,0,4,0,950,1143,0,29,53,0,419,179,9,80,71,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,104,1571,1459
2021-04-02,14,114,20,-87,0,0,4,0,950,1156,0,29,27,0,411,226,9,80,71,0,0,0,0,0,-1,0,0,0,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,123,1499,1414
2021-04-02,15,84,0,-83,0,0,4,0,1000,1047,0,16,16,0,359,283,9,80,71,0,0,0,0,0,-1,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,93,1464,1352
2021-04-02,16,83,0,-87,0,0,4,0,1000,937,0,46,45,0,200,282,257,80,-175,0,0,0,0,0,-1,0,0,0,0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,340,1335,1018
2021-04-02,17,82,6,-71,0,0,4,0,1000,824,0,46,44,0,209,350,49,69,14,0,0,-1,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,131,1339,1176
2021-04-02,18,0,0,-11,0,0,4,0,1000,911,0,48,48,75,284,240,438,69,-381,0,0,-3,0,0,-1,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,513,1410,824
2021-04-02,19,0,0,1,0,0,4,0,963,895,0,41,40,100,325,255,1106,69,-1025,48,0,-50,0,0,-1,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1254,1407,128
2021-04-02,20,0,0,-1,0,0,4,0,1000,834,0,49,48,150,531,508,1228,69,-1162,0,0,-2,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1378,1658,241
2021-04-02,21,0,0,-5,0,0,4,0,935,833,0,47,47,100,305,336,1273,73,-1205,200,0,-186,0,0,-1,0,0,0,0,9,7,0,0,0,0,0,-1,0,0,0,0,0,0,1573,1369,-171
2021-04-02,22,41,0,-29,0,0,4,0,970,775,0,0,4,125,225,299,1253,73,-1173,200,0,-189,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1619,1277,-297
2021-04-02,23,0,0,0,0,0,4,0,1000,804,0,29,29,0,103,369,817,73,-747,200,0,-189,0,0,-1,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,1017,1214,284
2021-04-02,24,67,0,-69,0,0,4,0,950,731,0,115,110,0,133,430,483,79,-416,0,0,-6,0,0,-1,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,550,1286,800
2021-04-03,1,67,0,-71,0,0,4,0,1000,771,0,111,110,0,130,458,595,79,-507,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,-1,0,0,0,0,0,0,662,1329,778
2021-04-03,2,106,84,-31,0,0,4,0,1000,835,0,69,69,0,105,287,133,79,-62,0,0,0,0,0,-1,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,239,1346,1112
2021-04-03,3,275,254,-22,0,0,4,0,1000,787,52,79,26,0,212,429,9,79,68,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,336,1633,1304
2021-04-03,4,213,74,-123,0,0,4,0,1000,678,0,85,82,0,155,488,28,79,53,0,0,0,0,0,-1,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,241,1402,1197
2021-04-03,5,275,200,-86,0,0,4,0,1000,914,0,87,80,0,185,253,10,79,68,0,0,0,0,0,-1,0,0,0,0,9,18,0,0,0,0,0,-2,0,0,0,0,0,0,285,1560,1248
2021-04-03,6,214,157,-64,0,0,4,0,1000,1049,0,105,100,0,205,180,216,79,-134,0,0,0,0,0,-1,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,430,1555,1153
2021-04-03,7,214,157,-72,0,0,4,0,950,985,0,105,70,0,55,64,223,79,-136,0,0,0,0,0,-1,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,437,1355,937
2021-04-03,8,183,157,-75,0,0,4,0,1000,1087,0,75,78,0,157,73,61,84,33,0,0,0,0,0,-1,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,244,1482,1216
2021-04-03,9,127,157,-2,0,0,4,0,1000,1233,70,59,16,0,226,-17,61,85,37,0,0,0,0,0,-1,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,258,1536,1289
2021-04-03,10,250,221,-21,0,0,4,0,1000,1131,70,109,31,0,386,338,9,85,76,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,329,1810,1580
2021-04-03,11,208,221,7,0,0,4,0,1000,995,70,65,-4,0,411,471,9,96,88,0,0,0,0,0,-1,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,287,1802,1576
2021-04-03,12,275,221,-43,0,0,4,0,1000,1102,0,64,61,0,411,287,9,116,106,0,0,0,0,0,-1,0,0,0,0,9,6,0,0,0,0,0,-1,0,0,0,0,0,0,284,1821,1521
2021-04-03,13,275,259,-26,0,0,3,0,1000,1195,0,65,60,0,420,196,9,116,107,0,0,0,0,0,-1,0,0,0,0,9,-18,0,0,0,0,0,-1,0,0,0,0,0,0,284,1869,1515
2021-04-03,14,275,137,-126,0,0,3,0,1000,1085,10,74,65,0,546,354,9,104,95,0,0,0,0,0,-1,0,0,0,0,9,3,0,0,0,0,0,-1,0,0,0,0,0,0,294,1870,1477
2021-04-03,15,164,157,-24,0,0,3,0,1000,958,120,75,-37,0,646,567,9,104,95,0,0,0,0,0,-1,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,293,1991,1569
2021-04-03,16,140,157,4,0,0,3,0,1000,1044,103,49,-53,0,676,495,9,104,95,0,0,0,0,0,-1,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,252,1995,1593
2021-04-03,17,140,221,74,0,0,3,0,1000,1023,90,53,-38,0,390,409,9,112,100,0,0,0,0,0,-1,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,239,1785,1579
2021-04-03,18,171,157,-18,0,0,3,0,950,762,70,65,-24,0,285,454,69,101,37,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,310,1567,1226
2021-04-03,19,140,157,8,0,0,3,0,1000,885,49,81,28,0,225,338,268,106,-167,0,0,0,0,0,-1,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,457,1578,1107
2021-04-03,20,212,177,-39,0,0,3,0,1000,961,0,49,44,0,267,390,1005,106,-858,0,0,0,0,0,-1,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1217,1608,511
